region,sub_region,StateName,Fips,Year,Month,total_number_hpa
West,Mountain,Utah,49,2018,12,2210
West,Mountain,Wyoming,56,2018,12,101
West,Pacific,Alaska,2,2018,12,136
West,Pacific,California,6,2018,12,10709
West,Pacific,Hawaii,15,2018,12,222
West,Pacific,Oregon,41,2018,12,1495
West,Pacific,Washington,53,2018,12,3564
North East,New England,Connecticut,9,2019,1,278
North East,New England,Maine,23,2019,1,357
North East,New England,Massachusetts,25,2019,1,819
North East,New England,New Hampshire,33,2019,1,338
North East,New England,Rhode Island,44,2019,1,67
North East,New England,Vermont,50,2019,1,73
North East,mid atlantic,New Jersey,34,2019,1,1778
North East,mid atlantic,New York,36,2019,1,4036
North East,mid atlantic,Pennsylvania,42,2019,1,1353
Midwest,East North Central,Illinois,17,2019,1,1296
Midwest,East North Central,Indiana,18,2019,1,1528
Midwest,East North Central,Michigan,26,2019,1,1187
Midwest,East North Central,Ohio,39,2019,1,1095
Midwest,East North Central,Wisconsin,55,2019,1,726
Midwest,West North Central,Iowa,19,2019,1,425
Midwest,West North Central,Kansas,20,2019,1,428
Midwest,West North Central,Minnesota,27,2019,1,1352
Midwest,West North Central,Missouri,29,2019,1,1098
Midwest,West North Central,Nebraska,31,2019,1,621
Midwest,West North Central,North Dakota,38,2019,1,45
Midwest,West North Central,South Dakota,46,2019,1,182
South,South Atlantic,Delaware,10,2019,1,604
South,South Atlantic,District of Columbia,11,2019,1,591
South,South Atlantic,Florida,12,2019,1,11190
South,South Atlantic,Georgia,13,2019,1,4045
South,South Atlantic,Maryland,24,2019,1,1743
South,South Atlantic,North Carolina,37,2019,1,4219
South,South Atlantic,South Carolina,45,2019,1,3483
South,South Atlantic,Virginia,51,2019,1,2859
South,South Atlantic,West Virginia,54,2019,1,287
South,East South Central,Alabama,1,2019,1,1169
South,East South Central,Kentucky,21,2019,1,935
South,East South Central,Mississippi,28,2019,1,623
South,East South Central,Tennessee,47,2019,1,2733
South,West South Central,Arkansas,5,2019,1,643
South,West South Central,Louisiana,22,2019,1,1133
South,West South Central,Oklahoma,40,2019,1,740
South,West South Central,Texas,48,2019,1,14258
West,Mountain,Arizona,4,2019,1,2641
West,Mountain,Colorado,8,2019,1,3026
West,Mountain,Idaho,16,2019,1,880
West,Mountain,Montana,30,2019,1,280
West,Mountain,Nevada,32,2019,1,1204
West,Mountain,New Mexico,35,2019,1,349
West,Mountain,Utah,49,2019,1,1594
West,Mountain,Wyoming,56,2019,1,103
West,Pacific,Alaska,2,2019,1,90
West,Pacific,California,6,2019,1,9373
West,Pacific,Hawaii,15,2019,1,432
West,Pacific,Oregon,41,2019,1,1255
West,Pacific,Washington,53,2019,1,2875
North East,New England,Connecticut,9,2019,2,310
North East,New England,Maine,23,2019,2,380
North East,New England,Massachusetts,25,2019,2,816
North East,New England,New Hampshire,33,2019,2,161
North East,New England,Rhode Island,44,2019,2,70
North East,New England,Vermont,50,2019,2,134
North East,mid atlantic,New Jersey,34,2019,2,1520
North East,mid atlantic,New York,36,2019,2,2924
North East,mid atlantic,Pennsylvania,42,2019,2,1686
Midwest,East North Central,Illinois,17,2019,2,1229
Midwest,East North Central,Indiana,18,2019,2,1279
Midwest,East North Central,Michigan,26,2019,2,1611
Midwest,East North Central,Ohio,39,2019,2,1506
Midwest,East North Central,Wisconsin,55,2019,2,734
Midwest,West North Central,Iowa,19,2019,2,248
Midwest,West North Central,Kansas,20,2019,2,366
Midwest,West North Central,Minnesota,27,2019,2,1558
Midwest,West North Central,Missouri,29,2019,2,838
Midwest,West North Central,Nebraska,31,2019,2,404
Midwest,West North Central,North Dakota,38,2019,2,32
Midwest,West North Central,South Dakota,46,2019,2,124
South,South Atlantic,Delaware,10,2019,2,534
South,South Atlantic,District of Columbia,11,2019,2,954
South,South Atlantic,Florida,12,2019,2,11099
South,South Atlantic,Georgia,13,2019,2,4422
South,South Atlantic,Maryland,24,2019,2,930
South,South Atlantic,North Carolina,37,2019,2,5092
South,South Atlantic,South Carolina,45,2019,2,2815
South,South Atlantic,Virginia,51,2019,2,2610
South,South Atlantic,West Virginia,54,2019,2,265
South,East South Central,Alabama,1,2019,2,1089
South,East South Central,Kentucky,21,2019,2,770
South,East South Central,Mississippi,28,2019,2,410
South,East South Central,Tennessee,47,2019,2,2502
South,West South Central,Arkansas,5,2019,2,954
South,West South Central,Louisiana,22,2019,2,1347
South,West South Central,Oklahoma,40,2019,2,1101
South,West South Central,Texas,48,2019,2,14511
West,Mountain,Arizona,4,2019,2,2897
West,Mountain,Colorado,8,2019,2,2676
West,Mountain,Idaho,16,2019,2,789
West,Mountain,Montana,30,2019,2,134
West,Mountain,Nevada,32,2019,2,1335
West,Mountain,New Mexico,35,2019,2,444
West,Mountain,Utah,49,2019,2,1570
West,Mountain,Wyoming,56,2019,2,124
West,Pacific,Alaska,2,2019,2,88
West,Pacific,California,6,2019,2,6228
West,Pacific,Hawaii,15,2019,2,246
West,Pacific,Oregon,41,2019,2,1544
West,Pacific,Washington,53,2019,2,2284
North East,New England,Connecticut,9,2019,3,491
North East,New England,Maine,23,2019,3,618
North East,New England,Massachusetts,25,2019,3,1026
North East,New England,New Hampshire,33,2019,3,264
North East,New England,Rhode Island,44,2019,3,66
North East,New England,Vermont,50,2019,3,148
North East,mid atlantic,New Jersey,34,2019,3,2288
North East,mid atlantic,New York,36,2019,3,2699
North East,mid atlantic,Pennsylvania,42,2019,3,1855
Midwest,East North Central,Illinois,17,2019,3,1192
Midwest,East North Central,Indiana,18,2019,3,1642
Midwest,East North Central,Michigan,26,2019,3,2053
Midwest,East North Central,Ohio,39,2019,3,1873
Midwest,East North Central,Wisconsin,55,2019,3,1128
Midwest,West North Central,Iowa,19,2019,3,617
Midwest,West North Central,Kansas,20,2019,3,507
Midwest,West North Central,Minnesota,27,2019,3,2136
Midwest,West North Central,Missouri,29,2019,3,1787
Midwest,West North Central,Nebraska,31,2019,3,572
Midwest,West North Central,North Dakota,38,2019,3,86
Midwest,West North Central,South Dakota,46,2019,3,269
South,South Atlantic,Delaware,10,2019,3,508
South,South Atlantic,District of Columbia,11,2019,3,250
South,South Atlantic,Florida,12,2019,3,11661
South,South Atlantic,Georgia,13,2019,3,4690
South,South Atlantic,Maryland,24,2019,3,1788
South,South Atlantic,North Carolina,37,2019,3,5174
South,South Atlantic,South Carolina,45,2019,3,2734
South,South Atlantic,Virginia,51,2019,3,2496
South,South Atlantic,West Virginia,54,2019,3,327
South,East South Central,Alabama,1,2019,3,1283
South,East South Central,Kentucky,21,2019,3,811
South,East South Central,Mississippi,28,2019,3,585
South,East South Central,Tennessee,47,2019,3,3877
South,West South Central,Arkansas,5,2019,3,746
South,West South Central,Louisiana,22,2019,3,1496
South,West South Central,Oklahoma,40,2019,3,1279
South,West South Central,Texas,48,2019,3,15852
West,Mountain,Arizona,4,2019,3,3691
West,Mountain,Colorado,8,2019,3,3078
West,Mountain,Idaho,16,2019,3,1125
West,Mountain,Montana,30,2019,3,316
West,Mountain,Nevada,32,2019,3,1100
West,Mountain,New Mexico,35,2019,3,398
West,Mountain,Utah,49,2019,3,1751
West,Mountain,Wyoming,56,2019,3,138
West,Pacific,Alaska,2,2019,3,120
West,Pacific,California,6,2019,3,8345
West,Pacific,Hawaii,15,2019,3,247
West,Pacific,Oregon,41,2019,3,2252
West,Pacific,Washington,53,2019,3,4294
North East,New England,Connecticut,9,2019,4,721
North East,New England,Maine,23,2019,4,318
North East,New England,Massachusetts,25,2019,4,1021
North East,New England,New Hampshire,33,2019,4,280
North East,New England,Rhode Island,44,2019,4,86
North East,New England,Vermont,50,2019,4,179
North East,mid atlantic,New Jersey,34,2019,4,1900
North East,mid atlantic,New York,36,2019,4,3752
North East,mid atlantic,Pennsylvania,42,2019,4,1936
Midwest,East North Central,Illinois,17,2019,4,3378
Midwest,East North Central,Indiana,18,2019,4,2130
Midwest,East North Central,Michigan,26,2019,4,2035
Midwest,East North Central,Ohio,39,2019,4,2133
Midwest,East North Central,Wisconsin,55,2019,4,1967
Midwest,West North Central,Iowa,19,2019,4,1000
Midwest,West North Central,Kansas,20,2019,4,869
Midwest,West North Central,Minnesota,27,2019,4,2570
Midwest,West North Central,Missouri,29,2019,4,1107
Midwest,West North Central,Nebraska,31,2019,4,734
Midwest,West North Central,North Dakota,38,2019,4,281
Midwest,West North Central,South Dakota,46,2019,4,450
South,South Atlantic,Delaware,10,2019,4,413
South,South Atlantic,District of Columbia,11,2019,4,473
South,South Atlantic,Florida,12,2019,4,14518
South,South Atlantic,Georgia,13,2019,4,4440
South,South Atlantic,Maryland,24,2019,4,1805
South,South Atlantic,North Carolina,37,2019,4,5588
South,South Atlantic,South Carolina,45,2019,4,3114
South,South Atlantic,Virginia,51,2019,4,3186
South,South Atlantic,West Virginia,54,2019,4,227
South,East South Central,Alabama,1,2019,4,1500
South,East South Central,Kentucky,21,2019,4,1245
South,East South Central,Mississippi,28,2019,4,593
South,East South Central,Tennessee,47,2019,4,2948
South,West South Central,Arkansas,5,2019,4,758
South,West South Central,Louisiana,22,2019,4,1442
South,West South Central,Oklahoma,40,2019,4,904
South,West South Central,Texas,48,2019,4,15895
West,Mountain,Arizona,4,2019,4,4590
West,Mountain,Colorado,8,2019,4,3593
West,Mountain,Idaho,16,2019,4,1365
West,Mountain,Montana,30,2019,4,413
West,Mountain,Nevada,32,2019,4,1310
West,Mountain,New Mexico,35,2019,4,484
West,Mountain,Utah,49,2019,4,2608
West,Mountain,Wyoming,56,2019,4,207
West,Pacific,Alaska,2,2019,4,150
West,Pacific,California,6,2019,4,9045
West,Pacific,Hawaii,15,2019,4,153
West,Pacific,Oregon,41,2019,4,1820
West,Pacific,Washington,53,2019,4,5077
North East,New England,Connecticut,9,2019,5,341
North East,New England,Maine,23,2019,5,431
North East,New England,Massachusetts,25,2019,5,1069
North East,New England,New Hampshire,33,2019,5,251
North East,New England,Rhode Island,44,2019,5,107
North East,New England,Vermont,50,2019,5,113
North East,mid atlantic,New Jersey,34,2019,5,2411
North East,mid atlantic,New York,36,2019,5,2599
North East,mid atlantic,Pennsylvania,42,2019,5,1872
Midwest,East North Central,Illinois,17,2019,5,2094
Midwest,East North Central,Indiana,18,2019,5,1838
Midwest,East North Central,Michigan,26,2019,5,2387
Midwest,East North Central,Ohio,39,2019,5,1759
Midwest,East North Central,Wisconsin,55,2019,5,1642
Midwest,West North Central,Iowa,19,2019,5,1113
Midwest,West North Central,Kansas,20,2019,5,782
Midwest,West North Central,Minnesota,27,2019,5,3281
Midwest,West North Central,Missouri,29,2019,5,1431
Midwest,West North Central,Nebraska,31,2019,5,905
Midwest,West North Central,North Dakota,38,2019,5,314
Midwest,West North Central,South Dakota,46,2019,5,400
South,South Atlantic,Delaware,10,2019,5,586
South,South Atlantic,District of Columbia,11,2019,5,698
South,South Atlantic,Florida,12,2019,5,12393
South,South Atlantic,Georgia,13,2019,5,4346
South,South Atlantic,Maryland,24,2019,5,2244
South,South Atlantic,North Carolina,37,2019,5,7763
South,South Atlantic,South Carolina,45,2019,5,3617
South,South Atlantic,Virginia,51,2019,5,2761
South,South Atlantic,West Virginia,54,2019,5,509
South,East South Central,Alabama,1,2019,5,1296
South,East South Central,Kentucky,21,2019,5,1304
South,East South Central,Mississippi,28,2019,5,701
South,East South Central,Tennessee,47,2019,5,4487
South,West South Central,Arkansas,5,2019,5,945
South,West South Central,Louisiana,22,2019,5,1303
South,West South Central,Oklahoma,40,2019,5,980
South,West South Central,Texas,48,2019,5,19081
West,Mountain,Arizona,4,2019,5,4282
West,Mountain,Colorado,8,2019,5,3653
West,Mountain,Idaho,16,2019,5,1751
West,Mountain,Montana,30,2019,5,367
West,Mountain,Nevada,32,2019,5,1673
West,Mountain,New Mexico,35,2019,5,474
West,Mountain,Utah,49,2019,5,2799
West,Mountain,Wyoming,56,2019,5,240
West,Pacific,Alaska,2,2019,5,192
West,Pacific,California,6,2019,5,9883
West,Pacific,Hawaii,15,2019,5,866
West,Pacific,Oregon,41,2019,5,1658
West,Pacific,Washington,53,2019,5,4339
North East,New England,Connecticut,9,2019,6,336
North East,New England,Maine,23,2019,6,421
North East,New England,Massachusetts,25,2019,6,1378
North East,New England,New Hampshire,33,2019,6,329
North East,New England,Rhode Island,44,2019,6,102
North East,New England,Vermont,50,2019,6,118
North East,mid atlantic,New Jersey,34,2019,6,2715
North East,mid atlantic,New York,36,2019,6,3684
North East,mid atlantic,Pennsylvania,42,2019,6,2687
Midwest,East North Central,Illinois,17,2019,6,1284
Midwest,East North Central,Indiana,18,2019,6,2141
Midwest,East North Central,Michigan,26,2019,6,1832
Midwest,East North Central,Ohio,39,2019,6,1907
Midwest,East North Central,Wisconsin,55,2019,6,1514
Midwest,West North Central,Iowa,19,2019,6,1427
Midwest,West North Central,Kansas,20,2019,6,611
Midwest,West North Central,Minnesota,27,2019,6,2208
Midwest,West North Central,Missouri,29,2019,6,1131
Midwest,West North Central,Nebraska,31,2019,6,779
Midwest,West North Central,North Dakota,38,2019,6,219
Midwest,West North Central,South Dakota,46,2019,6,395
South,South Atlantic,Delaware,10,2019,6,636
South,South Atlantic,District of Columbia,11,2019,6,130
South,South Atlantic,Florida,12,2019,6,10983
South,South Atlantic,Georgia,13,2019,6,4056
South,South Atlantic,Maryland,24,2019,6,1741
South,South Atlantic,North Carolina,37,2019,6,6114
South,South Atlantic,South Carolina,45,2019,6,2774
South,South Atlantic,Virginia,51,2019,6,2918
South,South Atlantic,West Virginia,54,2019,6,283
South,East South Central,Alabama,1,2019,6,1395
South,East South Central,Kentucky,21,2019,6,953
South,East South Central,Mississippi,28,2019,6,568
South,East South Central,Tennessee,47,2019,6,3046
South,West South Central,Arkansas,5,2019,6,923
South,West South Central,Louisiana,22,2019,6,1258
South,West South Central,Oklahoma,40,2019,6,858
South,West South Central,Texas,48,2019,6,15176
West,Mountain,Arizona,4,2019,6,4359
West,Mountain,Colorado,8,2019,6,3902
West,Mountain,Idaho,16,2019,6,1222
West,Mountain,Montana,30,2019,6,364
West,Mountain,Nevada,32,2019,6,2230
West,Mountain,New Mexico,35,2019,6,418
West,Mountain,Utah,49,2019,6,2883
West,Mountain,Wyoming,56,2019,6,181
West,Pacific,Alaska,2,2019,6,139
West,Pacific,California,6,2019,6,9014
West,Pacific,Hawaii,15,2019,6,338
West,Pacific,Oregon,41,2019,6,1283
West,Pacific,Washington,53,2019,6,3647
North East,New England,Connecticut,9,2019,7,435
North East,New England,Maine,23,2019,7,466
North East,New England,Massachusetts,25,2019,7,1289
North East,New England,New Hampshire,33,2019,7,353
North East,New England,Rhode Island,44,2019,7,113
North East,New England,Vermont,50,2019,7,131
North East,mid atlantic,New Jersey,34,2019,7,2502
North East,mid atlantic,New York,36,2019,7,3694
North East,mid atlantic,Pennsylvania,42,2019,7,2146
Midwest,East North Central,Illinois,17,2019,7,2095
Midwest,East North Central,Indiana,18,2019,7,1861
Midwest,East North Central,Michigan,26,2019,7,1890
Midwest,East North Central,Ohio,39,2019,7,1839
Midwest,East North Central,Wisconsin,55,2019,7,1547
Midwest,West North Central,Iowa,19,2019,7,1042
Midwest,West North Central,Kansas,20,2019,7,622
Midwest,West North Central,Minnesota,27,2019,7,2383
Midwest,West North Central,Missouri,29,2019,7,1307
Midwest,West North Central,Nebraska,31,2019,7,416
Midwest,West North Central,North Dakota,38,2019,7,288
Midwest,West North Central,South Dakota,46,2019,7,414
South,South Atlantic,Delaware,10,2019,7,624
South,South Atlantic,District of Columbia,11,2019,7,997
South,South Atlantic,Florida,12,2019,7,13109
South,South Atlantic,Georgia,13,2019,7,4151
South,South Atlantic,Maryland,24,2019,7,1279
South,South Atlantic,North Carolina,37,2019,7,5746
South,South Atlantic,South Carolina,45,2019,7,3091
South,South Atlantic,Virginia,51,2019,7,3263
South,South Atlantic,West Virginia,54,2019,7,323
South,East South Central,Alabama,1,2019,7,1556
South,East South Central,Kentucky,21,2019,7,1320
South,East South Central,Mississippi,28,2019,7,679
South,East South Central,Tennessee,47,2019,7,3696
South,West South Central,Arkansas,5,2019,7,996
South,West South Central,Louisiana,22,2019,7,1454
South,West South Central,Oklahoma,40,2019,7,1107
South,West South Central,Texas,48,2019,7,17515
West,Mountain,Arizona,4,2019,7,3918
West,Mountain,Colorado,8,2019,7,3848
West,Mountain,Idaho,16,2019,7,1671
West,Mountain,Montana,30,2019,7,319
West,Mountain,Nevada,32,2019,7,1865
West,Mountain,New Mexico,35,2019,7,484
West,Mountain,Utah,49,2019,7,2207
West,Mountain,Wyoming,56,2019,7,173
West,Pacific,Alaska,2,2019,7,182
West,Pacific,California,6,2019,7,9924
West,Pacific,Hawaii,15,2019,7,270
West,Pacific,Oregon,41,2019,7,1749
West,Pacific,Washington,53,2019,7,4428
North East,New England,Connecticut,9,2019,8,376
North East,New England,Maine,23,2019,8,478
North East,New England,Massachusetts,25,2019,8,1179
North East,New England,New Hampshire,33,2019,8,710
North East,New England,Rhode Island,44,2019,8,84
North East,New England,Vermont,50,2019,8,183
North East,mid atlantic,New Jersey,34,2019,8,4085
North East,mid atlantic,New York,36,2019,8,3708
North East,mid atlantic,Pennsylvania,42,2019,8,2253
Midwest,East North Central,Illinois,17,2019,8,1529
Midwest,East North Central,Indiana,18,2019,8,2172
Midwest,East North Central,Michigan,26,2019,8,1644
Midwest,East North Central,Ohio,39,2019,8,2502
Midwest,East North Central,Wisconsin,55,2019,8,1635
