Fips,Month,Unemployment Rate,Year
46,2,3.4,2002
46,3,3.4,2002
46,4,3.3,2002
46,5,3.3,2002
46,6,3.2,2002
46,7,3.1,2002
46,8,3.1,2002
46,9,3.1,2002
46,10,3.1,2002
46,11,3.2,2002
46,12,3.2,2002
46,1,3.3,2003
46,2,3.3,2003
46,3,3.4,2003
46,4,3.4,2003
46,5,3.5,2003
46,6,3.5,2003
46,7,3.6,2003
46,8,3.6,2003
46,9,3.6,2003
46,10,3.5,2003
46,11,3.5,2003
46,12,3.5,2003
46,1,3.5,2004
46,2,3.5,2004
46,3,3.5,2004
46,4,3.5,2004
46,5,3.6,2004
46,6,3.6,2004
46,7,3.6,2004
46,8,3.7,2004
46,9,3.7,2004
46,10,3.7,2004
46,11,3.7,2004
46,12,3.7,2004
46,1,3.7,2005
46,2,3.8,2005
46,3,3.8,2005
46,4,3.7,2005
46,5,3.7,2005
46,6,3.6,2005
46,7,3.5,2005
46,8,3.5,2005
46,9,3.4,2005
46,10,3.4,2005
46,11,3.3,2005
46,12,3.2,2005
46,1,3.2,2006
46,2,3.0,2006
46,3,3.0,2006
46,4,2.9,2006
46,5,2.9,2006
46,6,3.0,2006
46,7,3.0,2006
46,8,3.0,2006
46,9,3.0,2006
46,10,3.0,2006
46,11,3.0,2006
46,12,3.0,2006
46,1,2.9,2007
46,2,2.9,2007
46,3,2.8,2007
46,4,2.8,2007
46,5,2.8,2007
46,6,2.8,2007
46,7,2.8,2007
46,8,2.9,2007
46,9,2.9,2007
46,10,2.8,2007
46,11,2.8,2007
46,12,2.7,2007
46,1,2.6,2008
46,2,2.6,2008
46,3,2.6,2008
46,4,2.7,2008
46,5,2.8,2008
46,6,2.9,2008
46,7,3.1,2008
46,8,3.2,2008
46,9,3.4,2008
46,10,3.5,2008
46,11,3.7,2008
46,12,3.9,2008
46,1,4.1,2009
46,2,4.4,2009
46,3,4.5,2009
46,4,4.7,2009
46,5,4.7,2009
46,6,4.7,2009
46,7,4.6,2009
46,8,4.6,2009
46,9,4.6,2009
46,10,4.6,2009
46,11,4.7,2009
46,12,4.8,2009
46,1,4.8,2010
46,2,4.9,2010
46,3,4.9,2010
46,4,4.9,2010
46,5,4.9,2010
46,6,4.9,2010
46,7,4.9,2010
46,8,4.9,2010
46,9,4.9,2010
46,10,4.9,2010
46,11,5.0,2010
46,12,5.0,2010
46,1,5.0,2011
46,2,4.9,2011
46,3,4.9,2011
46,4,4.8,2011
46,5,4.7,2011
46,6,4.6,2011
46,7,4.5,2011
46,8,4.5,2011
46,9,4.4,2011
46,10,4.4,2011
46,11,4.3,2011
46,12,4.2,2011
46,1,4.2,2012
46,2,4.1,2012
46,3,4.1,2012
46,4,4.1,2012
46,5,4.1,2012
46,6,4.1,2012
46,7,4.1,2012
46,8,4.1,2012
46,9,4.0,2012
46,10,4.0,2012
46,11,3.9,2012
46,12,3.9,2012
46,1,3.9,2013
46,2,3.8,2013
46,3,3.8,2013
46,4,3.8,2013
46,5,3.8,2013
46,6,3.7,2013
46,7,3.7,2013
46,8,3.7,2013
46,9,3.6,2013
46,10,3.6,2013
46,11,3.5,2013
46,12,3.5,2013
46,1,3.5,2014
46,2,3.4,2014
46,3,3.4,2014
46,4,3.4,2014
46,5,3.4,2014
46,6,3.3,2014
46,7,3.3,2014
46,8,3.3,2014
46,9,3.3,2014
46,10,3.3,2014
46,11,3.2,2014
46,12,3.2,2014
46,1,3.2,2015
46,2,3.2,2015
46,3,3.2,2015
46,4,3.1,2015
46,5,3.1,2015
46,6,3.1,2015
46,7,3.1,2015
46,8,3.0,2015
46,9,3.0,2015
46,10,2.9,2015
46,11,2.9,2015
46,12,2.8,2015
46,1,2.8,2016
46,2,2.8,2016
46,3,2.8,2016
46,4,2.9,2016
46,5,2.9,2016
46,6,3.0,2016
46,7,3.1,2016
46,8,3.1,2016
46,9,3.2,2016
46,10,3.2,2016
46,11,3.2,2016
46,12,3.2,2016
46,1,3.2,2017
46,2,3.1,2017
46,3,3.1,2017
46,4,3.1,2017
46,5,3.1,2017
46,6,3.1,2017
46,7,3.1,2017
46,8,3.1,2017
46,9,3.1,2017
46,10,3.1,2017
46,11,3.1,2017
46,12,3.1,2017
46,1,3.0,2018
46,2,3.0,2018
46,3,3.0,2018
46,4,2.9,2018
46,5,2.9,2018
46,6,2.8,2018
46,7,2.8,2018
46,8,2.8,2018
46,9,2.8,2018
46,10,2.8,2018
46,11,2.9,2018
46,12,2.9,2018
46,1,3.0,2019
46,2,3.0,2019
46,3,3.0,2019
46,4,3.0,2019
46,5,3.0,2019
46,6,3.0,2019
46,7,3.0,2019
46,8,3.0,2019
46,9,3.0,2019
46,10,3.0,2019
46,11,2.9,2019
46,12,2.9,2019
46,1,2.9,2020
46,2,2.9,2020
46,3,2.9,2020
46,4,9.2,2020
46,5,7.0,2020
46,6,6.1,2020
46,7,5.4,2020
46,8,4.7,2020
46,9,4.0,2020
46,10,3.7,2020
46,11,3.6,2020
46,12,3.3,2020
46,1,3.1,2021
46,2,3.0,2021
46,3,2.9,2021
46,4,2.8,2021
46,5,2.8,2021
46,6,2.9,2021
46,7,2.9,2021
46,8,2.9,2021
46,9,2.9,2021
46,10,2.8,2021
47,1,3.8,2000
47,2,3.8,2000
47,3,3.8,2000
47,4,3.8,2000
47,5,3.9,2000
47,6,3.9,2000
47,7,3.9,2000
47,8,3.9,2000
47,9,3.9,2000
47,10,3.9,2000
47,11,3.9,2000
47,12,3.9,2000
47,1,3.9,2001
47,2,4.0,2001
47,3,4.0,2001
47,4,4.1,2001
47,5,4.2,2001
47,6,4.3,2001
47,7,4.5,2001
47,8,4.6,2001
47,9,4.8,2001
47,10,5.1,2001
47,11,5.3,2001
47,12,5.4,2001
47,1,5.5,2002
47,2,5.5,2002
47,3,5.5,2002
47,4,5.3,2002
47,5,5.2,2002
47,6,5.1,2002
47,7,5.0,2002
47,8,4.9,2002
47,9,4.8,2002
47,10,4.8,2002
47,11,4.9,2002
47,12,5.0,2002
47,1,5.1,2003
47,2,5.2,2003
47,3,5.3,2003
47,4,5.5,2003
47,5,5.6,2003
47,6,5.7,2003
47,7,5.7,2003
47,8,5.8,2003
47,9,5.7,2003
47,10,5.6,2003
47,11,5.5,2003
47,12,5.4,2003
47,1,5.3,2004
47,2,5.2,2004
47,3,5.1,2004
47,4,5.1,2004
47,5,5.1,2004
47,6,5.2,2004
47,7,5.3,2004
47,8,5.4,2004
47,9,5.5,2004
47,10,5.6,2004
47,11,5.7,2004
47,12,5.7,2004
47,1,5.8,2005
47,2,5.8,2005
47,3,5.7,2005
47,4,5.7,2005
47,5,5.6,2005
47,6,5.4,2005
47,7,5.4,2005
47,8,5.3,2005
47,9,5.4,2005
47,10,5.4,2005
47,11,5.4,2005
47,12,5.4,2005
47,1,5.4,2006
47,2,5.4,2006
47,3,5.5,2006
47,4,5.5,2006
47,5,5.5,2006
47,6,5.5,2006
47,7,5.4,2006
47,8,5.3,2006
47,9,5.2,2006
47,10,5.0,2006
47,11,4.9,2006
47,12,4.7,2006
47,1,4.6,2007
47,2,4.5,2007
47,3,4.4,2007
47,4,4.3,2007
47,5,4.3,2007
47,6,4.3,2007
47,7,4.5,2007
47,8,4.6,2007
47,9,4.8,2007
47,10,5.0,2007
47,11,5.1,2007
47,12,5.2,2007
47,1,5.3,2008
47,2,5.4,2008
47,3,5.6,2008
47,4,5.8,2008
47,5,6.1,2008
47,6,6.4,2008
47,7,6.6,2008
47,8,6.8,2008
47,9,7.0,2008
47,10,7.3,2008
47,11,7.7,2008
47,12,8.2,2008
47,1,8.7,2009
47,2,9.2,2009
47,3,9.7,2009
47,4,10.1,2009
47,5,10.3,2009
47,6,10.4,2009
47,7,10.5,2009
47,8,10.5,2009
47,9,10.5,2009
47,10,10.5,2009
47,11,10.5,2009
47,12,10.5,2009
47,1,10.5,2010
47,2,10.4,2010
47,3,10.2,2010
47,4,10.0,2010
47,5,9.8,2010
47,6,9.6,2010
47,7,9.5,2010
47,8,9.5,2010
47,9,9.5,2010
47,10,9.6,2010
47,11,9.7,2010
47,12,9.6,2010
47,1,9.6,2011
47,2,9.5,2011
47,3,9.4,2011
47,4,9.3,2011
47,5,9.3,2011
47,6,9.2,2011
47,7,9.2,2011
47,8,9.1,2011
47,9,8.9,2011
47,10,8.8,2011
47,11,8.6,2011
47,12,8.4,2011
47,1,8.2,2012
47,2,8.1,2012
47,3,8.0,2012
47,4,8.0,2012
47,5,8.0,2012
47,6,8.0,2012
47,7,8.0,2012
47,8,7.9,2012
47,9,7.8,2012
47,10,7.8,2012
47,11,7.8,2012
47,12,7.9,2012
47,1,8.0,2013
47,2,8.0,2013
47,3,8.0,2013
47,4,8.0,2013
47,5,7.9,2013
47,6,7.9,2013
47,7,7.8,2013
47,8,7.7,2013
47,9,7.6,2013
47,10,7.4,2013
47,11,7.3,2013
47,12,7.1,2013
47,1,6.9,2014
47,2,6.8,2014
47,3,6.8,2014
47,4,6.7,2014
47,5,6.7,2014
47,6,6.7,2014
47,7,6.6,2014
47,8,6.6,2014
47,9,6.5,2014
47,10,6.4,2014
47,11,6.3,2014
47,12,6.2,2014
47,1,6.1,2015
47,2,6.1,2015
47,3,6.0,2015
47,4,5.9,2015
47,5,5.8,2015
47,6,5.7,2015
47,7,5.5,2015
47,8,5.4,2015
47,9,5.3,2015
47,10,5.1,2015
47,11,5.0,2015
47,12,4.9,2015
47,1,4.8,2016
47,2,4.7,2016
47,3,4.7,2016
47,4,4.6,2016
47,5,4.7,2016
47,6,4.7,2016
47,7,4.8,2016
47,8,4.8,2016
47,9,4.9,2016
47,10,4.9,2016
47,11,4.8,2016
47,12,4.7,2016
47,1,4.6,2017
47,2,4.4,2017
47,3,4.1,2017
47,4,3.9,2017
47,5,3.7,2017
47,6,3.5,2017
47,7,3.5,2017
47,8,3.4,2017
47,9,3.4,2017
47,10,3.4,2017
47,11,3.5,2017
47,12,3.5,2017
47,1,3.5,2018
47,2,3.5,2018
47,3,3.5,2018
47,4,3.4,2018
47,5,3.5,2018
47,6,3.5,2018
47,7,3.5,2018
47,8,3.5,2018
47,9,3.5,2018
47,10,3.5,2018
47,11,3.5,2018
47,12,3.4,2018
47,1,3.4,2019
47,2,3.4,2019
47,3,3.3,2019
47,4,3.3,2019
47,5,3.3,2019
47,6,3.3,2019
47,7,3.3,2019
47,8,3.3,2019
47,9,3.4,2019
47,10,3.4,2019
47,11,3.5,2019
47,12,3.6,2019
47,1,3.7,2020
47,2,3.9,2020
47,3,4.0,2020
47,4,15.8,2020
47,5,9.6,2020
47,6,9.3,2020
47,7,8.9,2020
47,8,8.1,2020
47,9,7.9,2020
47,10,7.8,2020
47,11,5.6,2020
47,12,5.6,2020
47,1,5.1,2021
47,2,4.9,2021
47,3,5.1,2021
47,4,5.0,2021
47,5,5.0,2021
47,6,4.9,2021
47,7,4.7,2021
47,8,4.6,2021
47,9,4.4,2021
47,10,4.2,2021
48,1,4.7,2000
48,2,4.7,2000
48,3,4.6,2000
48,4,4.5,2000
48,5,4.5,2000
48,6,4.4,2000
48,7,4.3,2000
48,8,4.3,2000
48,9,4.2,2000
48,10,4.2,2000
48,11,4.1,2000
48,12,4.1,2000
48,1,4.1,2001
48,2,4.2,2001
48,3,4.3,2001
48,4,4.5,2001
48,5,4.6,2001
48,6,4.8,2001
48,7,5.0,2001
48,8,5.2,2001
48,9,5.4,2001
48,10,5.6,2001
48,11,5.8,2001
48,12,6.0,2001
48,1,6.1,2002
48,2,6.2,2002
48,3,6.3,2002
48,4,6.3,2002
48,5,6.3,2002
48,6,6.4,2002
48,7,6.4,2002
48,8,6.4,2002
48,9,6.4,2002
48,10,6.4,2002
48,11,6.5,2002
48,12,6.6,2002
48,1,6.7,2003
48,2,6.7,2003
48,3,6.8,2003
48,4,6.9,2003
48,5,6.9,2003
48,6,6.9,2003
48,7,6.9,2003
48,8,6.8,2003
48,9,6.7,2003
48,10,6.6,2003
48,11,6.5,2003
48,12,6.4,2003
48,1,6.3,2004
48,2,6.2,2004
48,3,6.2,2004
48,4,6.1,2004
48,5,6.1,2004
48,6,6.0,2004
48,7,5.9,2004
48,8,5.9,2004
48,9,5.9,2004
48,10,5.9,2004
48,11,5.9,2004
48,12,5.8,2004
48,1,5.8,2005
48,2,5.7,2005
48,3,5.6,2005
48,4,5.5,2005
48,5,5.4,2005
48,6,5.3,2005
48,7,5.3,2005
48,8,5.4,2005
48,9,5.4,2005
48,10,5.4,2005
48,11,5.4,2005
48,12,5.3,2005
48,1,5.3,2006
48,2,5.2,2006
48,3,5.2,2006
48,4,5.2,2006
48,5,5.2,2006
48,6,5.2,2006
48,7,5.1,2006
48,8,5.0,2006
48,9,4.8,2006
48,10,4.7,2006
48,11,4.6,2006
48,12,4.5,2006
48,1,4.5,2007
48,2,4.4,2007
48,3,4.4,2007
48,4,4.3,2007
48,5,4.3,2007
48,6,4.3,2007
48,7,4.3,2007
48,8,4.3,2007
48,9,4.4,2007
48,10,4.4,2007
48,11,4.4,2007
48,12,4.4,2007
48,1,4.3,2008
48,2,4.3,2008
48,3,4.3,2008
48,4,4.4,2008
48,5,4.5,2008
48,6,4.7,2008
48,7,4.8,2008
48,8,5.0,2008
48,9,5.2,2008
48,10,5.4,2008
48,11,5.6,2008
48,12,5.9,2008
48,1,6.1,2009
48,2,6.3,2009
48,3,6.4,2009
48,4,6.5,2009
48,5,7.5,2009
48,6,8.0,2009
48,7,8.2,2009
48,8,8.3,2009
48,9,8.3,2009
48,10,8.3,2009
48,11,8.3,2009
48,12,8.3,2009
48,1,8.3,2010
48,2,8.3,2010
48,3,8.3,2010
48,4,8.2,2010
48,5,8.2,2010
48,6,8.1,2010
48,7,8.1,2010
48,8,8.1,2010
48,9,8.1,2010
48,10,8.2,2010
48,11,8.2,2010
48,12,8.2,2010
48,1,8.2,2011
48,2,8.2,2011
48,3,8.1,2011
48,4,8.1,2011
48,5,8.2,2011
48,6,8.3,2011
48,7,8.3,2011
48,8,8.2,2011
48,9,8.0,2011
48,10,7.8,2011
48,11,7.5,2011
48,12,7.3,2011
48,1,7.1,2012
48,2,7.0,2012
48,3,6.7,2012
48,4,6.8,2012
48,5,6.8,2012
48,6,6.8,2012
48,7,6.7,2012
48,8,6.6,2012
48,9,6.5,2012
48,10,6.5,2012
48,11,6.5,2012
48,12,6.5,2012
48,1,6.5,2013
48,2,6.6,2013
48,3,6.5,2013
48,4,6.5,2013
48,5,6.4,2013
48,6,6.4,2013
48,7,6.3,2013
48,8,6.3,2013
48,9,6.2,2013
48,10,6.1,2013
48,11,6.0,2013
48,12,5.8,2013
48,1,5.7,2014
48,2,5.6,2014
48,3,5.5,2014
48,4,5.4,2014
48,5,5.3,2014
48,6,5.2,2014
48,7,5.2,2014
48,8,5.1,2014
48,9,5.0,2014
48,10,4.9,2014
48,11,4.8,2014
48,12,4.6,2014
48,1,4.6,2015
48,2,4.5,2015
48,3,4.5,2015
48,4,4.5,2015
48,5,4.4,2015
48,6,4.4,2015
48,7,4.4,2015
48,8,4.5,2015
48,9,4.5,2015
48,10,4.5,2015
48,11,4.5,2015
48,12,4.5,2015
48,1,4.5,2016
48,2,4.4,2016
48,3,4.5,2016
48,4,4.5,2016
48,5,4.6,2016
48,6,4.7,2016
48,7,4.7,2016
48,8,4.7,2016
48,9,4.8,2016
48,10,4.8,2016
48,11,4.8,2016
48,12,4.8,2016
48,1,4.8,2017
48,2,4.7,2017
48,3,4.6,2017
48,4,4.5,2017
48,5,4.4,2017
48,6,4.3,2017
48,7,4.2,2017
48,8,4.2,2017
48,9,4.1,2017
48,10,4.1,2017
48,11,4.1,2017
48,12,4.1,2017
48,1,4.1,2018
48,2,4.0,2018
48,3,4.0,2018
48,4,4.0,2018
48,5,3.9,2018
48,6,3.9,2018
48,7,3.8,2018
48,8,3.8,2018
48,9,3.8,2018
48,10,3.8,2018
48,11,3.8,2018
48,12,3.8,2018
48,1,3.7,2019
48,2,3.6,2019
48,3,3.5,2019
48,4,3.5,2019
48,5,3.4,2019
48,6,3.4,2019
48,7,3.5,2019
48,8,3.5,2019
48,9,3.5,2019
48,10,3.5,2019
48,11,3.5,2019
48,12,3.5,2019
48,1,3.6,2020
48,2,3.7,2020
48,3,4.9,2020
48,4,12.9,2020
48,5,11.6,2020
48,6,10.2,2020
48,7,9.3,2020
48,8,6.9,2020
48,9,7.9,2020
48,10,7.3,2020
48,11,7.2,2020
48,12,6.9,2020
48,1,6.8,2021
48,2,6.9,2021
48,3,6.9,2021
48,4,6.7,2021
48,5,6.6,2021
48,6,6.5,2021
48,7,6.2,2021
48,8,5.9,2021
48,9,5.6,2021
48,10,5.4,2021
49,1,3.1,2000
49,2,3.1,2000
49,3,3.1,2000
49,4,3.2,2000
49,5,3.2,2000
49,6,3.3,2000
49,7,3.3,2000
49,8,3.4,2000
49,9,3.4,2000
49,10,3.5,2000
49,11,3.6,2000
49,12,3.7,2000
49,1,3.8,2001
49,2,3.9,2001
49,3,3.9,2001
49,4,4.0,2001
49,5,4.1,2001
49,6,4.2,2001
49,7,4.4,2001
49,8,4.5,2001
49,9,4.7,2001
49,10,4.8,2001
49,11,5.0,2001
49,12,5.1,2001
49,1,5.2,2002
49,2,5.4,2002
49,3,5.5,2002
49,4,5.6,2002
49,5,5.6,2002
49,6,5.7,2002
49,7,5.8,2002
49,8,5.8,2002
49,9,5.8,2002
49,10,5.9,2002
49,11,5.9,2002
49,12,5.8,2002
49,1,5.8,2003
49,2,5.8,2003
49,3,5.7,2003
49,4,5.6,2003
49,5,5.6,2003
49,6,5.6,2003
49,7,5.6,2003
49,8,5.5,2003
49,9,5.5,2003
49,10,5.4,2003
49,11,5.4,2003
49,12,5.3,2003
49,1,5.3,2004
49,2,5.3,2004
49,3,5.3,2004
49,4,5.2,2004
49,5,5.2,2004
49,6,5.1,2004
49,7,5.0,2004
49,8,4.9,2004
49,9,4.8,2004
49,10,4.7,2004
49,11,4.7,2004
49,12,4.6,2004
49,1,4.5,2005
49,2,4.5,2005
49,3,4.4,2005
49,4,4.3,2005
49,5,4.2,2005
49,6,4.1,2005
49,7,4.0,2005
49,8,3.9,2005
49,9,3.8,2005
49,10,3.7,2005
49,11,3.6,2005
49,12,3.5,2005
49,1,3.4,2006
49,2,3.3,2006
49,3,3.2,2006
49,4,3.1,2006
49,5,3.0,2006
49,6,2.9,2006
49,7,2.8,2006
49,8,2.7,2006
49,9,2.6,2006
49,10,2.5,2006
49,11,2.5,2006
49,12,2.4,2006
49,1,2.4,2007
49,2,2.4,2007
49,3,2.4,2007
49,4,2.4,2007
49,5,2.5,2007
49,6,2.5,2007
49,7,2.6,2007
49,8,2.6,2007
49,9,2.6,2007
49,10,2.7,2007
49,11,2.8,2007
49,12,2.8,2007
49,1,2.8,2008
49,2,2.9,2008
49,3,2.9,2008
49,4,3.0,2008
49,5,3.1,2008
49,6,3.2,2008
49,7,3.2,2008
49,8,3.3,2008
49,9,3.4,2008
49,10,3.5,2008
49,11,3.6,2008
49,12,5.2,2008
49,1,6.1,2009
49,2,6.5,2009
49,3,6.8,2009
49,4,7.0,2009
49,5,7.1,2009
49,6,7.3,2009
49,7,7.4,2009
49,8,7.6,2009
49,9,7.7,2009
49,10,7.8,2009
49,11,7.9,2009
49,12,7.9,2009
49,1,8.0,2010
49,2,8.0,2010
49,3,8.0,2010
49,4,8.0,2010
49,5,8.0,2010
49,6,7.9,2010
49,7,7.9,2010
49,8,7.9,2010
49,9,7.9,2010
49,10,7.9,2010
49,11,7.9,2010
49,12,7.8,2010
49,1,7.8,2011
49,2,7.7,2011
49,3,7.7,2011
49,4,7.7,2011
49,5,7.7,2011
49,6,7.7,2011
49,7,7.4,2011
49,8,7.0,2011
49,9,6.6,2011
49,10,6.2,2011
49,11,5.8,2011
49,12,5.4,2011
49,1,5.3,2012
49,2,4.7,2012
49,3,4.8,2012
49,4,4.8,2012
49,5,4.9,2012
49,6,4.8,2012
49,7,4.8,2012
49,8,4.7,2012
49,9,4.7,2012
49,10,4.6,2012
49,11,4.6,2012
49,12,4.6,2012
49,1,4.5,2013
49,2,4.4,2013
49,3,4.4,2013
49,4,4.3,2013
49,5,4.3,2013
49,6,4.2,2013
49,7,4.2,2013
49,8,4.2,2013
49,9,4.1,2013
49,10,4.0,2013
49,11,4.0,2013
49,12,3.9,2013
49,1,3.8,2014
49,2,3.7,2014
49,3,3.7,2014
49,4,3.6,2014
49,5,3.6,2014
49,6,3.6,2014
49,7,3.6,2014
49,8,3.6,2014
49,9,3.6,2014
49,10,3.6,2014
49,11,3.6,2014
49,12,3.6,2014
49,1,3.6,2015
49,2,3.5,2015
49,3,3.5,2015
49,4,3.5,2015
49,5,3.5,2015
49,6,3.5,2015
49,7,3.5,2015
49,8,3.5,2015
49,9,3.5,2015
49,10,3.5,2015
49,11,3.5,2015
49,12,3.5,2015
49,1,3.5,2016
49,2,3.5,2016
49,3,3.5,2016
49,4,3.4,2016
49,5,3.4,2016
49,6,3.4,2016
49,7,3.3,2016
49,8,3.3,2016
49,9,3.3,2016
49,10,3.2,2016
49,11,3.2,2016
49,12,3.2,2016
49,1,3.2,2017
49,2,3.2,2017
49,3,3.2,2017
49,4,3.2,2017
49,5,3.2,2017
49,6,3.2,2017
49,7,3.2,2017
49,8,3.1,2017
49,9,3.1,2017
49,10,3.1,2017
49,11,3.1,2017
49,12,3.1,2017
49,1,3.0,2018
49,2,3.0,2018
49,3,3.0,2018
49,4,2.9,2018
49,5,2.9,2018
49,6,2.9,2018
49,7,2.9,2018
49,8,2.9,2018
49,9,2.9,2018
49,10,2.9,2018
49,11,2.9,2018
49,12,2.8,2018
49,1,2.8,2019
49,2,2.7,2019
49,3,2.7,2019
49,4,2.6,2019
49,5,2.6,2019
49,6,2.5,2019
49,7,2.5,2019
49,8,2.5,2019
49,9,2.4,2019
49,10,2.4,2019
49,11,2.4,2019
49,12,2.4,2019
49,1,2.4,2020
49,2,2.5,2020
49,3,2.5,2020
49,4,10.1,2020
49,5,7.6,2020
49,6,6.3,2020
49,7,5.4,2020
49,8,4.8,2020
49,9,4.2,2020
49,10,3.8,2020
49,11,3.5,2020
49,12,3.3,2020
49,1,3.1,2021
49,2,3.0,2021
49,3,2.9,2021
49,4,2.8,2021
49,5,2.7,2021
49,6,2.7,2021
49,7,2.6,2021
49,8,2.5,2021
49,9,2.4,2021
49,10,2.2,2021
50,1,2.8,2000
50,2,2.7,2000
50,3,2.7,2000
50,4,2.7,2000
50,5,2.7,2000
50,6,2.8,2000
50,7,2.8,2000
50,8,2.9,2000
50,9,2.9,2000
50,10,2.9,2000
50,11,2.9,2000
50,12,2.9,2000
50,1,3.0,2001
50,2,3.1,2001
50,3,3.2,2001
50,4,3.2,2001
50,5,3.3,2001
50,6,3.3,2001
50,7,3.3,2001
50,8,3.3,2001
50,9,3.4,2001
50,10,3.4,2001
50,11,3.5,2001
50,12,3.5,2001
50,1,3.5,2002
50,2,3.6,2002
50,3,3.6,2002
50,4,3.6,2002
50,5,3.7,2002
50,6,3.7,2002
50,7,3.8,2002
50,8,3.9,2002
50,9,4.0,2002
50,10,4.1,2002
50,11,4.2,2002
50,12,4.3,2002
50,1,4.4,2003
50,2,4.4,2003
50,3,4.5,2003
50,4,4.5,2003
50,5,4.5,2003
50,6,4.5,2003
50,7,4.5,2003
50,8,4.4,2003
50,9,4.3,2003
50,10,4.3,2003
50,11,4.2,2003
50,12,4.1,2003
50,1,4.0,2004
50,2,4.0,2004
50,3,3.9,2004
50,4,3.8,2004
50,5,3.8,2004
50,6,3.7,2004
50,7,3.6,2004
50,8,3.5,2004
50,9,3.5,2004
50,10,3.5,2004
50,11,3.4,2004
50,12,3.4,2004
50,1,3.5,2005
50,2,3.4,2005
50,3,3.4,2005
50,4,3.4,2005
50,5,3.4,2005
50,6,3.4,2005
50,7,3.4,2005
50,8,3.5,2005
50,9,3.5,2005
50,10,3.5,2005
50,11,3.5,2005
50,12,3.5,2005
50,1,3.5,2006
50,2,3.5,2006
50,3,3.5,2006
50,4,3.6,2006
50,5,3.6,2006
50,6,3.7,2006
50,7,3.8,2006
50,8,3.8,2006
50,9,3.9,2006
50,10,3.9,2006
50,11,3.9,2006
50,12,3.9,2006
50,1,3.9,2007
50,2,3.9,2007
50,3,3.9,2007
50,4,3.9,2007
50,5,3.9,2007
50,6,3.9,2007
50,7,3.9,2007
50,8,4.0,2007
50,9,4.0,2007
50,10,4.0,2007
50,11,4.0,2007
50,12,4.0,2007
50,1,4.0,2008
50,2,4.1,2008
50,3,4.2,2008
50,4,4.2,2008
50,5,4.4,2008
50,6,4.5,2008
50,7,4.6,2008
50,8,4.7,2008
50,9,4.8,2008
50,10,4.9,2008
50,11,5.1,2008
50,12,5.3,2008
50,1,5.5,2009
50,2,5.7,2009
50,3,5.9,2009
50,4,6.1,2009
50,5,6.1,2009
50,6,6.2,2009
50,7,6.2,2009
50,8,6.3,2009
50,9,6.4,2009
50,10,6.5,2009
50,11,6.5,2009
50,12,6.6,2009
50,1,6.7,2010
50,2,6.6,2010
50,3,6.6,2010
50,4,6.5,2010
50,5,6.4,2010
50,6,6.3,2010
50,7,6.2,2010
50,8,6.1,2010
50,9,6.1,2010
50,10,6.1,2010
50,11,6.1,2010
50,12,6.1,2010
50,1,6.0,2011
50,2,5.9,2011
50,3,5.9,2011
50,4,5.8,2011
50,5,5.7,2011
50,6,5.7,2011
50,7,5.6,2011
50,8,5.5,2011
50,9,5.4,2011
50,10,5.2,2011
50,11,5.1,2011
50,12,5.0,2011
50,1,4.9,2012
50,2,4.9,2012
50,3,4.8,2012
50,4,4.9,2012
50,5,4.9,2012
50,6,4.9,2012
50,7,4.9,2012
50,8,4.8,2012
50,9,4.8,2012
50,10,4.7,2012
50,11,4.7,2012
50,12,4.6,2012
50,1,4.6,2013
50,2,4.6,2013
50,3,4.6,2013
50,4,4.5,2013
50,5,4.5,2013
50,6,4.5,2013
50,7,4.4,2013
50,8,4.4,2013
50,9,4.3,2013
50,10,4.3,2013
50,11,4.2,2013
50,12,4.1,2013
50,1,4.1,2014
50,2,4.0,2014
50,3,4.0,2014
50,4,4.0,2014
50,5,4.0,2014
50,6,4.0,2014
50,7,4.0,2014
50,8,4.0,2014
50,9,4.0,2014
50,10,4.0,2014
50,11,3.9,2014
50,12,3.9,2014
50,1,3.8,2015
50,2,3.7,2015
50,3,3.7,2015
50,4,3.6,2015
50,5,3.6,2015
50,6,3.5,2015
50,7,3.5,2015
50,8,3.5,2015
50,9,3.4,2015
50,10,3.4,2015
50,11,3.4,2015
50,12,3.3,2015
50,1,3.2,2016
50,2,3.2,2016
50,3,3.2,2016
50,4,3.1,2016
50,5,3.1,2016
50,6,3.1,2016
50,7,3.1,2016
50,8,3.1,2016
50,9,3.1,2016
50,10,3.1,2016
50,11,3.1,2016
50,12,3.1,2016
50,1,3.2,2017
50,2,3.2,2017
50,3,3.1,2017
50,4,3.1,2017
50,5,3.0,2017
50,6,3.0,2017
50,7,2.9,2017
50,8,2.9,2017
50,9,2.9,2017
50,10,2.9,2017
50,11,3.0,2017
50,12,3.0,2017
50,1,3.0,2018
50,2,3.0,2018
50,3,2.9,2018
50,4,2.9,2018
50,5,2.8,2018
50,6,2.7,2018
50,7,2.6,2018
50,8,2.5,2018
50,9,2.4,2018
50,10,2.3,2018
50,11,2.3,2018
50,12,2.3,2018
50,1,2.2,2019
50,2,2.2,2019
50,3,2.2,2019
50,4,2.2,2019
50,5,2.2,2019
50,6,2.2,2019
50,7,2.3,2019
50,8,2.3,2019
50,9,2.4,2019
50,10,2.5,2019
50,11,2.5,2019
50,12,2.5,2019
50,1,2.5,2020
50,2,2.5,2020
50,3,2.6,2020
50,4,14.8,2020
50,5,9.3,2020
50,6,7.7,2020
50,7,6.4,2020
50,8,5.4,2020
