HPI,Fips,datetime,HPI_inf
309.85,33,2001-10-01,458.30444821731754
318.36,33,2002-01-01,468.50545945945953
329.62,33,2002-04-01,479.94141058495825
339.85,33,2002-07-01,490.1942384105961
347.5,33,2002-10-01,500.67585446527016
352.9,33,2003-01-01,505.9459352715304
358.38,33,2003-04-01,508.77890711569796
367.69,33,2003-07-01,516.9416804733728
382.15,33,2003-10-01,537.8498869143781
387.83,33,2004-01-01,544.0861449275362
398.18,33,2004-04-01,552.3796433121018
415.84,33,2004-07-01,569.3239518072289
423.97,33,2004-10-01,580.1507811518326
435.18,33,2005-01-01,593.0064900938477
445.51,33,2005-04-01,598.9634444444445
456.2,33,2005-07-01,606.4721871820956
461.5,33,2005-10-01,607.951814516129
464.93,33,2006-01-01,607.570524
462.31,33,2006-04-01,599.0547426871592
460.42,33,2006-07-01,587.8620967269175
463.5,33,2006-10-01,592.6632093933464
462.12,33,2007-01-01,586.1469554540735
459.01,33,2007-04-01,575.2674706652409
451.62,33,2007-07-01,558.6522684891569
451.09,33,2007-10-01,559.5459081826855
451.37,33,2008-01-01,555.8228416350993
439.76,33,2008-04-01,534.8581767415887
424.53,33,2008-07-01,505.23728791949355
422.9,33,2008-10-01,508.45348532313926
424.31,33,2009-01-01,511.21875276589475
412.13,33,2009-04-01,496.09119497434665
398.94,33,2009-07-01,478.1023839328702
396.6,33,2009-10-01,478.5301645338209
392.83,33,2010-01-01,475.4894004862799
390.21,33,2010-04-01,472.59606483841367
394.54,33,2010-07-01,475.0270614899851
392.28,33,2010-10-01,474.43915224433135
383.41,33,2011-01-01,462.3442832162186
376.73,33,2011-04-01,451.8664567854209
378.97,33,2011-07-01,449.74617082141407
380.58,33,2011-10-01,451.84560957217747
375.22,33,2012-01-01,444.13622517606035
372.16,33,2012-04-01,438.77147265001224
374.09,33,2012-07-01,437.819781833814
375.39,33,2012-10-01,438.5713984300964
374.25,33,2013-01-01,435.1349259308688
375.06,33,2013-04-01,433.76882461745424
379.3,33,2013-07-01,434.08552637340506
379.88,33,2013-10-01,434.77214597875303
383.49,33,2014-01-01,435.2935272045029
386.13,33,2014-04-01,435.5793188282569
392.3,33,2014-07-01,437.2812794540996
394.07,33,2014-10-01,439.3310492505354
397.39,33,2015-01-01,441.0550582839671
403.68,33,2015-04-01,445.59144173631734
408.98,33,2015-07-01,447.08372670807455
408.83,33,2015-10-01,446.341021324589
412.64,33,2016-01-01,448.57248194855754
418.08,33,2016-04-01,451.91856073452175
425.51,33,2016-07-01,454.0422543031649
427.73,33,2016-10-01,453.94987817951466
430.83,33,2017-01-01,454.1454404659154
440.44,33,2017-04-01,461.3504588920862
448.19,33,2017-07-01,465.0769778060111
451.99,33,2017-10-01,466.69474133333335
458.55,33,2018-01-01,470.2504855664157
468.05,33,2018-04-01,476.0478812619421
474.67,33,2018-07-01,478.5000509125693
476.79,33,2018-10-01,478.7904559915165
481.31,33,2019-01-01,481.26594885370315
490.76,33,2019-04-01,486.70603307525613
497.68,33,2019-07-01,489.5251038411639
503.71,33,2019-10-01,491.3861735375832
279.5,34,2000-01-01,440.06096385542173
286.2,34,2000-04-01,445.5106134603931
294.64,34,2000-07-01,451.38986166471284
299.07,34,2000-10-01,455.24132323820623
305.86,34,2001-01-01,459.1589293509478
314.56,34,2001-04-01,468.71950741163056
323.68,34,2001-07-01,476.3344864864865
330.08,34,2001-10-01,488.22698811544996
339.63,34,2002-01-01,499.8068513513514
352.28,34,2002-04-01,512.9353805013927
364.02,34,2002-07-01,525.0566622516557
372.45,34,2002-10-01,536.6236604189636
379.31,34,2003-01-01,543.809443773999
385.97,34,2003-04-01,547.9474155350354
397.71,34,2003-07-01,559.1473136094675
417.9,34,2003-10-01,588.1655573505655
426.52,34,2004-01-01,598.3642898550725
439.97,34,2004-04-01,610.3532866242039
469.56,34,2004-07-01,642.8716689366161
481.46,34,2004-10-01,658.8187727748691
495.84,34,2005-01-01,675.6660187695516
517.42,34,2005-04-01,695.6424444444444
537.19,34,2005-07-01,714.1402767039675
553.54,34,2005-10-01,729.1996693548386
564.14,34,2006-01-01,737.2181519999999
570.64,34,2006-04-01,739.4272206246902
574.08,34,2006-07-01,732.9826516853934
576.96,34,2006-10-01,737.7410254403133
577.73,34,2007-01-01,732.7851652698041
574.13,34,2007-04-01,719.544918265473
567.16,34,2007-07-01,701.5748208589306
564.68,34,2007-10-01,700.4464373685935
560.99,34,2008-01-01,690.8103239667553
544.94,34,2008-04-01,662.7833700963286
529.33,34,2008-07-01,629.9607886708255
523.84,34,2008-10-01,629.8138419287617
522.37,34,2009-01-01,629.3637667797611
505.49,34,2009-04-01,608.4709634037379
492.66,34,2009-07-01,590.4194126143477
488.99,34,2009-10-01,590.0062157221207
486.23,34,2010-01-01,588.5426550885725
482.59,34,2010-04-01,584.4804975022938
485.83,34,2010-07-01,584.9404300797877
484.83,34,2010-10-01,586.3728310967145
473.37,34,2011-01-01,570.8247394331431
463.88,34,2011-04-01,556.3979825700662
462.45,34,2011-07-01,548.8168369431958
462.59,34,2011-10-01,549.2124140311986
456.29,34,2012-01-01,540.0962586897941
450.22,34,2012-04-01,530.8031288061278
452.65,34,2012-07-01,529.7632234143546
453.61,34,2012-10-01,529.9565040141614
453.53,34,2013-01-01,527.3126064326705
454.39,34,2013-04-01,525.5164939421027
454.99,34,2013-07-01,520.7080771015966
456.26,34,2013-10-01,522.1889526278453
458.77,34,2014-01-01,520.7426829268293
463.75,34,2014-04-01,523.1396397757339
468.08,34,2014-07-01,521.7502454419448
470.12,34,2014-10-01,524.1157989028895
473.99,34,2015-01-01,526.0718364227021
477.73,34,2015-04-01,527.3295666386516
478.86,34,2015-07-01,523.4742857142858
479.57,34,2015-10-01,523.571566657616
482.77,34,2016-01-01,524.8093667853459
488.28,34,2016-04-01,527.8004086190497
492.93,34,2016-07-01,525.9830518992717
494.84,34,2016-10-01,525.1737257577233
490.56,34,2017-01-01,517.1078784554452
498.64,34,2017-04-01,522.3135791979608
504.92,34,2017-07-01,523.9444602374241
506.44,34,2017-10-01,522.9161813333334
510.1,34,2018-01-01,523.1158492801846
514.24,34,2018-04-01,523.0271604746098
518.08,34,2018-07-01,522.2603205949058
518.58,34,2018-10-01,520.7557932592559
523.08,34,2019-01-01,523.0321259196672
530.74,34,2019-04-01,526.3557747052764
538.7,34,2019-07-01,529.8729574008098
542.44,34,2019-10-01,529.1686009285634
198.73,35,2000-01-01,312.89200481927713
199.43,35,2000-04-01,310.44088624181063
200.66,35,2000-07-01,307.41206096131305
201.81,35,2000-10-01,307.19313686662787
206.63,35,2001-01-01,310.1942377943711
208.23,35,2001-04-01,310.2793204104903
209.52,35,2001-07-01,308.3341621621622
210.96,35,2001-10-01,312.03455348047544
212.13,35,2002-01-01,312.1750945945946
215.07,35,2002-04-01,313.1515052924791
218.31,35,2002-07-01,314.88687417218546
220.28,35,2002-10-01,317.3780639470783
222.98,35,2003-01-01,319.6821327482172
225.52,35,2003-04-01,320.1624508419338
228.22,35,2003-07-01,320.85841420118345
233.19,35,2003-10-01,328.19891437802914
235.72,35,2004-01-01,330.6912463768116
241.04,35,2004-04-01,334.3854267515923
247.08,35,2004-07-01,338.27568779465696
252.09,35,2004-10-01,344.95414869109953
257.31,35,2005-01-01,350.6284754953076
268.64,35,2005-04-01,361.1715555555555
278.93,35,2005-07-01,370.80948524923707
287.19,35,2005-10-01,378.3265040322581
295.65,35,2006-01-01,386.35542
306.46,35,2006-04-01,397.1065225582549
313.99,35,2006-07-01,400.9009594528579
321.25,35,2006-10-01,410.7725048923679
326.26,35,2007-01-01,413.82391085961655
328.68,35,2007-04-01,411.9276535549365
329.52,35,2007-07-01,407.61502039889064
330.84,35,2007-10-01,410.38411018457435
331.98,35,2008-01-01,408.8044552496184
327.7,35,2008-04-01,398.56518218623484
319.93,35,2008-07-01,380.7518091161605
319.26,35,2008-10-01,383.84691351209614
321.91,35,2009-01-01,387.84480380587115
313.22,35,2009-04-01,377.03075265053474
307.07,35,2009-07-01,368.002454089002
304.35,35,2009-10-01,367.2230347349178
303.76,35,2010-01-01,367.6772657172629
298.44,35,2010-04-01,361.45042308084413
300.28,35,2010-07-01,361.5378061139877
297.33,35,2010-10-01,359.6028172142527
289.61,35,2011-01-01,349.2332695084872
284.18,35,2011-04-01,340.8579345666151
285.19,35,2011-07-01,338.4518839395178
286.56,35,2011-10-01,340.21986935467754
281.53,35,2012-01-01,333.23829079957426
279.68,35,2012-04-01,329.73883671204703
281.52,35,2012-07-01,329.4796037901449
282.17,35,2012-10-01,329.66166252436216
283.42,35,2013-01-01,329.52823168290405
283.32,35,2013-04-01,327.66859539971506
283.01,35,2013-07-01,323.88754236471755
284.47,35,2013-10-01,325.57553007943534
282.96,35,2014-01-01,321.1834896810507
285.1,35,2014-04-01,321.6110216712922
287.54,35,2014-07-01,320.50945473931125
288.4,35,2014-10-01,321.524284020236
289.74,35,2015-01-01,321.57651824957003
290.87,35,2015-04-01,321.0691207338551
293.89,35,2015-07-01,321.2710559006211
292.83,35,2015-10-01,319.69777480732677
294.96,35,2016-01-01,320.64496722456994
299.63,35,2016-04-01,323.8814541544316
301.56,35,2016-07-01,321.7808799033217
305.76,35,2016-10-01,324.50310885878565
304.48,35,2017-01-01,320.9576949447855
307.45,35,2017-04-01,322.046586564281
313.42,35,2017-07-01,325.2290911978402
314.35,35,2017-10-01,324.57685333333336
315.78,35,2018-01-01,323.8375277116187
320.55,35,2018-04-01,326.027450782001
324.01,35,2018-07-01,326.6243948346885
326.47,35,2018-10-01,327.8397620913828
328.48,35,2019-01-01,328.4499363808448
336.24,35,2019-04-01,333.4624593716361
342.32,35,2019-07-01,336.71080523008203
345.14,35,2019-10-01,336.69576529106325
335.7,36,2000-01-01,528.5454939759036
345.83,36,2000-04-01,538.3331078022633
355.9,36,2000-07-01,545.2404689331771
361.37,36,2000-10-01,550.0737518928364
369.53,36,2001-01-01,554.7407283170592
377.7,36,2001-04-01,562.8031470923603
388.09,36,2001-07-01,571.1216351351352
394.93,36,2001-10-01,584.1477351443125
404.59,36,2002-01-01,595.4033918918919
417.43,36,2002-04-01,607.7966841225627
430.09,36,2002-07-01,620.3549801324504
439.34,36,2002-10-01,632.9983594266813
449.17,36,2003-01-01,643.9663806911684
460.08,36,2003-04-01,653.1586572514938
467.14,36,2003-07-01,656.7601420118343
489.12,36,2003-10-01,688.4028174474961
499.35,36,2004-01-01,700.5373913043478
514.16,36,2004-04-01,713.2741910828025
539.17,36,2004-07-01,738.1742860136197
552.86,36,2004-10-01,756.5208879581153
567.44,36,2005-01-01,773.2331511991658
586.42,36,2005-04-01,788.4091111111111
605.6,36,2005-07-01,805.0845167853511
619.26,36,2005-10-01,815.7751693548387
630.29,36,2006-01-01,823.662972
632.1,36,2006-04-01,819.0662171541895
631.51,36,2006-07-01,806.3090063507573
639.6,36,2006-10-01,817.8368688845402
642.77,36,2007-01-01,815.2810494183649
640.65,36,2007-04-01,802.9130195021603
631.45,36,2007-07-01,781.1013129123559
633.34,36,2007-10-01,785.6144128409454
636.78,36,2008-01-01,784.1391078193024
624.71,36,2008-04-01,759.8036465168227
608.44,36,2008-07-01,724.1103702017213
602.79,36,2008-10-01,724.735579139123
609.96,36,2009-01-01,734.8942764419533
596.82,36,2009-04-01,718.407170030305
582.55,36,2009-07-01,698.1464474860719
577.43,36,2009-10-01,696.7162705667275
573.62,36,2010-01-01,694.32128377909
570.09,36,2010-04-01,690.4546029156897
578.16,36,2010-07-01,696.1059610459009
577.91,36,2010-10-01,698.9475131883388
569.2,36,2011-01-01,686.3836780644001
561.11,36,2011-04-01,673.0199016984777
558.69,36,2011-07-01,663.0305516959544
563.02,36,2011-10-01,668.4484605111339
558.68,36,2012-01-01,661.2921120445642
553.07,36,2012-04-01,652.0618507591957
554.94,36,2012-07-01,649.4792957065325
556.86,36,2012-10-01,650.5843760616518
557.49,36,2013-01-01,648.1853569998666
559.05,36,2013-04-01,646.5591142814156
561.88,36,2013-07-01,643.0371093031607
561.27,36,2013-10-01,642.372755537261
561.64,36,2014-01-01,637.5088180112571
567.43,36,2014-04-01,640.0973063028456
575.91,36,2014-07-01,641.9440776202154
579.3,36,2014-10-01,645.835706424836
584.57,36,2015-01-01,648.8023237148864
589.38,36,2015-04-01,650.5714524637107
594.68,36,2015-07-01,650.0849689440993
595.66,36,2015-10-01,650.3130708661416
598.47,36,2016-01-01,650.5844641133997
608.48,36,2016-04-01,657.7291567062327
616.71,36,2016-07-01,658.0630270764608
622.41,36,2016-10-01,660.5637754604813
624.27,36,2017-01-01,658.0539287413992
634.76,36,2017-04-01,664.8960523257211
647.56,36,2017-07-01,671.9588740223131
653.72,36,2017-10-01,674.9876906666667
660.69,36,2018-01-01,677.548344365664
668.92,36,2018-04-01,680.3502803840152
679.91,36,2018-07-01,685.3961059598563
680.85,36,2018-10-01,683.7066254783532
686.14,36,2019-01-01,686.0772021077473
697.59,36,2019-04-01,691.8274953398158
707.48,36,2019-07-01,695.8873582734823
715.36,36,2019-10-01,697.8579204340703
232.88,37,2000-01-01,366.65973975903614
235.84,37,2000-04-01,367.11817986896966
238.86,37,2000-07-01,365.9346400937867
241.47,37,2000-10-01,367.56318695398954
246.72,37,2001-01-01,370.37759448592766
248.9,37,2001-04-01,370.88086659064993
250.86,37,2001-07-01,369.17100000000005
253.16,37,2001-10-01,374.45329711375217
254.69,37,2002-01-01,374.80731081081086
255.8,37,2002-04-01,372.4562005571031
259.32,37,2002-07-01,374.0390463576159
261.07,37,2002-10-01,376.1480441014333
263.22,37,2003-01-01,377.37344596818434
264.97,37,2003-04-01,376.1681651276481
266.3,37,2003-07-01,374.39573964497043
268.7,37,2003-10-01,378.17680129240716
271.72,37,2004-01-01,381.1955942028986
274.27,37,2004-04-01,380.4841146496815
277.11,37,2004-07-01,379.38957359874286
281.88,37,2004-10-01,385.7180984293194
286.33,37,2005-01-01,390.1731428571428
290.15,37,2005-04-01,390.09055555555557
296.74,37,2005-07-01,394.4860956256358
303.05,37,2005-10-01,399.219495967742
308.0,37,2006-01-01,402.4944
312.23,37,2006-04-01,404.58320674268725
317.49,37,2006-07-01,405.3697430385931
323.31,37,2006-10-01,413.4065636007828
328.43,37,2007-01-01,416.5763104383739
331.58,37,2007-04-01,415.562161877041
332.9,37,2007-07-01,411.7960678890225
335.41,37,2007-10-01,416.05287872387896
338.22,37,2008-01-01,416.48847175891905
337.62,37,2008-04-01,410.63038391735313
333.6,37,2008-07-01,397.02060926187335
333.37,37,2008-10-01,400.8113937152399
337.16,37,2009-01-01,406.21836554064026
331.43,37,2009-04-01,398.9505853743909
323.68,37,2009-07-01,387.9084063553202
319.92,37,2009-10-01,386.0095063985375
314.5,37,2010-01-01,380.67717957624177
312.0,37,2010-04-01,377.8733815883372
314.06,37,2010-07-01,378.1289576001032
312.28,37,2010-10-01,377.68394632114763
305.31,37,2011-01-01,368.1654967495467
299.16,37,2011-04-01,358.8256024524899
300.65,37,2011-07-01,356.79918267266044
301.82,37,2011-10-01,358.3373847313958
297.61,37,2012-01-01,352.27168587667853
294.06,37,2012-04-01,346.6926570492868
297.07,37,2012-07-01,347.6786938687779
298.33,37,2012-10-01,348.54153092424053
297.73,37,2013-01-01,346.1662565060724
299.27,37,2013-04-01,346.11527793757136
300.0,37,2013-07-01,343.331552628583
299.31,37,2013-10-01,342.5598899992118
300.94,37,2014-01-01,341.5923076923077
305.06,37,2014-04-01,344.1271773800224
308.05,37,2014-07-01,343.3711397803604
309.25,37,2014-10-01,344.76901814583215
314.21,37,2015-01-01,348.73527231033825
317.94,37,2015-04-01,350.94962095135935
320.69,37,2015-07-01,350.567950310559
323.74,37,2015-10-01,353.4438329956766
327.5,37,2016-01-01,356.018533923402
332.52,37,2016-04-01,359.43350510773814
339.08,37,2016-07-01,361.8167553973283
340.89,37,2016-10-01,361.7865802553357
342.77,37,2017-01-01,361.3198538367844
353.08,37,2017-04-01,369.84292985563934
357.72,37,2017-07-01,371.1982340096082
359.38,37,2017-10-01,371.07182933333337
365.88,37,2018-01-01,375.2158928340207
374.63,37,2018-04-01,381.03155166576516
379.41,37,2018-07-01,382.47141027816787
381.84,37,2018-10-01,383.4420766287058
387.82,37,2019-01-01,387.7845053799903
394.72,37,2019-04-01,391.45938009508745
399.19,37,2019-07-01,392.6489435025603
404.74,37,2019-10-01,394.83758487542724
159.13,38,2000-01-01,250.5434746987952
160.32,38,2000-04-01,249.5606622989875
161.89,38,2000-07-01,248.0162391559203
163.24,38,2000-10-01,248.48227373325574
167.43,38,2001-01-01,251.34695462377948
168.55,38,2001-04-01,251.15295324971493
169.9,38,2001-07-01,250.02851351351353
171.27,38,2001-10-01,253.3283938879457
173.26,38,2002-01-01,254.97316216216217
174.79,38,2002-04-01,254.50203008356547
178.72,38,2002-07-01,257.78288741721855
180.56,38,2002-10-01,260.14973318632855
181.75,38,2003-01-01,260.57147558968734
184.55,38,2003-04-01,261.9988484519283
187.18,38,2003-07-01,263.15957396449704
190.71,38,2003-10-01,268.41123101777066
192.96,38,2004-01-01,270.7033043478261
195.87,38,2004-04-01,271.7228407643312
202.03,38,2004-07-01,276.5980136196962
206.13,38,2004-10-01,282.0635434554974
207.29,38,2005-01-01,282.4677497393117
213.74,38,2005-04-01,287.3615555555556
218.64,38,2005-07-01,290.65997151576806
221.48,38,2005-10-01,291.76417741935484
222.41,38,2006-01-01,290.64538799999997
228.94,38,2006-04-01,296.65720575111555
231.73,38,2006-07-01,295.871777234978
231.95,38,2006-10-01,296.5873385518591
236.98,38,2007-01-01,300.5823281907434
239.75,38,2007-04-01,300.4735759395035
241.49,38,2007-07-01,298.722236210634
242.12,38,2007-10-01,300.3330938154067
246.34,38,2008-01-01,303.34625431107594
247.36,38,2008-04-01,300.8516431662712
247.44,38,2008-07-01,294.48075406402256
249.52,38,2008-10-01,299.9983770580036
251.19,38,2009-01-01,302.6396703053548
250.96,38,2009-04-01,302.0868325304201
250.68,38,2009-07-01,300.42288465506573
252.69,38,2009-10-01,304.891042047532
252.77,38,2010-01-01,305.95793539423414
252.58,38,2010-04-01,305.9078805178917
254.81,38,2010-07-01,306.7918222189464
257.62,38,2010-10-01,311.5759518741324
259.0,38,2011-01-01,312.3214557601539
262.51,38,2011-04-01,314.86598776508595
265.59,38,2011-07-01,315.1914017163874
267.89,38,2011-10-01,318.0538135169757
270.14,38,2012-01-01,319.7563026199588
277.6,38,2012-04-01,327.286545592335
282.15,38,2012-07-01,330.2169302692149
289.66,38,2012-10-01,338.4122945983157
294.34,38,2013-01-01,342.2247537701855
301.19,38,2013-04-01,348.33581903303747
312.13,38,2013-07-01,357.21359173986536
316.5,38,2013-10-01,362.2338217391685
319.6,38,2014-01-01,362.77298311444656
323.98,38,2014-04-01,365.4701466189591
331.92,38,2014-07-01,369.97808380424357
336.76,38,2014-10-01,375.438688927374
340.14,38,2015-01-01,377.51445060194914
343.22,38,2015-04-01,378.854277231319
349.89,38,2015-07-01,382.4884472049689
350.48,38,2015-10-01,382.63728482215583
350.63,38,2016-01-01,381.1626825940838
353.11,38,2016-04-01,381.6900186111916
357.26,38,2016-07-01,381.21580167880586
356.43,38,2016-10-01,378.2791833154663
358.82,38,2017-01-01,378.23843963507596
357.39,38,2017-04-01,374.3575526824146
361.49,38,2017-07-01,375.11028070036133
360.3,38,2017-10-01,372.02176000000003
361.84,38,2018-01-01,371.07280710359146
363.26,38,2018-04-01,369.46726492300627
362.7,38,2018-07-01,365.6265794467501
365.01,38,2018-10-01,366.54146341463417
367.5,38,2019-01-01,367.4663651362654
372.61,38,2019-04-01,369.53202172991115
375.15,38,2019-07-01,369.0028586762832
377.21,38,2019-10-01,367.9811370036564
216.12,39,2000-01-01,340.2718265060241
218.75,39,2000-04-01,340.51518761167364
221.39,39,2000-07-01,339.17051817116067
224.28,39,2000-10-01,341.39674315666866
228.53,39,2001-01-01,343.07065364732915
230.9,39,2001-04-01,344.0594298745724
233.07,39,2001-07-01,342.99085135135135
234.99,39,2001-10-01,347.5777385398982
236.96,39,2002-01-01,348.7154594594595
238.59,39,2002-04-01,347.3976735376045
240.96,39,2002-07-01,347.5568741721855
242.53,39,2002-10-01,349.43572657111355
244.31,39,2003-01-01,350.2625430608887
246.07,39,2003-04-01,349.3365301466594
248.1,39,2003-07-01,348.8080473372781
251.49,39,2003-10-01,353.9549079159936
253.05,39,2004-01-01,355.0034782608696
254.58,39,2004-04-01,353.16894267515926
257.51,39,2004-07-01,352.5553357778942
260.18,39,2004-10-01,356.02431832460735
262.51,39,2005-01-01,357.71435662148065
264.61,39,2005-04-01,355.7534444444445
267.14,39,2005-07-01,355.13586164801626
267.47,39,2005-10-01,352.3485846774194
267.52,39,2006-01-01,349.59513599999997
266.44,39,2006-04-01,345.24917402082303
265.83,39,2006-07-01,339.4104973131412
266.87,39,2006-10-01,341.238469667319
266.99,39,2007-01-01,338.6466191393644
265.4,39,2007-04-01,332.6201754091522
262.47,39,2007-07-01,324.6744185606241
262.42,39,2007-10-01,325.51383809284255
263.63,39,2008-01-01,324.6373833889297
259.63,39,2008-04-01,315.77503280748294
253.19,39,2008-07-01,301.32388506898593
253.72,39,2008-10-01,305.0480451553249
258.31,39,2009-01-01,311.21801519398144
252.46,39,2009-04-01,303.8924200694528
247.42,39,2009-07-01,296.5159969736571
247.02,39,2009-10-01,298.0497257769653
244.24,39,2010-01-01,295.63305036470996
242.4,39,2010-04-01,293.57855031093897
245.67,39,2010-07-01,295.78724133483206
244.62,39,2010-10-01,295.853230911615
237.18,39,2011-01-01,286.0092775181209
233.62,39,2011-04-01,280.21405684232747
236.56,39,2011-07-01,280.73977932161836
237.27,39,2011-10-01,281.7000572368242
234.44,39,2012-01-01,277.499324743552
233.28,39,2012-04-01,275.03388096462504
235.51,39,2012-07-01,275.6313636282219
234.97,39,2012-10-01,274.51749244550933
233.92,39,2013-01-01,271.9753156279194
234.65,39,2013-04-01,271.3801916932908
235.84,39,2013-07-01,269.9043779064167
235.64,39,2013-10-01,269.6896611520305
236.08,39,2014-01-01,267.9707317073171
241.25,39,2014-04-01,272.14541907470795
243.91,39,2014-07-01,271.87682098304725
245.0,39,2014-10-01,273.1395616676762
246.43,39,2015-01-01,273.50763233326967
250.53,39,2015-04-01,276.5408836162296
253.12,39,2015-07-01,276.70260869565215
253.86,39,2015-10-01,277.15219449027757
255.06,39,2016-01-01,277.2704954580242
259.54,39,2016-04-01,280.5466495719427
264.9,39,2016-07-01,282.6626710650945
264.51,39,2016-10-01,280.72448104473244
265.99,39,2017-01-01,280.3847125537424
273.63,39,2017-04-01,286.6209383040631
277.29,39,2017-07-01,287.7377790129829
278.3,39,2017-10-01,287.3540266666667
282.09,39,2018-01-01,289.2878845784106
288.31,39,2018-04-01,293.23654448591077
292.64,39,2018-07-01,295.001274357036
293.27,39,2018-10-01,294.5004656738439
296.54,39,2019-01-01,296.51285963947794
302.87,39,2019-04-01,300.36811524472824
307.34,39,2019-07-01,302.3039813023294
310.15,39,2019-10-01,302.5618346323905
143.61,40,2000-01-01,226.10788915662653
145.32,40,2000-04-01,226.211049434187
147.67,40,2000-07-01,226.23113247362252
148.58,40,2000-10-01,226.16697029702976
152.06,40,2001-01-01,228.27341527857556
153.58,40,2001-04-01,228.84645838084379
155.23,40,2001-07-01,228.43982432432432
156.95,40,2001-10-01,232.1474363327674
157.77,40,2002-01-01,232.17774324324327
159.34,40,2002-04-01,232.0061415041783
161.53,40,2002-07-01,232.9883046357616
163.45,40,2002-10-01,235.49775082690186
164.45,40,2003-01-01,235.76879868348874
166.56,40,2003-04-01,236.4591070070614
167.71,40,2003-07-01,235.78636686390533
169.32,40,2003-10-01,238.30627463651052
171.32,40,2004-01-01,240.34457971014493
172.86,40,2004-04-01,239.8019617834395
174.14,40,2004-07-01,238.4139884756417
177.03,40,2004-10-01,242.24377382198955
178.28,40,2005-01-01,242.93670907194993
181.24,40,2005-04-01,243.66711111111113
184.66,40,2005-07-01,245.48696642929806
186.84,40,2005-10-01,246.13156451612903
188.18,40,2006-01-01,245.913624
190.53,40,2006-04-01,246.88607238472983
191.96,40,2006-07-01,245.09362774792382
194.74,40,2006-10-01,249.00805479452058
197.21,40,2007-01-01,250.13858107222765
198.05,40,2007-04-01,248.211852825104
200.71,40,2007-07-01,248.27752714330342
202.45,40,2007-10-01,251.12520586043732
203.52,40,2008-01-01,250.61715384180474
204.63,40,2008-04-01,248.8812732095491
202.98,40,2008-07-01,241.568475023906
203.13,40,2008-10-01,244.22359062116172
206.46,40,2009-01-01,248.74790529576637
204.69,40,2009-04-01,246.3904755763934
203.44,40,2009-07-01,243.80896622876404
204.02,40,2009-10-01,246.16672760511887
202.47,40,2010-01-01,245.07379506773185
202.29,40,2010-04-01,245.00002038943828
204.28,40,2010-07-01,245.95358676223998
203.63,40,2010-10-01,246.27828227672376
199.44,40,2011-01-01,240.49957967878416
199.47,40,2011-04-01,239.25305161518304
199.01,40,2011-07-01,236.1769677155701
201.9,40,2011-10-01,239.70683843770726
202.02,40,2012-01-01,239.12478068884312
201.78,40,2012-04-01,237.89581833437086
203.35,40,2012-07-01,237.9926024109334
204.48,40,2012-10-01,238.89576054499616
204.54,40,2013-01-01,237.81562525023355
206.4,40,2013-04-01,238.7081677626048
207.51,40,2013-07-01,237.48243495319082
206.89,40,2013-10-01,236.7853250540808
209.36,40,2014-01-01,237.6412757973734
211.07,40,2014-04-01,238.10045017242945
214.02,40,2014-07-01,238.55962128158654
215.0,40,2014-10-01,239.6939010553077
216.88,40,2015-01-01,240.71068985285686
219.83,40,2015-04-01,242.65350435219642
222.31,40,2015-07-01,243.02211180124223
223.78,40,2015-10-01,244.31229056580128
223.67,40,2016-01-01,243.14707017602237
225.79,40,2016-04-01,244.06499193515037
228.43,40,2016-07-01,243.74720253453964
228.3,40,2016-10-01,242.2948055745054
231.14,40,2017-01-01,243.6487178453025
234.35,40,2017-04-01,245.4760694790673
235.41,40,2017-07-01,244.27981736610158
236.7,40,2017-10-01,244.40064
237.52,40,2018-01-01,243.58062442860117
241.09,40,2018-04-01,245.20966497904416
242.28,40,2018-07-01,244.23492602249414
243.04,40,2018-10-01,244.059716907188
246.47,40,2019-01-01,246.44744221805533
248.34,40,2019-04-01,246.28856519257707
252.84,40,2019-07-01,248.69700863044505
254.85,40,2019-10-01,248.61481075629447
247.71,41,2000-01-01,390.0089493975904
249.42,41,2000-04-01,388.25736271590233
251.77,41,2000-07-01,385.7128206330599
254.46,41,2000-10-01,387.3364333139197
261.39,41,2001-01-01,392.40028948879956
263.86,41,2001-04-01,393.1724606613455
266.24,41,2001-07-01,391.8045405405406
268.52,41,2001-10-01,397.1725365025467
271.96,41,2002-01-01,400.2222162162162
273.84,41,2002-04-01,398.7232445682451
278.54,41,2002-07-01,401.76166887417224
280.78,41,2002-10-01,404.5460904079382
283.71,41,2003-01-01,406.7495644541964
286.34,41,2003-04-01,406.5063682781097
290.37,41,2003-07-01,408.2361656804734
297.74,41,2003-10-01,419.04860743134094
301.52,41,2004-01-01,423.0019710144927
310.52,41,2004-04-01,430.77233121019106
324.31,41,2004-07-01,444.01079937139866
331.84,41,2004-10-01,454.0822115183246
341.85,41,2005-01-01,465.82855057351406
360.1,41,2005-04-01,484.1344444444445
380.13,41,2005-07-01,505.3447446592065
396.69,41,2005-10-01,522.5750927419355
411.0,41,2006-01-01,537.0948
427.73,41,2006-04-01,554.2464690133863
438.89,41,2006-07-01,560.3726936980948
447.16,41,2006-10-01,571.7697534246577
452.28,41,2007-01-01,573.6660283319665
457.44,41,2007-04-01,573.2998230563775
455.14,41,2007-07-01,563.0064954611286
456.68,41,2007-10-01,566.4799160896247
454.12,41,2008-01-01,559.2092271159609
445.97,41,2008-04-01,542.4110903252828
431.44,41,2008-07-01,513.4609462228495
