geoName,Real Estate,year
California,25,2014-11-30
Colorado,30,2014-11-30
Connecticut,30,2014-11-30
Delaware,27,2014-11-30
District of Columbia,25,2014-11-30
Florida,29,2014-11-30
Georgia,17,2014-11-30
Hawaii,35,2014-11-30
Idaho,52,2014-11-30
Illinois,22,2014-11-30
Indiana,17,2014-11-30
Iowa,24,2014-11-30
Kansas,28,2014-11-30
Kentucky,20,2014-11-30
Louisiana,29,2014-11-30
Maine,21,2014-11-30
Maryland,28,2014-11-30
Massachusetts,28,2014-11-30
Michigan,22,2014-11-30
Minnesota,26,2014-11-30
Mississippi,29,2014-11-30
Missouri,30,2014-11-30
Montana,80,2014-11-30
Nebraska,41,2014-11-30
Nevada,28,2014-11-30
New Hampshire,29,2014-11-30
New Jersey,23,2014-11-30
New Mexico,26,2014-11-30
New York,30,2014-11-30
North Carolina,29,2014-11-30
North Dakota,46,2014-11-30
Ohio,20,2014-11-30
Oklahoma,25,2014-11-30
Oregon,20,2014-11-30
Pennsylvania,28,2014-11-30
Rhode Island,21,2014-11-30
South Carolina,25,2014-11-30
South Dakota,33,2014-11-30
Tennessee,26,2014-11-30
Texas,22,2014-11-30
Utah,50,2014-11-30
Vermont,70,2014-11-30
Virginia,16,2014-11-30
Washington,28,2014-11-30
West Virginia,17,2014-11-30
Wisconsin,21,2014-11-30
Wyoming,100,2014-11-30
Alabama,39,2014-12-31
Alaska,43,2014-12-31
Arizona,35,2014-12-31
Arkansas,30,2014-12-31
California,30,2014-12-31
Colorado,34,2014-12-31
Connecticut,43,2014-12-31
Delaware,32,2014-12-31
District of Columbia,27,2014-12-31
Florida,35,2014-12-31
Georgia,26,2014-12-31
Hawaii,46,2014-12-31
Idaho,60,2014-12-31
Illinois,28,2014-12-31
Indiana,17,2014-12-31
Iowa,26,2014-12-31
Kansas,37,2014-12-31
Kentucky,25,2014-12-31
Louisiana,33,2014-12-31
Maine,28,2014-12-31
Maryland,30,2014-12-31
Massachusetts,36,2014-12-31
Michigan,27,2014-12-31
Minnesota,31,2014-12-31
Mississippi,29,2014-12-31
Missouri,35,2014-12-31
Montana,100,2014-12-31
Nebraska,34,2014-12-31
Nevada,34,2014-12-31
New Hampshire,53,2014-12-31
New Jersey,30,2014-12-31
New Mexico,31,2014-12-31
New York,37,2014-12-31
North Carolina,35,2014-12-31
North Dakota,31,2014-12-31
Ohio,27,2014-12-31
Oklahoma,31,2014-12-31
Oregon,23,2014-12-31
Pennsylvania,35,2014-12-31
Rhode Island,29,2014-12-31
South Carolina,36,2014-12-31
South Dakota,32,2014-12-31
Tennessee,30,2014-12-31
Texas,27,2014-12-31
Utah,71,2014-12-31
Vermont,74,2014-12-31
Virginia,15,2014-12-31
Washington,38,2014-12-31
West Virginia,22,2014-12-31
Wisconsin,27,2014-12-31
Wyoming,85,2014-12-31
Alabama,40,2015-01-31
Alaska,48,2015-01-31
Arizona,37,2015-01-31
Arkansas,57,2015-01-31
California,31,2015-01-31
Colorado,37,2015-01-31
Connecticut,49,2015-01-31
Delaware,31,2015-01-31
District of Columbia,28,2015-01-31
Florida,35,2015-01-31
Georgia,26,2015-01-31
Hawaii,50,2015-01-31
Idaho,70,2015-01-31
Illinois,34,2015-01-31
Indiana,23,2015-01-31
Iowa,32,2015-01-31
Kansas,38,2015-01-31
Kentucky,25,2015-01-31
Louisiana,35,2015-01-31
Maine,40,2015-01-31
Maryland,38,2015-01-31
Massachusetts,34,2015-01-31
Michigan,28,2015-01-31
Minnesota,32,2015-01-31
Mississippi,30,2015-01-31
Missouri,39,2015-01-31
Montana,100,2015-01-31
Nebraska,36,2015-01-31
Nevada,37,2015-01-31
New Hampshire,38,2015-01-31
New Jersey,31,2015-01-31
New Mexico,31,2015-01-31
New York,35,2015-01-31
North Carolina,36,2015-01-31
North Dakota,53,2015-01-31
Ohio,23,2015-01-31
Oklahoma,33,2015-01-31
Oregon,24,2015-01-31
Pennsylvania,36,2015-01-31
Rhode Island,24,2015-01-31
South Carolina,40,2015-01-31
South Dakota,37,2015-01-31
Tennessee,33,2015-01-31
Texas,26,2015-01-31
Utah,74,2015-01-31
Vermont,77,2015-01-31
Virginia,16,2015-01-31
Washington,39,2015-01-31
West Virginia,20,2015-01-31
Wisconsin,26,2015-01-31
Wyoming,92,2015-01-31
Alabama,29,2015-02-28
Alaska,31,2015-02-28
Arizona,36,2015-02-28
Arkansas,47,2015-02-28
California,32,2015-02-28
Colorado,46,2015-02-28
Connecticut,48,2015-02-28
Delaware,37,2015-02-28
District of Columbia,34,2015-02-28
Florida,35,2015-02-28
Georgia,26,2015-02-28
Hawaii,47,2015-02-28
Idaho,60,2015-02-28
Illinois,28,2015-02-28
Indiana,25,2015-02-28
Iowa,31,2015-02-28
Kansas,25,2015-02-28
Kentucky,32,2015-02-28
Louisiana,38,2015-02-28
Maine,38,2015-02-28
Maryland,34,2015-02-28
Massachusetts,37,2015-02-28
Michigan,27,2015-02-28
Minnesota,37,2015-02-28
Mississippi,26,2015-02-28
Missouri,37,2015-02-28
Montana,100,2015-02-28
Nebraska,50,2015-02-28
Nevada,34,2015-02-28
New Hampshire,50,2015-02-28
New Jersey,32,2015-02-28
New Mexico,29,2015-02-28
New York,40,2015-02-28
North Carolina,34,2015-02-28
North Dakota,69,2015-02-28
Ohio,31,2015-02-28
Oklahoma,29,2015-02-28
Oregon,27,2015-02-28
Pennsylvania,41,2015-02-28
Rhode Island,32,2015-02-28
South Carolina,39,2015-02-28
South Dakota,36,2015-02-28
Tennessee,34,2015-02-28
Texas,30,2015-02-28
Utah,70,2015-02-28
Vermont,86,2015-02-28
Virginia,16,2015-02-28
Washington,39,2015-02-28
West Virginia,28,2015-02-28
Wisconsin,33,2015-02-28
Wyoming,97,2015-02-28
Alabama,30,2015-03-31
Alaska,35,2015-03-31
Arizona,28,2015-03-31
Arkansas,40,2015-03-31
California,27,2015-03-31
Colorado,32,2015-03-31
Connecticut,36,2015-03-31
Delaware,20,2015-03-31
District of Columbia,25,2015-03-31
Florida,30,2015-03-31
Georgia,22,2015-03-31
Hawaii,32,2015-03-31
Idaho,49,2015-03-31
Illinois,22,2015-03-31
Indiana,17,2015-03-31
Iowa,26,2015-03-31
Kansas,31,2015-03-31
Kentucky,24,2015-03-31
Louisiana,32,2015-03-31
Maine,31,2015-03-31
Maryland,28,2015-03-31
Massachusetts,31,2015-03-31
Michigan,22,2015-03-31
Minnesota,30,2015-03-31
Mississippi,27,2015-03-31
Missouri,32,2015-03-31
Montana,77,2015-03-31
Nebraska,40,2015-03-31
Nevada,30,2015-03-31
New Hampshire,34,2015-03-31
New Jersey,24,2015-03-31
New Mexico,17,2015-03-31
New York,29,2015-03-31
North Carolina,28,2015-03-31
North Dakota,53,2015-03-31
Ohio,23,2015-03-31
Oklahoma,23,2015-03-31
Oregon,23,2015-03-31
Pennsylvania,29,2015-03-31
Rhode Island,28,2015-03-31
South Carolina,24,2015-03-31
South Dakota,28,2015-03-31
Tennessee,27,2015-03-31
Texas,22,2015-03-31
Utah,55,2015-03-31
Vermont,60,2015-03-31
Virginia,13,2015-03-31
Washington,32,2015-03-31
West Virginia,16,2015-03-31
Wisconsin,23,2015-03-31
Wyoming,100,2015-03-31
Alabama,40,2015-04-30
Alaska,42,2015-04-30
Arizona,38,2015-04-30
Arkansas,49,2015-04-30
California,33,2015-04-30
Colorado,40,2015-04-30
Connecticut,42,2015-04-30
Delaware,27,2015-04-30
District of Columbia,29,2015-04-30
Florida,31,2015-04-30
Georgia,26,2015-04-30
Hawaii,40,2015-04-30
Idaho,58,2015-04-30
Illinois,26,2015-04-30
Indiana,22,2015-04-30
Iowa,30,2015-04-30
Kansas,26,2015-04-30
Kentucky,27,2015-04-30
Louisiana,32,2015-04-30
Maine,42,2015-04-30
Maryland,34,2015-04-30
Massachusetts,36,2015-04-30
Michigan,29,2015-04-30
Minnesota,32,2015-04-30
Mississippi,38,2015-04-30
Missouri,42,2015-04-30
Montana,100,2015-04-30
Nebraska,38,2015-04-30
Nevada,33,2015-04-30
New Hampshire,30,2015-04-30
New Jersey,31,2015-04-30
New Mexico,27,2015-04-30
New York,37,2015-04-30
North Carolina,37,2015-04-30
North Dakota,54,2015-04-30
Ohio,32,2015-04-30
Oklahoma,31,2015-04-30
Oregon,36,2015-04-30
Pennsylvania,37,2015-04-30
Rhode Island,33,2015-04-30
South Carolina,33,2015-04-30
South Dakota,21,2015-04-30
Tennessee,33,2015-04-30
Texas,27,2015-04-30
Utah,68,2015-04-30
Vermont,97,2015-04-30
Virginia,17,2015-04-30
Washington,41,2015-04-30
West Virginia,33,2015-04-30
Wisconsin,27,2015-04-30
Wyoming,94,2015-04-30
Alabama,43,2015-05-31
Alaska,29,2015-05-31
Arizona,36,2015-05-31
Arkansas,44,2015-05-31
California,29,2015-05-31
Colorado,38,2015-05-31
Connecticut,43,2015-05-31
Delaware,21,2015-05-31
District of Columbia,28,2015-05-31
Florida,28,2015-05-31
Georgia,25,2015-05-31
Hawaii,44,2015-05-31
Idaho,65,2015-05-31
Illinois,26,2015-05-31
Indiana,24,2015-05-31
Iowa,40,2015-05-31
Kansas,29,2015-05-31
Kentucky,30,2015-05-31
Louisiana,30,2015-05-31
Maine,40,2015-05-31
Maryland,34,2015-05-31
Massachusetts,35,2015-05-31
Michigan,25,2015-05-31
Minnesota,31,2015-05-31
Mississippi,31,2015-05-31
Missouri,31,2015-05-31
Montana,97,2015-05-31
Nebraska,37,2015-05-31
Nevada,30,2015-05-31
New Hampshire,29,2015-05-31
New Jersey,27,2015-05-31
New Mexico,30,2015-05-31
New York,35,2015-05-31
North Carolina,35,2015-05-31
North Dakota,51,2015-05-31
Ohio,28,2015-05-31
Oklahoma,29,2015-05-31
Oregon,42,2015-05-31
Pennsylvania,34,2015-05-31
Rhode Island,28,2015-05-31
South Carolina,29,2015-05-31
South Dakota,21,2015-05-31
Tennessee,26,2015-05-31
Texas,24,2015-05-31
Utah,67,2015-05-31
Vermont,68,2015-05-31
Virginia,17,2015-05-31
Washington,37,2015-05-31
West Virginia,31,2015-05-31
Wisconsin,29,2015-05-31
Wyoming,100,2015-05-31
Alabama,41,2015-06-30
Alaska,21,2015-06-30
Arizona,31,2015-06-30
Arkansas,56,2015-06-30
California,27,2015-06-30
Colorado,33,2015-06-30
Connecticut,37,2015-06-30
Delaware,43,2015-06-30
District of Columbia,24,2015-06-30
Florida,27,2015-06-30
Georgia,28,2015-06-30
Hawaii,43,2015-06-30
Idaho,54,2015-06-30
Illinois,27,2015-06-30
Indiana,22,2015-06-30
Iowa,29,2015-06-30
Kansas,35,2015-06-30
Kentucky,30,2015-06-30
Louisiana,40,2015-06-30
Maine,44,2015-06-30
Maryland,28,2015-06-30
Massachusetts,32,2015-06-30
Michigan,28,2015-06-30
Minnesota,31,2015-06-30
Mississippi,29,2015-06-30
Missouri,35,2015-06-30
Montana,100,2015-06-30
Nebraska,42,2015-06-30
Nevada,26,2015-06-30
New Hampshire,44,2015-06-30
New Jersey,29,2015-06-30
New Mexico,26,2015-06-30
New York,34,2015-06-30
North Carolina,34,2015-06-30
North Dakota,40,2015-06-30
Ohio,26,2015-06-30
Oklahoma,32,2015-06-30
Oregon,43,2015-06-30
Pennsylvania,34,2015-06-30
Rhode Island,25,2015-06-30
South Carolina,28,2015-06-30
South Dakota,31,2015-06-30
Tennessee,24,2015-06-30
Texas,25,2015-06-30
Utah,57,2015-06-30
Vermont,90,2015-06-30
Virginia,36,2015-06-30
Washington,33,2015-06-30
West Virginia,27,2015-06-30
Wisconsin,27,2015-06-30
Wyoming,69,2015-06-30
Alabama,28,2015-07-31
Alaska,21,2015-07-31
Arizona,29,2015-07-31
Arkansas,39,2015-07-31
California,26,2015-07-31
Colorado,27,2015-07-31
Connecticut,39,2015-07-31
Delaware,21,2015-07-31
District of Columbia,21,2015-07-31
Florida,25,2015-07-31
Georgia,22,2015-07-31
Hawaii,42,2015-07-31
Idaho,42,2015-07-31
Illinois,26,2015-07-31
Indiana,15,2015-07-31
Iowa,28,2015-07-31
Kansas,34,2015-07-31
Kentucky,22,2015-07-31
Louisiana,30,2015-07-31
Maine,40,2015-07-31
Maryland,28,2015-07-31
Massachusetts,31,2015-07-31
Michigan,26,2015-07-31
Minnesota,29,2015-07-31
Mississippi,26,2015-07-31
Missouri,33,2015-07-31
Montana,90,2015-07-31
Nebraska,35,2015-07-31
Nevada,24,2015-07-31
New Hampshire,30,2015-07-31
New Jersey,28,2015-07-31
New Mexico,27,2015-07-31
New York,34,2015-07-31
North Carolina,28,2015-07-31
North Dakota,45,2015-07-31
Ohio,25,2015-07-31
Oklahoma,29,2015-07-31
Oregon,40,2015-07-31
Pennsylvania,36,2015-07-31
Rhode Island,26,2015-07-31
South Carolina,21,2015-07-31
South Dakota,34,2015-07-31
Tennessee,27,2015-07-31
Texas,21,2015-07-31
Utah,65,2015-07-31
Vermont,100,2015-07-31
Virginia,29,2015-07-31
Washington,32,2015-07-31
West Virginia,26,2015-07-31
Wisconsin,25,2015-07-31
Wyoming,85,2015-07-31
Alabama,32,2015-08-31
Alaska,22,2015-08-31
Arizona,44,2015-08-31
Arkansas,38,2015-08-31
California,32,2015-08-31
Colorado,40,2015-08-31
Connecticut,50,2015-08-31
Delaware,43,2015-08-31
District of Columbia,30,2015-08-31
Florida,32,2015-08-31
Georgia,28,2015-08-31
Hawaii,49,2015-08-31
Idaho,61,2015-08-31
Illinois,31,2015-08-31
Indiana,17,2015-08-31
Iowa,26,2015-08-31
Kansas,44,2015-08-31
Kentucky,28,2015-08-31
Louisiana,34,2015-08-31
Maine,50,2015-08-31
Maryland,35,2015-08-31
Massachusetts,39,2015-08-31
Michigan,29,2015-08-31
Minnesota,35,2015-08-31
Mississippi,20,2015-08-31
Missouri,38,2015-08-31
Montana,100,2015-08-31
Nebraska,46,2015-08-31
Nevada,45,2015-08-31
New Hampshire,35,2015-08-31
New Jersey,30,2015-08-31
New Mexico,34,2015-08-31
New York,40,2015-08-31
North Carolina,35,2015-08-31
North Dakota,52,2015-08-31
Ohio,28,2015-08-31
Oklahoma,35,2015-08-31
Oregon,49,2015-08-31
Pennsylvania,33,2015-08-31
Rhode Island,28,2015-08-31
South Carolina,40,2015-08-31
South Dakota,25,2015-08-31
Tennessee,26,2015-08-31
Texas,25,2015-08-31
Utah,77,2015-08-31
Vermont,99,2015-08-31
Virginia,41,2015-08-31
Washington,43,2015-08-31
West Virginia,21,2015-08-31
Wisconsin,30,2015-08-31
Wyoming,92,2015-08-31
Alabama,32,2015-09-30
Alaska,33,2015-09-30
Arizona,45,2015-09-30
Arkansas,38,2015-09-30
California,32,2015-09-30
Colorado,41,2015-09-30
Connecticut,40,2015-09-30
Delaware,39,2015-09-30
District of Columbia,29,2015-09-30
Florida,34,2015-09-30
Georgia,28,2015-09-30
Hawaii,46,2015-09-30
Idaho,49,2015-09-30
Illinois,27,2015-09-30
Indiana,22,2015-09-30
Iowa,30,2015-09-30
Kansas,28,2015-09-30
Kentucky,18,2015-09-30
Louisiana,32,2015-09-30
Maine,32,2015-09-30
Maryland,36,2015-09-30
Massachusetts,36,2015-09-30
Michigan,25,2015-09-30
Minnesota,33,2015-09-30
Mississippi,22,2015-09-30
Missouri,34,2015-09-30
Montana,92,2015-09-30
Nebraska,36,2015-09-30
Nevada,38,2015-09-30
New Hampshire,37,2015-09-30
New Jersey,33,2015-09-30
New Mexico,43,2015-09-30
New York,37,2015-09-30
North Carolina,33,2015-09-30
North Dakota,48,2015-09-30
Ohio,24,2015-09-30
Oklahoma,25,2015-09-30
Oregon,46,2015-09-30
Pennsylvania,37,2015-09-30
Rhode Island,32,2015-09-30
South Carolina,33,2015-09-30
South Dakota,19,2015-09-30
Tennessee,29,2015-09-30
Texas,25,2015-09-30
Utah,77,2015-09-30
Vermont,100,2015-09-30
Virginia,36,2015-09-30
Washington,38,2015-09-30
West Virginia,25,2015-09-30
Wisconsin,28,2015-09-30
Wyoming,90,2015-09-30
Alabama,35,2015-10-31
Alaska,36,2015-10-31
Arizona,35,2015-10-31
Arkansas,31,2015-10-31
California,33,2015-10-31
Colorado,42,2015-10-31
Connecticut,43,2015-10-31
Delaware,38,2015-10-31
District of Columbia,28,2015-10-31
Florida,34,2015-10-31
Georgia,27,2015-10-31
Hawaii,39,2015-10-31
Idaho,54,2015-10-31
Illinois,29,2015-10-31
Indiana,18,2015-10-31
Iowa,28,2015-10-31
Kansas,21,2015-10-31
Kentucky,27,2015-10-31
Louisiana,36,2015-10-31
Maine,35,2015-10-31
Maryland,41,2015-10-31
Massachusetts,40,2015-10-31
Michigan,28,2015-10-31
Minnesota,31,2015-10-31
Mississippi,28,2015-10-31
Missouri,36,2015-10-31
Montana,100,2015-10-31
Nebraska,45,2015-10-31
Nevada,37,2015-10-31
New Hampshire,38,2015-10-31
New Jersey,30,2015-10-31
New Mexico,35,2015-10-31
New York,38,2015-10-31
North Carolina,33,2015-10-31
North Dakota,51,2015-10-31
Ohio,25,2015-10-31
Oklahoma,27,2015-10-31
Oregon,52,2015-10-31
Pennsylvania,36,2015-10-31
Rhode Island,23,2015-10-31
South Carolina,34,2015-10-31
South Dakota,26,2015-10-31
Tennessee,33,2015-10-31
Texas,24,2015-10-31
Utah,68,2015-10-31
Vermont,76,2015-10-31
Virginia,37,2015-10-31
Washington,38,2015-10-31
West Virginia,25,2015-10-31
Wisconsin,23,2015-10-31
Wyoming,63,2015-10-31
Alabama,31,2015-11-30
Alaska,38,2015-11-30
Arizona,41,2015-11-30
Arkansas,39,2015-11-30
California,34,2015-11-30
Colorado,49,2015-11-30
Connecticut,42,2015-11-30
Delaware,39,2015-11-30
District of Columbia,35,2015-11-30
Florida,36,2015-11-30
Georgia,25,2015-11-30
Hawaii,49,2015-11-30
Idaho,57,2015-11-30
Illinois,34,2015-11-30
Indiana,28,2015-11-30
Iowa,34,2015-11-30
Kansas,20,2015-11-30
Kentucky,28,2015-11-30
Louisiana,43,2015-11-30
Maine,38,2015-11-30
Maryland,37,2015-11-30
Massachusetts,35,2015-11-30
Michigan,32,2015-11-30
Minnesota,33,2015-11-30
Mississippi,42,2015-11-30
Missouri,42,2015-11-30
Montana,94,2015-11-30
Nebraska,44,2015-11-30
Nevada,40,2015-11-30
New Hampshire,34,2015-11-30
New Jersey,40,2015-11-30
New Mexico,38,2015-11-30
New York,39,2015-11-30
North Carolina,38,2015-11-30
North Dakota,72,2015-11-30
Ohio,30,2015-11-30
Oklahoma,30,2015-11-30
Oregon,56,2015-11-30
Pennsylvania,45,2015-11-30
Rhode Island,39,2015-11-30
South Carolina,43,2015-11-30
South Dakota,33,2015-11-30
Tennessee,37,2015-11-30
Texas,26,2015-11-30
Utah,75,2015-11-30
Vermont,92,2015-11-30
Virginia,45,2015-11-30
Washington,50,2015-11-30
West Virginia,18,2015-11-30
Wisconsin,25,2015-11-30
Wyoming,100,2015-11-30
Alabama,32,2015-12-31
Alaska,46,2015-12-31
Arizona,33,2015-12-31
Arkansas,42,2015-12-31
California,29,2015-12-31
Colorado,38,2015-12-31
Connecticut,41,2015-12-31
Delaware,50,2015-12-31
District of Columbia,24,2015-12-31
Florida,33,2015-12-31
Georgia,27,2015-12-31
Hawaii,50,2015-12-31
Idaho,50,2015-12-31
Illinois,29,2015-12-31
Indiana,20,2015-12-31
Iowa,20,2015-12-31
Kansas,34,2015-12-31
Kentucky,20,2015-12-31
Louisiana,35,2015-12-31
Maine,36,2015-12-31
Maryland,27,2015-12-31
Massachusetts,36,2015-12-31
Michigan,25,2015-12-31
Minnesota,31,2015-12-31
Mississippi,28,2015-12-31
Missouri,37,2015-12-31
Montana,96,2015-12-31
Nebraska,34,2015-12-31
Nevada,28,2015-12-31
New Hampshire,20,2015-12-31
New Jersey,27,2015-12-31
New Mexico,38,2015-12-31
New York,39,2015-12-31
North Carolina,32,2015-12-31
North Dakota,51,2015-12-31
Ohio,23,2015-12-31
Oklahoma,26,2015-12-31
Oregon,43,2015-12-31
Pennsylvania,30,2015-12-31
Rhode Island,29,2015-12-31
South Carolina,28,2015-12-31
South Dakota,34,2015-12-31
Tennessee,30,2015-12-31
Texas,25,2015-12-31
Utah,48,2015-12-31
Vermont,90,2015-12-31
Virginia,28,2015-12-31
Washington,39,2015-12-31
West Virginia,24,2015-12-31
Wisconsin,20,2015-12-31
Wyoming,100,2015-12-31
Alabama,35,2016-01-31
Alaska,52,2016-01-31
Arizona,46,2016-01-31
Arkansas,54,2016-01-31
California,35,2016-01-31
Colorado,41,2016-01-31
Connecticut,44,2016-01-31
Delaware,28,2016-01-31
District of Columbia,33,2016-01-31
Florida,39,2016-01-31
Georgia,30,2016-01-31
Hawaii,65,2016-01-31
Idaho,72,2016-01-31
Illinois,29,2016-01-31
Indiana,23,2016-01-31
Iowa,30,2016-01-31
Kansas,43,2016-01-31
Kentucky,22,2016-01-31
Louisiana,38,2016-01-31
Maine,29,2016-01-31
Maryland,32,2016-01-31
Massachusetts,45,2016-01-31
Michigan,29,2016-01-31
Minnesota,34,2016-01-31
Mississippi,25,2016-01-31
Missouri,44,2016-01-31
Montana,100,2016-01-31
Nebraska,45,2016-01-31
Nevada,35,2016-01-31
New Hampshire,36,2016-01-31
New Jersey,31,2016-01-31
New Mexico,54,2016-01-31
New York,48,2016-01-31
North Carolina,33,2016-01-31
North Dakota,55,2016-01-31
Ohio,27,2016-01-31
Oklahoma,39,2016-01-31
Oregon,56,2016-01-31
Pennsylvania,37,2016-01-31
Rhode Island,32,2016-01-31
South Carolina,42,2016-01-31
South Dakota,41,2016-01-31
Tennessee,35,2016-01-31
Texas,30,2016-01-31
Utah,65,2016-01-31
Vermont,98,2016-01-31
Virginia,34,2016-01-31
Washington,50,2016-01-31
West Virginia,18,2016-01-31
Wisconsin,26,2016-01-31
Wyoming,99,2016-01-31
Alabama,35,2016-02-29
Alaska,39,2016-02-29
Arizona,39,2016-02-29
Arkansas,44,2016-02-29
California,35,2016-02-29
Colorado,39,2016-02-29
Connecticut,49,2016-02-29
Delaware,47,2016-02-29
District of Columbia,28,2016-02-29
Florida,38,2016-02-29
Georgia,28,2016-02-29
Hawaii,47,2016-02-29
Idaho,60,2016-02-29
Illinois,31,2016-02-29
Indiana,23,2016-02-29
Iowa,29,2016-02-29
Kansas,38,2016-02-29
Kentucky,29,2016-02-29
Louisiana,36,2016-02-29
Maine,46,2016-02-29
Maryland,31,2016-02-29
Massachusetts,39,2016-02-29
Michigan,27,2016-02-29
Minnesota,37,2016-02-29
Mississippi,36,2016-02-29
Missouri,38,2016-02-29
Montana,97,2016-02-29
Nebraska,40,2016-02-29
Nevada,35,2016-02-29
New Hampshire,42,2016-02-29
New Jersey,32,2016-02-29
New Mexico,41,2016-02-29
New York,41,2016-02-29
North Carolina,37,2016-02-29
North Dakota,64,2016-02-29
Ohio,26,2016-02-29
Oklahoma,34,2016-02-29
Oregon,60,2016-02-29
Pennsylvania,38,2016-02-29
Rhode Island,27,2016-02-29
South Carolina,42,2016-02-29
South Dakota,35,2016-02-29
Tennessee,32,2016-02-29
Texas,25,2016-02-29
Utah,71,2016-02-29
Vermont,75,2016-02-29
Virginia,37,2016-02-29
Washington,46,2016-02-29
West Virginia,25,2016-02-29
Wisconsin,29,2016-02-29
Wyoming,100,2016-02-29
Alabama,35,2016-03-31
Alaska,29,2016-03-31
Arizona,36,2016-03-31
Arkansas,39,2016-03-31
California,32,2016-03-31
Colorado,43,2016-03-31
Connecticut,39,2016-03-31
Delaware,40,2016-03-31
District of Columbia,28,2016-03-31
Florida,32,2016-03-31
Georgia,28,2016-03-31
Hawaii,42,2016-03-31
Idaho,55,2016-03-31
Illinois,30,2016-03-31
Indiana,20,2016-03-31
Iowa,29,2016-03-31
Kansas,39,2016-03-31
Kentucky,23,2016-03-31
Louisiana,32,2016-03-31
Maine,45,2016-03-31
Maryland,32,2016-03-31
Massachusetts,37,2016-03-31
Michigan,29,2016-03-31
Minnesota,33,2016-03-31
Mississippi,28,2016-03-31
Missouri,38,2016-03-31
Montana,94,2016-03-31
Nebraska,34,2016-03-31
Nevada,38,2016-03-31
New Hampshire,39,2016-03-31
New Jersey,29,2016-03-31
New Mexico,35,2016-03-31
New York,43,2016-03-31
North Carolina,35,2016-03-31
North Dakota,53,2016-03-31
Ohio,24,2016-03-31
Oklahoma,22,2016-03-31
Oregon,54,2016-03-31
Pennsylvania,33,2016-03-31
Rhode Island,35,2016-03-31
South Carolina,34,2016-03-31
South Dakota,27,2016-03-31
Tennessee,29,2016-03-31
Texas,26,2016-03-31
Utah,65,2016-03-31
Vermont,90,2016-03-31
Virginia,35,2016-03-31
Washington,47,2016-03-31
West Virginia,21,2016-03-31
Wisconsin,27,2016-03-31
Wyoming,100,2016-03-31
Alabama,29,2016-04-30
Alaska,40,2016-04-30
Arizona,34,2016-04-30
Arkansas,32,2016-04-30
California,30,2016-04-30
Colorado,38,2016-04-30
Connecticut,39,2016-04-30
Delaware,18,2016-04-30
District of Columbia,30,2016-04-30
Florida,30,2016-04-30
Georgia,27,2016-04-30
Hawaii,40,2016-04-30
Idaho,54,2016-04-30
Illinois,28,2016-04-30
Indiana,20,2016-04-30
Iowa,19,2016-04-30
Kansas,47,2016-04-30
Kentucky,28,2016-04-30
Louisiana,30,2016-04-30
Maine,32,2016-04-30
Maryland,29,2016-04-30
Massachusetts,40,2016-04-30
Michigan,28,2016-04-30
Minnesota,26,2016-04-30
Mississippi,27,2016-04-30
Missouri,35,2016-04-30
Montana,95,2016-04-30
Nebraska,35,2016-04-30
Nevada,30,2016-04-30
New Hampshire,40,2016-04-30
New Jersey,32,2016-04-30
New Mexico,22,2016-04-30
New York,39,2016-04-30
North Carolina,33,2016-04-30
North Dakota,26,2016-04-30
Ohio,25,2016-04-30
Oklahoma,28,2016-04-30
Oregon,50,2016-04-30
Pennsylvania,35,2016-04-30
Rhode Island,29,2016-04-30
South Carolina,31,2016-04-30
South Dakota,29,2016-04-30
Tennessee,33,2016-04-30
Texas,23,2016-04-30
Utah,61,2016-04-30
Vermont,77,2016-04-30
Virginia,35,2016-04-30
Washington,42,2016-04-30
West Virginia,26,2016-04-30
Wisconsin,21,2016-04-30
Wyoming,100,2016-04-30
Alabama,36,2016-05-31
Alaska,35,2016-05-31
Arizona,39,2016-05-31
Arkansas,46,2016-05-31
California,30,2016-05-31
Colorado,38,2016-05-31
Connecticut,47,2016-05-31
Delaware,36,2016-05-31
District of Columbia,28,2016-05-31
Florida,34,2016-05-31
Georgia,28,2016-05-31
Hawaii,47,2016-05-31
Idaho,57,2016-05-31
Illinois,27,2016-05-31
Indiana,21,2016-05-31
Iowa,34,2016-05-31
