geoName,Mortgage,year
Texas,35,2014-12-31
Utah,100,2014-12-31
Vermont,34,2014-12-31
Virginia,21,2014-12-31
Washington,44,2014-12-31
West Virginia,43,2014-12-31
Wisconsin,21,2014-12-31
Wyoming,58,2014-12-31
Alabama,23,2015-01-31
Alaska,0,2015-01-31
Arizona,40,2015-01-31
Arkansas,75,2015-01-31
California,42,2015-01-31
Colorado,43,2015-01-31
Connecticut,33,2015-01-31
Delaware,93,2015-01-31
District of Columbia,41,2015-01-31
Florida,53,2015-01-31
Georgia,53,2015-01-31
Hawaii,100,2015-01-31
Idaho,26,2015-01-31
Illinois,43,2015-01-31
Indiana,23,2015-01-31
Iowa,25,2015-01-31
Kansas,11,2015-01-31
Kentucky,20,2015-01-31
Louisiana,50,2015-01-31
Maine,55,2015-01-31
Maryland,59,2015-01-31
Massachusetts,58,2015-01-31
Michigan,46,2015-01-31
Minnesota,95,2015-01-31
Mississippi,20,2015-01-31
Missouri,53,2015-01-31
Montana,42,2015-01-31
Nebraska,30,2015-01-31
Nevada,49,2015-01-31
New Hampshire,54,2015-01-31
New Jersey,46,2015-01-31
New Mexico,48,2015-01-31
New York,49,2015-01-31
North Carolina,46,2015-01-31
North Dakota,99,2015-01-31
Ohio,50,2015-01-31
Oklahoma,49,2015-01-31
Oregon,55,2015-01-31
Pennsylvania,39,2015-01-31
Rhode Island,82,2015-01-31
South Carolina,57,2015-01-31
South Dakota,94,2015-01-31
Tennessee,31,2015-01-31
Texas,53,2015-01-31
Utah,69,2015-01-31
Vermont,45,2015-01-31
Virginia,22,2015-01-31
Washington,55,2015-01-31
West Virginia,28,2015-01-31
Wisconsin,6,2015-01-31
Wyoming,0,2015-01-31
Alabama,39,2015-02-28
Alaska,0,2015-02-28
Arizona,29,2015-02-28
Arkansas,0,2015-02-28
California,26,2015-02-28
Colorado,50,2015-02-28
Connecticut,24,2015-02-28
Delaware,73,2015-02-28
District of Columbia,15,2015-02-28
Florida,26,2015-02-28
Georgia,28,2015-02-28
Hawaii,43,2015-02-28
Idaho,100,2015-02-28
Illinois,37,2015-02-28
Indiana,13,2015-02-28
Iowa,28,2015-02-28
Kansas,27,2015-02-28
Kentucky,26,2015-02-28
Louisiana,11,2015-02-28
Maine,14,2015-02-28
Maryland,42,2015-02-28
Massachusetts,22,2015-02-28
Michigan,39,2015-02-28
Minnesota,26,2015-02-28
Mississippi,14,2015-02-28
Missouri,20,2015-02-28
Montana,22,2015-02-28
Nebraska,47,2015-02-28
Nevada,19,2015-02-28
New Hampshire,44,2015-02-28
New Jersey,32,2015-02-28
New Mexico,39,2015-02-28
New York,31,2015-02-28
North Carolina,46,2015-02-28
North Dakota,0,2015-02-28
Ohio,34,2015-02-28
Oklahoma,23,2015-02-28
Oregon,27,2015-02-28
Pennsylvania,27,2015-02-28
Rhode Island,61,2015-02-28
South Carolina,26,2015-02-28
South Dakota,0,2015-02-28
Tennessee,27,2015-02-28
Texas,23,2015-02-28
Utah,38,2015-02-28
Vermont,95,2015-02-28
Virginia,10,2015-02-28
Washington,27,2015-02-28
West Virginia,30,2015-02-28
Wisconsin,9,2015-02-28
Wyoming,0,2015-02-28
Alabama,45,2015-03-31
Alaska,0,2015-03-31
Arizona,19,2015-03-31
Arkansas,11,2015-03-31
California,25,2015-03-31
Colorado,44,2015-03-31
Connecticut,54,2015-03-31
Delaware,25,2015-03-31
District of Columbia,33,2015-03-31
Florida,38,2015-03-31
Georgia,31,2015-03-31
Hawaii,30,2015-03-31
Idaho,57,2015-03-31
Illinois,20,2015-03-31
Indiana,29,2015-03-31
Iowa,28,2015-03-31
Kansas,19,2015-03-31
Kentucky,27,2015-03-31
Louisiana,52,2015-03-31
Maine,0,2015-03-31
Maryland,31,2015-03-31
Massachusetts,20,2015-03-31
Michigan,23,2015-03-31
Minnesota,53,2015-03-31
Mississippi,15,2015-03-31
Missouri,36,2015-03-31
Montana,44,2015-03-31
Nebraska,46,2015-03-31
Nevada,26,2015-03-31
New Hampshire,0,2015-03-31
New Jersey,32,2015-03-31
New Mexico,13,2015-03-31
New York,36,2015-03-31
North Carolina,34,2015-03-31
North Dakota,27,2015-03-31
Ohio,19,2015-03-31
Oklahoma,30,2015-03-31
Oregon,34,2015-03-31
Pennsylvania,30,2015-03-31
Rhode Island,47,2015-03-31
South Carolina,53,2015-03-31
South Dakota,0,2015-03-31
Tennessee,19,2015-03-31
Texas,24,2015-03-31
Utah,51,2015-03-31
Vermont,100,2015-03-31
Virginia,14,2015-03-31
Washington,31,2015-03-31
West Virginia,15,2015-03-31
Wisconsin,22,2015-03-31
Wyoming,0,2015-03-31
Alabama,86,2015-04-30
Alaska,0,2015-04-30
Arizona,56,2015-04-30
Arkansas,34,2015-04-30
California,41,2015-04-30
Colorado,51,2015-04-30
Connecticut,29,2015-04-30
Delaware,81,2015-04-30
District of Columbia,57,2015-04-30
Florida,50,2015-04-30
Georgia,34,2015-04-30
Hawaii,90,2015-04-30
Idaho,67,2015-04-30
Illinois,37,2015-04-30
Indiana,27,2015-04-30
Iowa,57,2015-04-30
Kansas,31,2015-04-30
Kentucky,37,2015-04-30
Louisiana,45,2015-04-30
Maine,0,2015-04-30
Maryland,37,2015-04-30
Massachusetts,32,2015-04-30
Michigan,31,2015-04-30
Minnesota,42,2015-04-30
Mississippi,25,2015-04-30
Missouri,48,2015-04-30
Montana,0,2015-04-30
Nebraska,0,2015-04-30
Nevada,40,2015-04-30
New Hampshire,100,2015-04-30
New Jersey,46,2015-04-30
New Mexico,21,2015-04-30
New York,25,2015-04-30
North Carolina,51,2015-04-30
North Dakota,0,2015-04-30
Ohio,38,2015-04-30
Oklahoma,54,2015-04-30
Oregon,20,2015-04-30
Pennsylvania,25,2015-04-30
Rhode Island,50,2015-04-30
South Carolina,43,2015-04-30
South Dakota,48,2015-04-30
Tennessee,35,2015-04-30
Texas,31,2015-04-30
Utah,62,2015-04-30
Vermont,0,2015-04-30
Virginia,13,2015-04-30
Washington,67,2015-04-30
West Virginia,51,2015-04-30
Wisconsin,19,2015-04-30
Wyoming,0,2015-04-30
Alabama,17,2015-05-31
Alaska,0,2015-05-31
Arizona,29,2015-05-31
Arkansas,41,2015-05-31
California,33,2015-05-31
Colorado,48,2015-05-31
Connecticut,43,2015-05-31
Delaware,100,2015-05-31
District of Columbia,17,2015-05-31
Florida,36,2015-05-31
Georgia,42,2015-05-31
Hawaii,25,2015-05-31
Idaho,34,2015-05-31
Illinois,29,2015-05-31
Indiana,23,2015-05-31
Iowa,0,2015-05-31
Kansas,26,2015-05-31
Kentucky,40,2015-05-31
Louisiana,65,2015-05-31
Maine,0,2015-05-31
Maryland,39,2015-05-31
Massachusetts,19,2015-05-31
Michigan,15,2015-05-31
Minnesota,52,2015-05-31
Mississippi,37,2015-05-31
Missouri,25,2015-05-31
Montana,55,2015-05-31
Nebraska,22,2015-05-31
Nevada,44,2015-05-31
New Hampshire,92,2015-05-31
New Jersey,36,2015-05-31
New Mexico,49,2015-05-31
New York,34,2015-05-31
North Carolina,24,2015-05-31
North Dakota,38,2015-05-31
Ohio,27,2015-05-31
Oklahoma,21,2015-05-31
Oregon,33,2015-05-31
Pennsylvania,29,2015-05-31
Rhode Island,19,2015-05-31
South Carolina,44,2015-05-31
South Dakota,40,2015-05-31
Tennessee,14,2015-05-31
Texas,29,2015-05-31
Utah,58,2015-05-31
Vermont,0,2015-05-31
Virginia,14,2015-05-31
Washington,16,2015-05-31
West Virginia,0,2015-05-31
Wisconsin,39,2015-05-31
Wyoming,52,2015-05-31
Alabama,47,2015-06-30
Alaska,83,2015-06-30
Arizona,32,2015-06-30
Arkansas,50,2015-06-30
California,29,2015-06-30
Colorado,47,2015-06-30
Connecticut,24,2015-06-30
Delaware,0,2015-06-30
District of Columbia,25,2015-06-30
Florida,31,2015-06-30
Georgia,30,2015-06-30
Hawaii,100,2015-06-30
Idaho,29,2015-06-30
Illinois,36,2015-06-30
Indiana,30,2015-06-30
Iowa,24,2015-06-30
Kansas,18,2015-06-30
Kentucky,20,2015-06-30
Louisiana,49,2015-06-30
Maine,62,2015-06-30
Maryland,44,2015-06-30
Massachusetts,22,2015-06-30
Michigan,31,2015-06-30
Minnesota,25,2015-06-30
Mississippi,13,2015-06-30
Missouri,15,2015-06-30
Montana,48,2015-06-30
Nebraska,29,2015-06-30
Nevada,25,2015-06-30
New Hampshire,17,2015-06-30
New Jersey,46,2015-06-30
New Mexico,88,2015-06-30
New York,27,2015-06-30
North Carolina,38,2015-06-30
North Dakota,34,2015-06-30
Ohio,15,2015-06-30
Oklahoma,25,2015-06-30
Oregon,26,2015-06-30
Pennsylvania,38,2015-06-30
Rhode Island,34,2015-06-30
South Carolina,26,2015-06-30
South Dakota,35,2015-06-30
Tennessee,19,2015-06-30
Texas,19,2015-06-30
Utah,51,2015-06-30
Vermont,35,2015-06-30
Virginia,34,2015-06-30
Washington,30,2015-06-30
West Virginia,0,2015-06-30
Wisconsin,18,2015-06-30
Wyoming,91,2015-06-30
Alabama,38,2015-07-31
Alaska,27,2015-07-31
Arizona,37,2015-07-31
Arkansas,36,2015-07-31
California,29,2015-07-31
Colorado,23,2015-07-31
Connecticut,29,2015-07-31
Delaware,0,2015-07-31
District of Columbia,11,2015-07-31
Florida,30,2015-07-31
Georgia,23,2015-07-31
Hawaii,54,2015-07-31
Idaho,28,2015-07-31
Illinois,20,2015-07-31
Indiana,9,2015-07-31
Iowa,23,2015-07-31
Kansas,25,2015-07-31
Kentucky,13,2015-07-31
Louisiana,40,2015-07-31
Maine,15,2015-07-31
Maryland,40,2015-07-31
Massachusetts,31,2015-07-31
Michigan,31,2015-07-31
Minnesota,28,2015-07-31
Mississippi,24,2015-07-31
Missouri,17,2015-07-31
Montana,45,2015-07-31
Nebraska,9,2015-07-31
Nevada,42,2015-07-31
New Hampshire,100,2015-07-31
New Jersey,41,2015-07-31
New Mexico,28,2015-07-31
New York,27,2015-07-31
North Carolina,13,2015-07-31
North Dakota,0,2015-07-31
Ohio,29,2015-07-31
Oklahoma,8,2015-07-31
Oregon,34,2015-07-31
Pennsylvania,21,2015-07-31
Rhode Island,0,2015-07-31
South Carolina,31,2015-07-31
South Dakota,0,2015-07-31
Tennessee,11,2015-07-31
Texas,24,2015-07-31
Utah,69,2015-07-31
Vermont,99,2015-07-31
Virginia,49,2015-07-31
Washington,33,2015-07-31
West Virginia,17,2015-07-31
Wisconsin,29,2015-07-31
Wyoming,87,2015-07-31
Alabama,38,2015-08-31
Alaska,57,2015-08-31
Arizona,9,2015-08-31
Arkansas,12,2015-08-31
California,25,2015-08-31
Colorado,51,2015-08-31
Connecticut,70,2015-08-31
Delaware,30,2015-08-31
District of Columbia,33,2015-08-31
Florida,25,2015-08-31
Georgia,30,2015-08-31
Hawaii,14,2015-08-31
Idaho,100,2015-08-31
Illinois,31,2015-08-31
Indiana,13,2015-08-31
Iowa,37,2015-08-31
Kansas,17,2015-08-31
Kentucky,20,2015-08-31
Louisiana,14,2015-08-31
Maine,15,2015-08-31
Maryland,41,2015-08-31
Massachusetts,19,2015-08-31
Michigan,22,2015-08-31
Minnesota,36,2015-08-31
Mississippi,25,2015-08-31
Missouri,18,2015-08-31
Montana,0,2015-08-31
Nebraska,29,2015-08-31
Nevada,13,2015-08-31
New Hampshire,0,2015-08-31
New Jersey,38,2015-08-31
New Mexico,14,2015-08-31
New York,27,2015-08-31
North Carolina,32,2015-08-31
North Dakota,0,2015-08-31
Ohio,23,2015-08-31
Oklahoma,54,2015-08-31
Oregon,21,2015-08-31
Pennsylvania,36,2015-08-31
Rhode Island,17,2015-08-31
South Carolina,43,2015-08-31
South Dakota,32,2015-08-31
Tennessee,20,2015-08-31
Texas,17,2015-08-31
Utah,42,2015-08-31
Vermont,0,2015-08-31
Virginia,14,2015-08-31
Washington,24,2015-08-31
West Virginia,34,2015-08-31
Wisconsin,14,2015-08-31
Wyoming,0,2015-08-31
Alabama,11,2015-09-30
Alaska,94,2015-09-30
Arizona,24,2015-09-30
Arkansas,49,2015-09-30
California,44,2015-09-30
Colorado,48,2015-09-30
Connecticut,47,2015-09-30
Delaware,48,2015-09-30
District of Columbia,17,2015-09-30
Florida,53,2015-09-30
Georgia,43,2015-09-30
Hawaii,49,2015-09-30
Idaho,45,2015-09-30
Illinois,35,2015-09-30
Indiana,23,2015-09-30
Iowa,84,2015-09-30
Kansas,47,2015-09-30
Kentucky,57,2015-09-30
Louisiana,34,2015-09-30
Maine,0,2015-09-30
Maryland,87,2015-09-30
Massachusetts,50,2015-09-30
Michigan,38,2015-09-30
Minnesota,40,2015-09-30
Mississippi,21,2015-09-30
Missouri,71,2015-09-30
Montana,77,2015-09-30
Nebraska,32,2015-09-30
Nevada,32,2015-09-30
New Hampshire,28,2015-09-30
New Jersey,79,2015-09-30
New Mexico,48,2015-09-30
New York,50,2015-09-30
North Carolina,51,2015-09-30
North Dakota,51,2015-09-30
Ohio,30,2015-09-30
Oklahoma,26,2015-09-30
Oregon,73,2015-09-30
Pennsylvania,23,2015-09-30
Rhode Island,27,2015-09-30
South Carolina,23,2015-09-30
South Dakota,0,2015-09-30
Tennessee,30,2015-09-30
Texas,35,2015-09-30
Utah,83,2015-09-30
Vermont,0,2015-09-30
Virginia,100,2015-09-30
Washington,36,2015-09-30
West Virginia,58,2015-09-30
Wisconsin,23,2015-09-30
Wyoming,0,2015-09-30
Alabama,14,2015-10-31
Alaska,0,2015-10-31
Arizona,11,2015-10-31
Arkansas,20,2015-10-31
California,18,2015-10-31
Colorado,20,2015-10-31
Connecticut,8,2015-10-31
Delaware,0,2015-10-31
District of Columbia,13,2015-10-31
Florida,23,2015-10-31
Georgia,24,2015-10-31
Hawaii,11,2015-10-31
Idaho,39,2015-10-31
Illinois,24,2015-10-31
Indiana,13,2015-10-31
Iowa,0,2015-10-31
Kansas,20,2015-10-31
Kentucky,14,2015-10-31
Louisiana,5,2015-10-31
Maine,23,2015-10-31
Maryland,30,2015-10-31
Massachusetts,14,2015-10-31
Michigan,8,2015-10-31
Minnesota,10,2015-10-31
Mississippi,18,2015-10-31
Missouri,18,2015-10-31
Montana,33,2015-10-31
Nebraska,0,2015-10-31
Nevada,5,2015-10-31
New Hampshire,12,2015-10-31
New Jersey,19,2015-10-31
New Mexico,0,2015-10-31
New York,17,2015-10-31
North Carolina,21,2015-10-31
North Dakota,0,2015-10-31
Ohio,18,2015-10-31
Oklahoma,11,2015-10-31
Oregon,7,2015-10-31
Pennsylvania,19,2015-10-31
Rhode Island,23,2015-10-31
South Carolina,15,2015-10-31
South Dakota,0,2015-10-31
Tennessee,21,2015-10-31
Texas,13,2015-10-31
Utah,31,2015-10-31
Vermont,100,2015-10-31
Virginia,26,2015-10-31
Washington,31,2015-10-31
West Virginia,13,2015-10-31
Wisconsin,7,2015-10-31
Wyoming,0,2015-10-31
Alabama,19,2015-11-30
Alaska,42,2015-11-30
Arizona,36,2015-11-30
Arkansas,27,2015-11-30
California,30,2015-11-30
Colorado,68,2015-11-30
Connecticut,33,2015-11-30
Delaware,0,2015-11-30
District of Columbia,16,2015-11-30
Florida,39,2015-11-30
Georgia,40,2015-11-30
Hawaii,22,2015-11-30
Idaho,39,2015-11-30
Illinois,26,2015-11-30
Indiana,13,2015-11-30
Iowa,21,2015-11-30
Kansas,18,2015-11-30
Kentucky,40,2015-11-30
Louisiana,71,2015-11-30
Maine,24,2015-11-30
Maryland,44,2015-11-30
Massachusetts,21,2015-11-30
Michigan,30,2015-11-30
Minnesota,55,2015-11-30
Mississippi,19,2015-11-30
Missouri,38,2015-11-30
Montana,100,2015-11-30
Nebraska,14,2015-11-30
Nevada,38,2015-11-30
New Hampshire,50,2015-11-30
New Jersey,54,2015-11-30
New Mexico,21,2015-11-30
New York,43,2015-11-30
North Carolina,49,2015-11-30
North Dakota,0,2015-11-30
Ohio,37,2015-11-30
Oklahoma,23,2015-11-30
Oregon,21,2015-11-30
Pennsylvania,37,2015-11-30
Rhode Island,48,2015-11-30
South Carolina,99,2015-11-30
South Dakota,43,2015-11-30
Tennessee,31,2015-11-30
Texas,38,2015-11-30
Utah,32,2015-11-30
Vermont,99,2015-11-30
Virginia,57,2015-11-30
Washington,31,2015-11-30
West Virginia,0,2015-11-30
Wisconsin,30,2015-11-30
Wyoming,0,2015-11-30
Alabama,42,2015-12-31
Alaska,46,2015-12-31
Arizona,26,2015-12-31
Arkansas,14,2015-12-31
California,22,2015-12-31
Colorado,16,2015-12-31
Connecticut,37,2015-12-31
Delaware,16,2015-12-31
District of Columbia,21,2015-12-31
Florida,29,2015-12-31
Georgia,36,2015-12-31
Hawaii,0,2015-12-31
Idaho,62,2015-12-31
Illinois,21,2015-12-31
Indiana,10,2015-12-31
Iowa,11,2015-12-31
Kansas,14,2015-12-31
Kentucky,21,2015-12-31
Louisiana,21,2015-12-31
Maine,24,2015-12-31
Maryland,26,2015-12-31
Massachusetts,16,2015-12-31
Michigan,19,2015-12-31
Minnesota,20,2015-12-31
Mississippi,23,2015-12-31
Missouri,21,2015-12-31
Montana,36,2015-12-31
Nebraska,15,2015-12-31
Nevada,33,2015-12-31
New Hampshire,33,2015-12-31
New Jersey,28,2015-12-31
New Mexico,27,2015-12-31
New York,25,2015-12-31
North Carolina,28,2015-12-31
North Dakota,22,2015-12-31
Ohio,18,2015-12-31
Oklahoma,15,2015-12-31
Oregon,15,2015-12-31
Pennsylvania,23,2015-12-31
Rhode Island,13,2015-12-31
South Carolina,21,2015-12-31
South Dakota,37,2015-12-31
Tennessee,26,2015-12-31
Texas,22,2015-12-31
Utah,29,2015-12-31
Vermont,0,2015-12-31
Virginia,22,2015-12-31
Washington,23,2015-12-31
West Virginia,23,2015-12-31
Wisconsin,16,2015-12-31
Wyoming,100,2015-12-31
Alabama,44,2016-01-31
Alaska,36,2016-01-31
Arizona,43,2016-01-31
Arkansas,68,2016-01-31
California,40,2016-01-31
Colorado,35,2016-01-31
Connecticut,38,2016-01-31
Delaware,0,2016-01-31
District of Columbia,48,2016-01-31
Florida,37,2016-01-31
Georgia,31,2016-01-31
Hawaii,93,2016-01-31
Idaho,32,2016-01-31
Illinois,43,2016-01-31
Indiana,27,2016-01-31
Iowa,46,2016-01-31
Kansas,49,2016-01-31
Kentucky,31,2016-01-31
Louisiana,32,2016-01-31
Maine,37,2016-01-31
Maryland,45,2016-01-31
Massachusetts,41,2016-01-31
Michigan,29,2016-01-31
Minnesota,51,2016-01-31
Mississippi,65,2016-01-31
Missouri,49,2016-01-31
Montana,55,2016-01-31
Nebraska,24,2016-01-31
Nevada,44,2016-01-31
New Hampshire,33,2016-01-31
New Jersey,32,2016-01-31
New Mexico,41,2016-01-31
New York,39,2016-01-31
North Carolina,49,2016-01-31
North Dakota,100,2016-01-31
Ohio,33,2016-01-31
Oklahoma,60,2016-01-31
Oregon,47,2016-01-31
Pennsylvania,29,2016-01-31
Rhode Island,0,2016-01-31
South Carolina,31,2016-01-31
South Dakota,33,2016-01-31
Tennessee,39,2016-01-31
Texas,31,2016-01-31
Utah,44,2016-01-31
Vermont,34,2016-01-31
Virginia,42,2016-01-31
Washington,35,2016-01-31
West Virginia,0,2016-01-31
Wisconsin,27,2016-01-31
Wyoming,99,2016-01-31
Alabama,70,2016-02-29
Alaska,40,2016-02-29
Arizona,38,2016-02-29
Arkansas,44,2016-02-29
California,38,2016-02-29
Colorado,59,2016-02-29
Connecticut,56,2016-02-29
Delaware,60,2016-02-29
District of Columbia,28,2016-02-29
Florida,43,2016-02-29
Georgia,38,2016-02-29
Hawaii,18,2016-02-29
Idaho,55,2016-02-29
Illinois,33,2016-02-29
Indiana,27,2016-02-29
Iowa,18,2016-02-29
Kansas,34,2016-02-29
Kentucky,28,2016-02-29
Louisiana,36,2016-02-29
Maine,62,2016-02-29
Maryland,63,2016-02-29
Massachusetts,44,2016-02-29
Michigan,33,2016-02-29
Minnesota,82,2016-02-29
Mississippi,63,2016-02-29
Missouri,39,2016-02-29
Montana,32,2016-02-29
Nebraska,54,2016-02-29
Nevada,34,2016-02-29
New Hampshire,57,2016-02-29
New Jersey,18,2016-02-29
New Mexico,62,2016-02-29
New York,33,2016-02-29
North Carolina,55,2016-02-29
North Dakota,0,2016-02-29
Ohio,37,2016-02-29
Oklahoma,34,2016-02-29
Oregon,38,2016-02-29
Pennsylvania,42,2016-02-29
Rhode Island,44,2016-02-29
South Carolina,48,2016-02-29
South Dakota,0,2016-02-29
Tennessee,34,2016-02-29
Texas,36,2016-02-29
Utah,100,2016-02-29
Vermont,79,2016-02-29
Virginia,53,2016-02-29
Washington,56,2016-02-29
West Virginia,0,2016-02-29
Wisconsin,5,2016-02-29
Wyoming,0,2016-02-29
Alabama,38,2016-03-31
Alaska,39,2016-03-31
Arizona,30,2016-03-31
Arkansas,58,2016-03-31
California,47,2016-03-31
Colorado,53,2016-03-31
Connecticut,38,2016-03-31
Delaware,58,2016-03-31
District of Columbia,54,2016-03-31
Florida,46,2016-03-31
Georgia,31,2016-03-31
Hawaii,17,2016-03-31
Idaho,55,2016-03-31
Illinois,54,2016-03-31
Indiana,26,2016-03-31
Iowa,37,2016-03-31
Kansas,55,2016-03-31
Kentucky,50,2016-03-31
Louisiana,54,2016-03-31
Maine,64,2016-03-31
Maryland,45,2016-03-31
Massachusetts,69,2016-03-31
Michigan,31,2016-03-31
Minnesota,33,2016-03-31
Mississippi,50,2016-03-31
Missouri,38,2016-03-31
Montana,32,2016-03-31
Nebraska,49,2016-03-31
Nevada,25,2016-03-31
New Hampshire,77,2016-03-31
New Jersey,43,2016-03-31
New Mexico,47,2016-03-31
New York,45,2016-03-31
North Carolina,43,2016-03-31
North Dakota,74,2016-03-31
Ohio,47,2016-03-31
Oklahoma,25,2016-03-31
Oregon,44,2016-03-31
Pennsylvania,43,2016-03-31
Rhode Island,87,2016-03-31
South Carolina,12,2016-03-31
South Dakota,75,2016-03-31
Tennessee,65,2016-03-31
Texas,32,2016-03-31
Utah,100,2016-03-31
Vermont,81,2016-03-31
Virginia,50,2016-03-31
Washington,70,2016-03-31
West Virginia,21,2016-03-31
Wisconsin,27,2016-03-31
Wyoming,0,2016-03-31
Alabama,18,2016-04-30
Alaska,56,2016-04-30
Arizona,26,2016-04-30
Arkansas,23,2016-04-30
California,26,2016-04-30
Colorado,20,2016-04-30
Connecticut,22,2016-04-30
Delaware,100,2016-04-30
District of Columbia,39,2016-04-30
Florida,22,2016-04-30
Georgia,28,2016-04-30
Hawaii,24,2016-04-30
Idaho,0,2016-04-30
Illinois,20,2016-04-30
Indiana,15,2016-04-30
Iowa,46,2016-04-30
Kansas,32,2016-04-30
Kentucky,10,2016-04-30
Louisiana,29,2016-04-30
Maine,14,2016-04-30
Maryland,35,2016-04-30
Massachusetts,23,2016-04-30
Michigan,28,2016-04-30
Minnesota,23,2016-04-30
Mississippi,9,2016-04-30
Missouri,33,2016-04-30
Montana,22,2016-04-30
Nebraska,9,2016-04-30
Nevada,40,2016-04-30
New Hampshire,38,2016-04-30
New Jersey,30,2016-04-30
New Mexico,0,2016-04-30
New York,20,2016-04-30
North Carolina,35,2016-04-30
North Dakota,0,2016-04-30
Ohio,22,2016-04-30
Oklahoma,30,2016-04-30
Oregon,26,2016-04-30
Pennsylvania,16,2016-04-30
Rhode Island,0,2016-04-30
South Carolina,13,2016-04-30
South Dakota,28,2016-04-30
Tennessee,21,2016-04-30
Texas,16,2016-04-30
Utah,23,2016-04-30
Vermont,28,2016-04-30
Virginia,33,2016-04-30
Washington,27,2016-04-30
West Virginia,44,2016-04-30
Wisconsin,35,2016-04-30
Wyoming,40,2016-04-30
Alabama,47,2016-05-31
Alaska,48,2016-05-31
Arizona,61,2016-05-31
Arkansas,43,2016-05-31
California,38,2016-05-31
Colorado,40,2016-05-31
Connecticut,31,2016-05-31
Delaware,0,2016-05-31
District of Columbia,51,2016-05-31
Florida,45,2016-05-31
Georgia,53,2016-05-31
Hawaii,64,2016-05-31
Idaho,68,2016-05-31
Illinois,40,2016-05-31
Indiana,73,2016-05-31
Iowa,100,2016-05-31
Kansas,49,2016-05-31
Kentucky,27,2016-05-31
Louisiana,58,2016-05-31
Maine,50,2016-05-31
Maryland,46,2016-05-31
Massachusetts,52,2016-05-31
Michigan,62,2016-05-31
Minnesota,53,2016-05-31
Mississippi,80,2016-05-31
Missouri,43,2016-05-31
Montana,39,2016-05-31
Nebraska,77,2016-05-31
Nevada,61,2016-05-31
New Hampshire,0,2016-05-31
New Jersey,56,2016-05-31
New Mexico,56,2016-05-31
New York,61,2016-05-31
North Carolina,63,2016-05-31
North Dakota,49,2016-05-31
Ohio,29,2016-05-31
Oklahoma,42,2016-05-31
Oregon,27,2016-05-31
Pennsylvania,50,2016-05-31
Rhode Island,28,2016-05-31
South Carolina,36,2016-05-31
South Dakota,49,2016-05-31
Tennessee,33,2016-05-31
Texas,35,2016-05-31
Utah,84,2016-05-31
Vermont,0,2016-05-31
Virginia,31,2016-05-31
Washington,63,2016-05-31
West Virginia,53,2016-05-31
Wisconsin,52,2016-05-31
Wyoming,73,2016-05-31
Alabama,51,2016-06-30
Alaska,0,2016-06-30
Arizona,59,2016-06-30
Arkansas,41,2016-06-30
California,40,2016-06-30
Colorado,69,2016-06-30
Connecticut,38,2016-06-30
Delaware,76,2016-06-30
District of Columbia,34,2016-06-30
Florida,35,2016-06-30
Georgia,28,2016-06-30
Hawaii,59,2016-06-30
Idaho,33,2016-06-30
Illinois,27,2016-06-30
Indiana,28,2016-06-30
Iowa,9,2016-06-30
Kansas,35,2016-06-30
Kentucky,38,2016-06-30
Louisiana,42,2016-06-30
Maine,35,2016-06-30
Maryland,43,2016-06-30
Massachusetts,47,2016-06-30
Michigan,34,2016-06-30
Minnesota,31,2016-06-30
Mississippi,0,2016-06-30
Missouri,26,2016-06-30
Montana,28,2016-06-30
Nebraska,11,2016-06-30
Nevada,36,2016-06-30
New Hampshire,50,2016-06-30
New Jersey,37,2016-06-30
New Mexico,28,2016-06-30
New York,29,2016-06-30
North Carolina,35,2016-06-30
North Dakota,0,2016-06-30
Ohio,15,2016-06-30
Oklahoma,59,2016-06-30
Oregon,39,2016-06-30
Pennsylvania,22,2016-06-30
Rhode Island,82,2016-06-30
South Carolina,31,2016-06-30
South Dakota,35,2016-06-30
Tennessee,30,2016-06-30
Texas,28,2016-06-30
Utah,38,2016-06-30
Vermont,78,2016-06-30
Virginia,34,2016-06-30
Washington,54,2016-06-30
West Virginia,19,2016-06-30
Wisconsin,17,2016-06-30
Wyoming,100,2016-06-30
Alabama,56,2016-07-31
Alaska,0,2016-07-31
Arizona,38,2016-07-31
Arkansas,25,2016-07-31
California,41,2016-07-31
Colorado,50,2016-07-31
Connecticut,7,2016-07-31
Delaware,32,2016-07-31
District of Columbia,17,2016-07-31
Florida,33,2016-07-31
Georgia,37,2016-07-31
Hawaii,19,2016-07-31
Idaho,100,2016-07-31
