geoName,Home,year
Oklahoma,84,2018-05-31
Oregon,70,2018-05-31
Pennsylvania,56,2018-05-31
Rhode Island,46,2018-05-31
South Carolina,79,2018-05-31
South Dakota,45,2018-05-31
Tennessee,74,2018-05-31
Texas,60,2018-05-31
Utah,68,2018-05-31
Vermont,59,2018-05-31
Virginia,61,2018-05-31
Washington,64,2018-05-31
West Virginia,57,2018-05-31
Wisconsin,62,2018-05-31
Wyoming,60,2018-05-31
Alabama,95,2018-06-30
Alaska,37,2018-06-30
Arizona,81,2018-06-30
Arkansas,88,2018-06-30
California,66,2018-06-30
Colorado,71,2018-06-30
Connecticut,57,2018-06-30
Delaware,85,2018-06-30
District of Columbia,44,2018-06-30
Florida,84,2018-06-30
Georgia,83,2018-06-30
Hawaii,33,2018-06-30
Idaho,89,2018-06-30
Illinois,55,2018-06-30
Indiana,68,2018-06-30
Iowa,66,2018-06-30
Kansas,79,2018-06-30
Kentucky,64,2018-06-30
Louisiana,100,2018-06-30
Maine,70,2018-06-30
Maryland,61,2018-06-30
Massachusetts,46,2018-06-30
Michigan,71,2018-06-30
Minnesota,71,2018-06-30
Mississippi,64,2018-06-30
Missouri,68,2018-06-30
Montana,68,2018-06-30
Nebraska,51,2018-06-30
Nevada,82,2018-06-30
New Hampshire,56,2018-06-30
New Jersey,49,2018-06-30
New Mexico,76,2018-06-30
New York,46,2018-06-30
North Carolina,92,2018-06-30
North Dakota,22,2018-06-30
Ohio,61,2018-06-30
Oklahoma,81,2018-06-30
Oregon,85,2018-06-30
Pennsylvania,50,2018-06-30
Rhode Island,57,2018-06-30
South Carolina,95,2018-06-30
South Dakota,47,2018-06-30
Tennessee,71,2018-06-30
Texas,60,2018-06-30
Utah,61,2018-06-30
Vermont,80,2018-06-30
Virginia,60,2018-06-30
Washington,71,2018-06-30
West Virginia,60,2018-06-30
Wisconsin,55,2018-06-30
Wyoming,87,2018-06-30
Alabama,77,2018-07-31
Alaska,29,2018-07-31
Arizona,80,2018-07-31
Arkansas,85,2018-07-31
California,60,2018-07-31
Colorado,72,2018-07-31
Connecticut,52,2018-07-31
Delaware,65,2018-07-31
District of Columbia,44,2018-07-31
Florida,77,2018-07-31
Georgia,78,2018-07-31
Hawaii,28,2018-07-31
Idaho,76,2018-07-31
Illinois,56,2018-07-31
Indiana,57,2018-07-31
Iowa,55,2018-07-31
Kansas,77,2018-07-31
Kentucky,60,2018-07-31
Louisiana,69,2018-07-31
Maine,60,2018-07-31
Maryland,57,2018-07-31
Massachusetts,47,2018-07-31
Michigan,72,2018-07-31
Minnesota,56,2018-07-31
Mississippi,55,2018-07-31
Missouri,68,2018-07-31
Montana,90,2018-07-31
Nebraska,63,2018-07-31
Nevada,64,2018-07-31
New Hampshire,68,2018-07-31
New Jersey,52,2018-07-31
New Mexico,83,2018-07-31
New York,44,2018-07-31
North Carolina,78,2018-07-31
North Dakota,48,2018-07-31
Ohio,54,2018-07-31
Oklahoma,72,2018-07-31
Oregon,68,2018-07-31
Pennsylvania,50,2018-07-31
Rhode Island,52,2018-07-31
South Carolina,79,2018-07-31
South Dakota,26,2018-07-31
Tennessee,72,2018-07-31
Texas,65,2018-07-31
Utah,57,2018-07-31
Vermont,63,2018-07-31
Virginia,57,2018-07-31
Washington,68,2018-07-31
West Virginia,49,2018-07-31
Wisconsin,63,2018-07-31
Wyoming,100,2018-07-31
Alabama,72,2018-08-31
Alaska,13,2018-08-31
Arizona,68,2018-08-31
Arkansas,88,2018-08-31
California,61,2018-08-31
Colorado,67,2018-08-31
Connecticut,48,2018-08-31
Delaware,82,2018-08-31
District of Columbia,31,2018-08-31
Florida,81,2018-08-31
Georgia,83,2018-08-31
Hawaii,32,2018-08-31
Idaho,89,2018-08-31
Illinois,53,2018-08-31
Indiana,56,2018-08-31
Iowa,46,2018-08-31
Kansas,33,2018-08-31
Kentucky,57,2018-08-31
Louisiana,70,2018-08-31
Maine,69,2018-08-31
Maryland,54,2018-08-31
Massachusetts,46,2018-08-31
Michigan,67,2018-08-31
Minnesota,50,2018-08-31
Mississippi,60,2018-08-31
Missouri,72,2018-08-31
Montana,43,2018-08-31
Nebraska,38,2018-08-31
Nevada,61,2018-08-31
New Hampshire,62,2018-08-31
New Jersey,41,2018-08-31
New Mexico,83,2018-08-31
New York,41,2018-08-31
North Carolina,74,2018-08-31
North Dakota,45,2018-08-31
Ohio,58,2018-08-31
Oklahoma,72,2018-08-31
Oregon,78,2018-08-31
Pennsylvania,48,2018-08-31
Rhode Island,42,2018-08-31
South Carolina,71,2018-08-31
South Dakota,39,2018-08-31
Tennessee,68,2018-08-31
Texas,60,2018-08-31
Utah,85,2018-08-31
Vermont,53,2018-08-31
Virginia,55,2018-08-31
Washington,57,2018-08-31
West Virginia,67,2018-08-31
Wisconsin,48,2018-08-31
Wyoming,100,2018-08-31
Alabama,91,2018-09-30
Alaska,48,2018-09-30
Arizona,83,2018-09-30
Arkansas,88,2018-09-30
California,63,2018-09-30
Colorado,61,2018-09-30
Connecticut,48,2018-09-30
Delaware,75,2018-09-30
District of Columbia,46,2018-09-30
Florida,86,2018-09-30
Georgia,87,2018-09-30
Hawaii,48,2018-09-30
Idaho,100,2018-09-30
Illinois,56,2018-09-30
Indiana,65,2018-09-30
Iowa,49,2018-09-30
Kansas,51,2018-09-30
Kentucky,60,2018-09-30
Louisiana,76,2018-09-30
Maine,72,2018-09-30
Maryland,60,2018-09-30
Massachusetts,45,2018-09-30
Michigan,67,2018-09-30
Minnesota,63,2018-09-30
Mississippi,85,2018-09-30
Missouri,63,2018-09-30
Montana,60,2018-09-30
Nebraska,42,2018-09-30
Nevada,62,2018-09-30
New Hampshire,52,2018-09-30
New Jersey,48,2018-09-30
New Mexico,60,2018-09-30
New York,47,2018-09-30
North Carolina,86,2018-09-30
North Dakota,32,2018-09-30
Ohio,63,2018-09-30
Oklahoma,77,2018-09-30
Oregon,87,2018-09-30
Pennsylvania,49,2018-09-30
Rhode Island,36,2018-09-30
South Carolina,81,2018-09-30
South Dakota,54,2018-09-30
Tennessee,70,2018-09-30
Texas,65,2018-09-30
Utah,65,2018-09-30
Vermont,68,2018-09-30
Virginia,55,2018-09-30
Washington,71,2018-09-30
West Virginia,75,2018-09-30
Wisconsin,56,2018-09-30
Wyoming,69,2018-09-30
Alabama,96,2018-10-31
Alaska,33,2018-10-31
Arizona,81,2018-10-31
Arkansas,79,2018-10-31
California,68,2018-10-31
Colorado,70,2018-10-31
Connecticut,41,2018-10-31
Delaware,76,2018-10-31
District of Columbia,48,2018-10-31
Florida,93,2018-10-31
Georgia,84,2018-10-31
Hawaii,42,2018-10-31
Idaho,93,2018-10-31
Illinois,49,2018-10-31
Indiana,54,2018-10-31
Iowa,45,2018-10-31
Kansas,67,2018-10-31
Kentucky,59,2018-10-31
Louisiana,71,2018-10-31
Maine,51,2018-10-31
Maryland,56,2018-10-31
Massachusetts,43,2018-10-31
Michigan,67,2018-10-31
Minnesota,63,2018-10-31
Mississippi,71,2018-10-31
Missouri,69,2018-10-31
Montana,62,2018-10-31
Nebraska,54,2018-10-31
Nevada,78,2018-10-31
New Hampshire,54,2018-10-31
New Jersey,47,2018-10-31
New Mexico,71,2018-10-31
New York,45,2018-10-31
North Carolina,85,2018-10-31
North Dakota,48,2018-10-31
Ohio,56,2018-10-31
Oklahoma,91,2018-10-31
Oregon,88,2018-10-31
Pennsylvania,58,2018-10-31
Rhode Island,68,2018-10-31
South Carolina,100,2018-10-31
South Dakota,64,2018-10-31
Tennessee,63,2018-10-31
Texas,69,2018-10-31
Utah,60,2018-10-31
Vermont,63,2018-10-31
Virginia,60,2018-10-31
Washington,73,2018-10-31
West Virginia,29,2018-10-31
Wisconsin,48,2018-10-31
Wyoming,96,2018-10-31
Alabama,73,2018-11-30
Alaska,56,2018-11-30
Arizona,74,2018-11-30
Arkansas,68,2018-11-30
California,64,2018-11-30
Colorado,73,2018-11-30
Connecticut,45,2018-11-30
Delaware,55,2018-11-30
District of Columbia,51,2018-11-30
Florida,91,2018-11-30
Georgia,84,2018-11-30
Hawaii,32,2018-11-30
Idaho,71,2018-11-30
Illinois,52,2018-11-30
Indiana,60,2018-11-30
Iowa,37,2018-11-30
Kansas,55,2018-11-30
Kentucky,50,2018-11-30
Louisiana,65,2018-11-30
Maine,44,2018-11-30
Maryland,61,2018-11-30
Massachusetts,41,2018-11-30
Michigan,76,2018-11-30
Minnesota,61,2018-11-30
Mississippi,42,2018-11-30
Missouri,61,2018-11-30
Montana,37,2018-11-30
Nebraska,62,2018-11-30
Nevada,64,2018-11-30
New Hampshire,53,2018-11-30
New Jersey,44,2018-11-30
New Mexico,100,2018-11-30
New York,50,2018-11-30
North Carolina,72,2018-11-30
North Dakota,35,2018-11-30
Ohio,57,2018-11-30
Oklahoma,74,2018-11-30
Oregon,81,2018-11-30
Pennsylvania,53,2018-11-30
Rhode Island,51,2018-11-30
South Carolina,87,2018-11-30
South Dakota,58,2018-11-30
Tennessee,70,2018-11-30
Texas,67,2018-11-30
Utah,57,2018-11-30
Vermont,47,2018-11-30
Virginia,56,2018-11-30
Washington,67,2018-11-30
West Virginia,57,2018-11-30
Wisconsin,54,2018-11-30
Wyoming,94,2018-11-30
Alabama,77,2018-12-31
Alaska,24,2018-12-31
Arizona,82,2018-12-31
Arkansas,86,2018-12-31
California,62,2018-12-31
Colorado,61,2018-12-31
Connecticut,48,2018-12-31
Delaware,69,2018-12-31
District of Columbia,43,2018-12-31
Florida,83,2018-12-31
Georgia,76,2018-12-31
Hawaii,66,2018-12-31
Idaho,76,2018-12-31
Illinois,51,2018-12-31
Indiana,52,2018-12-31
Iowa,44,2018-12-31
Kansas,54,2018-12-31
Kentucky,57,2018-12-31
Louisiana,69,2018-12-31
Maine,70,2018-12-31
Maryland,47,2018-12-31
Massachusetts,43,2018-12-31
Michigan,63,2018-12-31
Minnesota,53,2018-12-31
Mississippi,59,2018-12-31
Missouri,65,2018-12-31
Montana,75,2018-12-31
Nebraska,42,2018-12-31
Nevada,79,2018-12-31
New Hampshire,47,2018-12-31
New Jersey,45,2018-12-31
New Mexico,64,2018-12-31
New York,42,2018-12-31
North Carolina,88,2018-12-31
North Dakota,27,2018-12-31
Ohio,52,2018-12-31
Oklahoma,86,2018-12-31
Oregon,83,2018-12-31
Pennsylvania,50,2018-12-31
Rhode Island,31,2018-12-31
South Carolina,100,2018-12-31
South Dakota,29,2018-12-31
Tennessee,72,2018-12-31
Texas,65,2018-12-31
Utah,61,2018-12-31
Vermont,25,2018-12-31
Virginia,58,2018-12-31
Washington,69,2018-12-31
West Virginia,74,2018-12-31
Wisconsin,50,2018-12-31
Wyoming,63,2018-12-31
Alabama,72,2019-01-31
Alaska,42,2019-01-31
Arizona,81,2019-01-31
Arkansas,66,2019-01-31
California,61,2019-01-31
Colorado,70,2019-01-31
Connecticut,47,2019-01-31
Delaware,89,2019-01-31
District of Columbia,33,2019-01-31
Florida,80,2019-01-31
Georgia,77,2019-01-31
Hawaii,42,2019-01-31
Idaho,91,2019-01-31
Illinois,39,2019-01-31
Indiana,55,2019-01-31
Iowa,44,2019-01-31
Kansas,54,2019-01-31
Kentucky,49,2019-01-31
Louisiana,65,2019-01-31
Maine,50,2019-01-31
Maryland,46,2019-01-31
Massachusetts,38,2019-01-31
Michigan,60,2019-01-31
Minnesota,51,2019-01-31
Mississippi,62,2019-01-31
Missouri,62,2019-01-31
Montana,60,2019-01-31
Nebraska,35,2019-01-31
Nevada,66,2019-01-31
New Hampshire,49,2019-01-31
New Jersey,44,2019-01-31
New Mexico,100,2019-01-31
New York,40,2019-01-31
North Carolina,77,2019-01-31
North Dakota,32,2019-01-31
Ohio,62,2019-01-31
Oklahoma,77,2019-01-31
Oregon,62,2019-01-31
Pennsylvania,44,2019-01-31
Rhode Island,42,2019-01-31
South Carolina,94,2019-01-31
South Dakota,30,2019-01-31
Tennessee,71,2019-01-31
Texas,61,2019-01-31
Utah,69,2019-01-31
Vermont,39,2019-01-31
Virginia,54,2019-01-31
Washington,58,2019-01-31
West Virginia,62,2019-01-31
Wisconsin,47,2019-01-31
Wyoming,75,2019-01-31
Alabama,76,2019-02-28
Alaska,41,2019-02-28
Arizona,79,2019-02-28
Arkansas,90,2019-02-28
California,63,2019-02-28
Colorado,67,2019-02-28
Connecticut,44,2019-02-28
Delaware,71,2019-02-28
District of Columbia,51,2019-02-28
Florida,91,2019-02-28
Georgia,75,2019-02-28
Hawaii,40,2019-02-28
Idaho,100,2019-02-28
Illinois,58,2019-02-28
Indiana,65,2019-02-28
Iowa,51,2019-02-28
Kansas,52,2019-02-28
Kentucky,69,2019-02-28
Louisiana,73,2019-02-28
Maine,80,2019-02-28
Maryland,56,2019-02-28
Massachusetts,50,2019-02-28
Michigan,74,2019-02-28
Minnesota,55,2019-02-28
Mississippi,73,2019-02-28
Missouri,71,2019-02-28
Montana,70,2019-02-28
Nebraska,55,2019-02-28
Nevada,67,2019-02-28
New Hampshire,57,2019-02-28
New Jersey,53,2019-02-28
New Mexico,82,2019-02-28
New York,48,2019-02-28
North Carolina,79,2019-02-28
North Dakota,76,2019-02-28
Ohio,59,2019-02-28
Oklahoma,82,2019-02-28
Oregon,80,2019-02-28
Pennsylvania,59,2019-02-28
Rhode Island,39,2019-02-28
South Carolina,86,2019-02-28
South Dakota,32,2019-02-28
Tennessee,68,2019-02-28
Texas,68,2019-02-28
Utah,69,2019-02-28
Vermont,63,2019-02-28
Virginia,53,2019-02-28
Washington,70,2019-02-28
West Virginia,89,2019-02-28
Wisconsin,52,2019-02-28
Wyoming,58,2019-02-28
Alabama,74,2019-03-31
Alaska,32,2019-03-31
Arizona,79,2019-03-31
Arkansas,100,2019-03-31
California,62,2019-03-31
Colorado,80,2019-03-31
Connecticut,46,2019-03-31
Delaware,72,2019-03-31
District of Columbia,39,2019-03-31
Florida,83,2019-03-31
Georgia,78,2019-03-31
Hawaii,41,2019-03-31
Idaho,83,2019-03-31
Illinois,56,2019-03-31
Indiana,62,2019-03-31
Iowa,43,2019-03-31
Kansas,79,2019-03-31
Kentucky,52,2019-03-31
Louisiana,72,2019-03-31
Maine,77,2019-03-31
Maryland,56,2019-03-31
Massachusetts,43,2019-03-31
Michigan,69,2019-03-31
Minnesota,52,2019-03-31
Mississippi,71,2019-03-31
Missouri,71,2019-03-31
Montana,67,2019-03-31
Nebraska,40,2019-03-31
Nevada,60,2019-03-31
New Hampshire,53,2019-03-31
New Jersey,40,2019-03-31
New Mexico,76,2019-03-31
New York,45,2019-03-31
North Carolina,79,2019-03-31
North Dakota,54,2019-03-31
Ohio,60,2019-03-31
Oklahoma,73,2019-03-31
Oregon,84,2019-03-31
Pennsylvania,52,2019-03-31
Rhode Island,54,2019-03-31
South Carolina,87,2019-03-31
South Dakota,56,2019-03-31
Tennessee,66,2019-03-31
Texas,64,2019-03-31
Utah,55,2019-03-31
Vermont,73,2019-03-31
Virginia,52,2019-03-31
Washington,70,2019-03-31
West Virginia,78,2019-03-31
Wisconsin,61,2019-03-31
Wyoming,79,2019-03-31
Alabama,69,2019-04-30
Alaska,93,2019-04-30
Arizona,79,2019-04-30
Arkansas,71,2019-04-30
California,60,2019-04-30
Colorado,63,2019-04-30
Connecticut,45,2019-04-30
Delaware,61,2019-04-30
District of Columbia,42,2019-04-30
Florida,83,2019-04-30
Georgia,78,2019-04-30
Hawaii,36,2019-04-30
Idaho,100,2019-04-30
Illinois,53,2019-04-30
Indiana,60,2019-04-30
Iowa,56,2019-04-30
Kansas,50,2019-04-30
Kentucky,57,2019-04-30
Louisiana,73,2019-04-30
Maine,68,2019-04-30
Maryland,56,2019-04-30
Massachusetts,50,2019-04-30
Michigan,63,2019-04-30
Minnesota,67,2019-04-30
Mississippi,72,2019-04-30
Missouri,64,2019-04-30
Montana,63,2019-04-30
Nebraska,52,2019-04-30
Nevada,60,2019-04-30
New Hampshire,41,2019-04-30
New Jersey,40,2019-04-30
New Mexico,77,2019-04-30
New York,42,2019-04-30
North Carolina,76,2019-04-30
North Dakota,59,2019-04-30
Ohio,54,2019-04-30
Oklahoma,73,2019-04-30
Oregon,74,2019-04-30
Pennsylvania,56,2019-04-30
Rhode Island,54,2019-04-30
South Carolina,82,2019-04-30
South Dakota,76,2019-04-30
Tennessee,75,2019-04-30
Texas,62,2019-04-30
Utah,77,2019-04-30
Vermont,49,2019-04-30
Virginia,59,2019-04-30
Washington,70,2019-04-30
West Virginia,45,2019-04-30
Wisconsin,57,2019-04-30
Wyoming,61,2019-04-30
Alabama,71,2019-05-31
Alaska,52,2019-05-31
Arizona,76,2019-05-31
Arkansas,82,2019-05-31
California,55,2019-05-31
Colorado,62,2019-05-31
Connecticut,53,2019-05-31
Delaware,60,2019-05-31
District of Columbia,38,2019-05-31
Florida,70,2019-05-31
Georgia,75,2019-05-31
Hawaii,40,2019-05-31
Idaho,94,2019-05-31
Illinois,52,2019-05-31
Indiana,52,2019-05-31
Iowa,48,2019-05-31
Kansas,61,2019-05-31
Kentucky,59,2019-05-31
Louisiana,63,2019-05-31
Maine,63,2019-05-31
Maryland,56,2019-05-31
Massachusetts,39,2019-05-31
Michigan,61,2019-05-31
Minnesota,57,2019-05-31
Mississippi,68,2019-05-31
Missouri,64,2019-05-31
Montana,46,2019-05-31
Nebraska,53,2019-05-31
Nevada,66,2019-05-31
New Hampshire,64,2019-05-31
New Jersey,42,2019-05-31
New Mexico,73,2019-05-31
New York,42,2019-05-31
North Carolina,78,2019-05-31
North Dakota,56,2019-05-31
Ohio,58,2019-05-31
Oklahoma,73,2019-05-31
Oregon,88,2019-05-31
Pennsylvania,51,2019-05-31
Rhode Island,52,2019-05-31
South Carolina,84,2019-05-31
South Dakota,41,2019-05-31
Tennessee,68,2019-05-31
Texas,59,2019-05-31
Utah,62,2019-05-31
Vermont,48,2019-05-31
Virginia,50,2019-05-31
Washington,59,2019-05-31
West Virginia,70,2019-05-31
Wisconsin,52,2019-05-31
Wyoming,100,2019-05-31
Alabama,75,2019-06-30
Alaska,29,2019-06-30
Arizona,64,2019-06-30
Arkansas,88,2019-06-30
California,58,2019-06-30
Colorado,69,2019-06-30
Connecticut,45,2019-06-30
Delaware,65,2019-06-30
District of Columbia,45,2019-06-30
Florida,75,2019-06-30
Georgia,72,2019-06-30
Hawaii,47,2019-06-30
Idaho,100,2019-06-30
Illinois,51,2019-06-30
Indiana,59,2019-06-30
Iowa,38,2019-06-30
Kansas,57,2019-06-30
Kentucky,60,2019-06-30
Louisiana,73,2019-06-30
Maine,59,2019-06-30
Maryland,47,2019-06-30
Massachusetts,35,2019-06-30
Michigan,64,2019-06-30
Minnesota,56,2019-06-30
Mississippi,81,2019-06-30
Missouri,55,2019-06-30
Montana,45,2019-06-30
Nebraska,46,2019-06-30
Nevada,67,2019-06-30
New Hampshire,38,2019-06-30
New Jersey,43,2019-06-30
New Mexico,66,2019-06-30
New York,45,2019-06-30
North Carolina,74,2019-06-30
North Dakota,41,2019-06-30
Ohio,59,2019-06-30
Oklahoma,71,2019-06-30
Oregon,84,2019-06-30
Pennsylvania,55,2019-06-30
Rhode Island,54,2019-06-30
South Carolina,80,2019-06-30
South Dakota,44,2019-06-30
Tennessee,64,2019-06-30
Texas,61,2019-06-30
Utah,54,2019-06-30
Vermont,37,2019-06-30
Virginia,50,2019-06-30
Washington,59,2019-06-30
West Virginia,43,2019-06-30
Wisconsin,60,2019-06-30
Wyoming,75,2019-06-30
Alabama,88,2019-07-31
Alaska,33,2019-07-31
Arizona,87,2019-07-31
Arkansas,88,2019-07-31
California,70,2019-07-31
Colorado,71,2019-07-31
Connecticut,54,2019-07-31
Delaware,71,2019-07-31
District of Columbia,38,2019-07-31
Florida,90,2019-07-31
Georgia,87,2019-07-31
Hawaii,34,2019-07-31
Idaho,82,2019-07-31
Illinois,58,2019-07-31
Indiana,68,2019-07-31
Iowa,54,2019-07-31
Kansas,70,2019-07-31
Kentucky,63,2019-07-31
Louisiana,86,2019-07-31
Maine,87,2019-07-31
Maryland,73,2019-07-31
Massachusetts,56,2019-07-31
Michigan,87,2019-07-31
Minnesota,64,2019-07-31
Mississippi,85,2019-07-31
Missouri,74,2019-07-31
Montana,50,2019-07-31
Nebraska,66,2019-07-31
Nevada,76,2019-07-31
New Hampshire,64,2019-07-31
New Jersey,55,2019-07-31
New Mexico,70,2019-07-31
New York,56,2019-07-31
North Carolina,99,2019-07-31
North Dakota,78,2019-07-31
Ohio,72,2019-07-31
Oklahoma,90,2019-07-31
Oregon,98,2019-07-31
Pennsylvania,63,2019-07-31
Rhode Island,41,2019-07-31
South Carolina,100,2019-07-31
South Dakota,44,2019-07-31
Tennessee,76,2019-07-31
Texas,72,2019-07-31
Utah,83,2019-07-31
Vermont,57,2019-07-31
Virginia,63,2019-07-31
Washington,83,2019-07-31
West Virginia,59,2019-07-31
Wisconsin,65,2019-07-31
Wyoming,60,2019-07-31
Alabama,89,2019-08-31
Alaska,44,2019-08-31
Arizona,85,2019-08-31
Arkansas,77,2019-08-31
California,67,2019-08-31
Colorado,82,2019-08-31
Connecticut,53,2019-08-31
Delaware,80,2019-08-31
District of Columbia,35,2019-08-31
Florida,88,2019-08-31
Georgia,88,2019-08-31
Hawaii,30,2019-08-31
Idaho,100,2019-08-31
Illinois,60,2019-08-31
Indiana,67,2019-08-31
Iowa,53,2019-08-31
Kansas,74,2019-08-31
Kentucky,63,2019-08-31
Louisiana,78,2019-08-31
Maine,81,2019-08-31
Maryland,69,2019-08-31
Massachusetts,51,2019-08-31
Michigan,82,2019-08-31
Minnesota,62,2019-08-31
Mississippi,61,2019-08-31
Missouri,69,2019-08-31
Montana,38,2019-08-31
Nebraska,66,2019-08-31
Nevada,70,2019-08-31
New Hampshire,65,2019-08-31
New Jersey,56,2019-08-31
New Mexico,81,2019-08-31
New York,54,2019-08-31
North Carolina,86,2019-08-31
North Dakota,30,2019-08-31
Ohio,66,2019-08-31
Oklahoma,81,2019-08-31
Oregon,99,2019-08-31
Pennsylvania,59,2019-08-31
Rhode Island,54,2019-08-31
South Carolina,98,2019-08-31
South Dakota,43,2019-08-31
Tennessee,85,2019-08-31
Texas,68,2019-08-31
Utah,66,2019-08-31
Vermont,62,2019-08-31
Virginia,61,2019-08-31
Washington,67,2019-08-31
West Virginia,58,2019-08-31
Wisconsin,58,2019-08-31
Wyoming,67,2019-08-31
Alabama,91,2019-09-30
Alaska,67,2019-09-30
Arizona,88,2019-09-30
Arkansas,84,2019-09-30
California,69,2019-09-30
Colorado,79,2019-09-30
Connecticut,55,2019-09-30
Delaware,90,2019-09-30
District of Columbia,56,2019-09-30
Florida,100,2019-09-30
Georgia,87,2019-09-30
Hawaii,47,2019-09-30
Idaho,84,2019-09-30
Illinois,61,2019-09-30
Indiana,67,2019-09-30
Iowa,56,2019-09-30
Kansas,75,2019-09-30
Kentucky,65,2019-09-30
Louisiana,80,2019-09-30
Maine,75,2019-09-30
Maryland,64,2019-09-30
Massachusetts,44,2019-09-30
Michigan,77,2019-09-30
Minnesota,66,2019-09-30
Mississippi,90,2019-09-30
Missouri,76,2019-09-30
Montana,80,2019-09-30
Nebraska,48,2019-09-30
Nevada,69,2019-09-30
New Hampshire,54,2019-09-30
New Jersey,54,2019-09-30
New Mexico,86,2019-09-30
New York,58,2019-09-30
North Carolina,88,2019-09-30
North Dakota,31,2019-09-30
Ohio,67,2019-09-30
Oklahoma,75,2019-09-30
Oregon,94,2019-09-30
Pennsylvania,56,2019-09-30
Rhode Island,79,2019-09-30
South Carolina,97,2019-09-30
South Dakota,57,2019-09-30
Tennessee,79,2019-09-30
Texas,72,2019-09-30
Utah,71,2019-09-30
Vermont,77,2019-09-30
Virginia,68,2019-09-30
Washington,81,2019-09-30
West Virginia,57,2019-09-30
Wisconsin,63,2019-09-30
Wyoming,82,2019-09-30
Alabama,76,2019-10-31
Alaska,31,2019-10-31
Arizona,75,2019-10-31
Arkansas,77,2019-10-31
California,64,2019-10-31
Colorado,65,2019-10-31
Connecticut,53,2019-10-31
Delaware,100,2019-10-31
District of Columbia,39,2019-10-31
Florida,91,2019-10-31
Georgia,85,2019-10-31
Hawaii,20,2019-10-31
Idaho,70,2019-10-31
Illinois,58,2019-10-31
Indiana,60,2019-10-31
Iowa,62,2019-10-31
Kansas,67,2019-10-31
Kentucky,58,2019-10-31
Louisiana,84,2019-10-31
Maine,42,2019-10-31
Maryland,59,2019-10-31
Massachusetts,49,2019-10-31
Michigan,69,2019-10-31
Minnesota,59,2019-10-31
Mississippi,62,2019-10-31
Missouri,65,2019-10-31
Montana,77,2019-10-31
Nebraska,37,2019-10-31
Nevada,76,2019-10-31
New Hampshire,57,2019-10-31
New Jersey,44,2019-10-31
New Mexico,96,2019-10-31
New York,47,2019-10-31
North Carolina,77,2019-10-31
North Dakota,62,2019-10-31
Ohio,66,2019-10-31
Oklahoma,74,2019-10-31
Oregon,75,2019-10-31
Pennsylvania,50,2019-10-31
Rhode Island,52,2019-10-31
South Carolina,84,2019-10-31
South Dakota,30,2019-10-31
Tennessee,83,2019-10-31
Texas,64,2019-10-31
Utah,76,2019-10-31
Vermont,32,2019-10-31
Virginia,57,2019-10-31
Washington,72,2019-10-31
West Virginia,50,2019-10-31
Wisconsin,55,2019-10-31
Wyoming,64,2019-10-31
Alabama,73,2019-11-30
Alaska,37,2019-11-30
Arizona,87,2019-11-30
Arkansas,89,2019-11-30
California,67,2019-11-30
Colorado,71,2019-11-30
Connecticut,38,2019-11-30
Delaware,75,2019-11-30
District of Columbia,52,2019-11-30
Florida,96,2019-11-30
Georgia,93,2019-11-30
Hawaii,52,2019-11-30
Idaho,100,2019-11-30
Illinois,60,2019-11-30
Indiana,55,2019-11-30
Iowa,55,2019-11-30
Kansas,88,2019-11-30
Kentucky,73,2019-11-30
Louisiana,75,2019-11-30
Maine,62,2019-11-30
Maryland,73,2019-11-30
Massachusetts,46,2019-11-30
Michigan,76,2019-11-30
Minnesota,53,2019-11-30
Mississippi,64,2019-11-30
Missouri,83,2019-11-30
Montana,57,2019-11-30
Nebraska,51,2019-11-30
Nevada,78,2019-11-30
New Hampshire,53,2019-11-30
New Jersey,53,2019-11-30
New Mexico,65,2019-11-30
New York,56,2019-11-30
North Carolina,85,2019-11-30
North Dakota,34,2019-11-30
Ohio,57,2019-11-30
Oklahoma,83,2019-11-30
Oregon,90,2019-11-30
Pennsylvania,59,2019-11-30
Rhode Island,47,2019-11-30
South Carolina,91,2019-11-30
South Dakota,49,2019-11-30
Tennessee,74,2019-11-30
Texas,71,2019-11-30
Utah,69,2019-11-30
Vermont,53,2019-11-30
Virginia,58,2019-11-30
Washington,70,2019-11-30
