geoName,Investment,year
Tennessee,25,2009-10-31
Texas,6,2009-10-31
Utah,0,2009-10-31
Vermont,50,2009-10-31
Virginia,9,2009-10-31
Washington,31,2009-10-31
West Virginia,0,2009-10-31
Wisconsin,21,2009-10-31
Wyoming,0,2009-10-31
Alabama,0,2009-11-30
Alaska,0,2009-11-30
Arizona,9,2009-11-30
Arkansas,0,2009-11-30
California,15,2009-11-30
Colorado,20,2009-11-30
Connecticut,0,2009-11-30
Delaware,0,2009-11-30
District of Columbia,18,2009-11-30
Florida,17,2009-11-30
Georgia,22,2009-11-30
Hawaii,43,2009-11-30
Idaho,0,2009-11-30
Illinois,25,2009-11-30
Indiana,0,2009-11-30
Iowa,0,2009-11-30
Kansas,0,2009-11-30
Kentucky,40,2009-11-30
Louisiana,20,2009-11-30
Maine,0,2009-11-30
Maryland,45,2009-11-30
Massachusetts,5,2009-11-30
Michigan,17,2009-11-30
Minnesota,20,2009-11-30
Mississippi,42,2009-11-30
Missouri,50,2009-11-30
Montana,100,2009-11-30
Nebraska,39,2009-11-30
Nevada,0,2009-11-30
New Hampshire,0,2009-11-30
New Jersey,15,2009-11-30
New Mexico,56,2009-11-30
New York,20,2009-11-30
North Carolina,21,2009-11-30
North Dakota,0,2009-11-30
Ohio,12,2009-11-30
Oklahoma,0,2009-11-30
Oregon,15,2009-11-30
Pennsylvania,20,2009-11-30
Rhode Island,0,2009-11-30
South Carolina,0,2009-11-30
South Dakota,0,2009-11-30
Tennessee,0,2009-11-30
Texas,12,2009-11-30
Utah,28,2009-11-30
Vermont,0,2009-11-30
Virginia,6,2009-11-30
Washington,29,2009-11-30
West Virginia,0,2009-11-30
Wisconsin,12,2009-11-30
Wyoming,0,2009-11-30
Alabama,28,2009-12-31
Alaska,0,2009-12-31
Arizona,85,2009-12-31
Arkansas,0,2009-12-31
California,22,2009-12-31
Colorado,0,2009-12-31
Connecticut,54,2009-12-31
Delaware,0,2009-12-31
District of Columbia,22,2009-12-31
Florida,22,2009-12-31
Georgia,14,2009-12-31
Hawaii,54,2009-12-31
Idaho,0,2009-12-31
Illinois,19,2009-12-31
Indiana,40,2009-12-31
Iowa,0,2009-12-31
Kansas,0,2009-12-31
Kentucky,100,2009-12-31
Louisiana,26,2009-12-31
Maine,0,2009-12-31
Maryland,72,2009-12-31
Massachusetts,14,2009-12-31
Michigan,21,2009-12-31
Minnesota,38,2009-12-31
Mississippi,0,2009-12-31
Missouri,63,2009-12-31
Montana,0,2009-12-31
Nebraska,100,2009-12-31
Nevada,0,2009-12-31
New Hampshire,0,2009-12-31
New Jersey,25,2009-12-31
New Mexico,0,2009-12-31
New York,37,2009-12-31
North Carolina,26,2009-12-31
North Dakota,0,2009-12-31
Ohio,36,2009-12-31
Oklahoma,0,2009-12-31
Oregon,36,2009-12-31
Pennsylvania,19,2009-12-31
Rhode Island,0,2009-12-31
South Carolina,0,2009-12-31
South Dakota,96,2009-12-31
Tennessee,0,2009-12-31
Texas,31,2009-12-31
Utah,35,2009-12-31
Vermont,53,2009-12-31
Virginia,7,2009-12-31
Washington,9,2009-12-31
West Virginia,0,2009-12-31
Wisconsin,46,2009-12-31
Wyoming,0,2009-12-31
Alabama,36,2010-01-31
Alaska,59,2010-01-31
Arizona,48,2010-01-31
Arkansas,33,2010-01-31
California,20,2010-01-31
Colorado,24,2010-01-31
Connecticut,0,2010-01-31
Delaware,0,2010-01-31
District of Columbia,44,2010-01-31
Florida,11,2010-01-31
Georgia,5,2010-01-31
Hawaii,36,2010-01-31
Idaho,100,2010-01-31
Illinois,37,2010-01-31
Indiana,27,2010-01-31
Iowa,0,2010-01-31
Kansas,0,2010-01-31
Kentucky,16,2010-01-31
Louisiana,17,2010-01-31
Maine,0,2010-01-31
Maryland,10,2010-01-31
Massachusetts,18,2010-01-31
Michigan,14,2010-01-31
Minnesota,0,2010-01-31
Mississippi,35,2010-01-31
Missouri,54,2010-01-31
Montana,80,2010-01-31
Nebraska,0,2010-01-31
Nevada,22,2010-01-31
New Hampshire,38,2010-01-31
New Jersey,46,2010-01-31
New Mexico,46,2010-01-31
New York,20,2010-01-31
North Carolina,28,2010-01-31
North Dakota,0,2010-01-31
Ohio,19,2010-01-31
Oklahoma,41,2010-01-31
Oregon,12,2010-01-31
Pennsylvania,0,2010-01-31
Rhode Island,0,2010-01-31
South Carolina,18,2010-01-31
South Dakota,0,2010-01-31
Tennessee,12,2010-01-31
Texas,22,2010-01-31
Utah,0,2010-01-31
Vermont,0,2010-01-31
Virginia,16,2010-01-31
Washington,12,2010-01-31
West Virginia,0,2010-01-31
Wisconsin,29,2010-01-31
Wyoming,0,2010-01-31
Alabama,0,2010-02-28
Alaska,0,2010-02-28
Arizona,33,2010-02-28
Arkansas,47,2010-02-28
California,21,2010-02-28
Colorado,33,2010-02-28
Connecticut,66,2010-02-28
Delaware,0,2010-02-28
District of Columbia,10,2010-02-28
Florida,23,2010-02-28
Georgia,37,2010-02-28
Hawaii,100,2010-02-28
Idaho,69,2010-02-28
Illinois,22,2010-02-28
Indiana,18,2010-02-28
Iowa,0,2010-02-28
Kansas,27,2010-02-28
Kentucky,23,2010-02-28
Louisiana,0,2010-02-28
Maine,49,2010-02-28
Maryland,38,2010-02-28
Massachusetts,24,2010-02-28
Michigan,19,2010-02-28
Minnesota,55,2010-02-28
Mississippi,0,2010-02-28
Missouri,56,2010-02-28
Montana,0,2010-02-28
Nebraska,0,2010-02-28
Nevada,28,2010-02-28
New Hampshire,51,2010-02-28
New Jersey,21,2010-02-28
New Mexico,0,2010-02-28
New York,40,2010-02-28
North Carolina,39,2010-02-28
North Dakota,0,2010-02-28
Ohio,19,2010-02-28
Oklahoma,28,2010-02-28
Oregon,50,2010-02-28
Pennsylvania,17,2010-02-28
Rhode Island,0,2010-02-28
South Carolina,0,2010-02-28
South Dakota,0,2010-02-28
Tennessee,16,2010-02-28
Texas,17,2010-02-28
Utah,31,2010-02-28
Vermont,0,2010-02-28
Virginia,10,2010-02-28
Washington,32,2010-02-28
West Virginia,0,2010-02-28
Wisconsin,40,2010-02-28
Wyoming,0,2010-02-28
Alabama,23,2010-03-31
Alaska,0,2010-03-31
Arizona,10,2010-03-31
Arkansas,0,2010-03-31
California,21,2010-03-31
Colorado,19,2010-03-31
Connecticut,15,2010-03-31
Delaware,0,2010-03-31
District of Columbia,27,2010-03-31
Florida,14,2010-03-31
Georgia,22,2010-03-31
Hawaii,0,2010-03-31
Idaho,64,2010-03-31
Illinois,20,2010-03-31
Indiana,33,2010-03-31
Iowa,0,2010-03-31
Kansas,0,2010-03-31
Kentucky,0,2010-03-31
Louisiana,43,2010-03-31
Maine,0,2010-03-31
Maryland,23,2010-03-31
Massachusetts,16,2010-03-31
Michigan,17,2010-03-31
Minnesota,20,2010-03-31
Mississippi,0,2010-03-31
Missouri,33,2010-03-31
Montana,100,2010-03-31
Nebraska,39,2010-03-31
Nevada,51,2010-03-31
New Hampshire,45,2010-03-31
New Jersey,9,2010-03-31
New Mexico,56,2010-03-31
New York,18,2010-03-31
North Carolina,36,2010-03-31
North Dakota,0,2010-03-31
Ohio,12,2010-03-31
Oklahoma,50,2010-03-31
Oregon,44,2010-03-31
Pennsylvania,15,2010-03-31
Rhode Island,47,2010-03-31
South Carolina,23,2010-03-31
South Dakota,77,2010-03-31
Tennessee,0,2010-03-31
Texas,17,2010-03-31
Utah,0,2010-03-31
Vermont,0,2010-03-31
Virginia,12,2010-03-31
Washington,29,2010-03-31
West Virginia,0,2010-03-31
Wisconsin,12,2010-03-31
Wyoming,0,2010-03-31
Alabama,34,2010-04-30
Alaska,0,2010-04-30
Arizona,56,2010-04-30
Arkansas,0,2010-04-30
California,27,2010-04-30
Colorado,58,2010-04-30
Connecticut,22,2010-04-30
Delaware,0,2010-04-30
District of Columbia,39,2010-04-30
Florida,41,2010-04-30
Georgia,32,2010-04-30
Hawaii,62,2010-04-30
Idaho,100,2010-04-30
Illinois,36,2010-04-30
Indiana,51,2010-04-30
Iowa,51,2010-04-30
Kansas,0,2010-04-30
Kentucky,0,2010-04-30
Louisiana,0,2010-04-30
Maine,0,2010-04-30
Maryland,0,2010-04-30
Massachusetts,8,2010-04-30
Michigan,25,2010-04-30
Minnesota,0,2010-04-30
Mississippi,0,2010-04-30
Missouri,37,2010-04-30
Montana,0,2010-04-30
Nebraska,0,2010-04-30
Nevada,38,2010-04-30
New Hampshire,0,2010-04-30
New Jersey,21,2010-04-30
New Mexico,87,2010-04-30
New York,29,2010-04-30
North Carolina,32,2010-04-30
North Dakota,0,2010-04-30
Ohio,17,2010-04-30
Oklahoma,0,2010-04-30
Oregon,42,2010-04-30
Pennsylvania,8,2010-04-30
Rhode Island,0,2010-04-30
South Carolina,0,2010-04-30
South Dakota,0,2010-04-30
Tennessee,84,2010-04-30
Texas,18,2010-04-30
Utah,87,2010-04-30
Vermont,55,2010-04-30
Virginia,24,2010-04-30
Washington,41,2010-04-30
West Virginia,0,2010-04-30
Wisconsin,36,2010-04-30
Wyoming,0,2010-04-30
Alabama,13,2010-05-31
Alaska,0,2010-05-31
Arizona,0,2010-05-31
Arkansas,0,2010-05-31
California,9,2010-05-31
Colorado,0,2010-05-31
Connecticut,8,2010-05-31
Delaware,71,2010-05-31
District of Columbia,14,2010-05-31
Florida,4,2010-05-31
Georgia,12,2010-05-31
Hawaii,0,2010-05-31
Idaho,0,2010-05-31
Illinois,11,2010-05-31
Indiana,11,2010-05-31
Iowa,0,2010-05-31
Kansas,29,2010-05-31
Kentucky,0,2010-05-31
Louisiana,0,2010-05-31
Maine,0,2010-05-31
Maryland,20,2010-05-31
Massachusetts,6,2010-05-31
Michigan,10,2010-05-31
Minnesota,11,2010-05-31
Mississippi,0,2010-05-31
Missouri,28,2010-05-31
Montana,0,2010-05-31
Nebraska,0,2010-05-31
Nevada,30,2010-05-31
New Hampshire,0,2010-05-31
New Jersey,5,2010-05-31
New Mexico,0,2010-05-31
New York,18,2010-05-31
North Carolina,17,2010-05-31
North Dakota,0,2010-05-31
Ohio,17,2010-05-31
Oklahoma,0,2010-05-31
Oregon,25,2010-05-31
Pennsylvania,21,2010-05-31
Rhode Island,29,2010-05-31
South Carolina,0,2010-05-31
South Dakota,0,2010-05-31
Tennessee,0,2010-05-31
Texas,11,2010-05-31
Utah,0,2010-05-31
Vermont,0,2010-05-31
Virginia,6,2010-05-31
Washington,16,2010-05-31
West Virginia,0,2010-05-31
Wisconsin,28,2010-05-31
Wyoming,100,2010-05-31
Alabama,0,2010-06-30
Alaska,0,2010-06-30
Arizona,15,2010-06-30
Arkansas,0,2010-06-30
California,23,2010-06-30
Colorado,65,2010-06-30
Connecticut,25,2010-06-30
Delaware,0,2010-06-30
District of Columbia,14,2010-06-30
Florida,37,2010-06-30
Georgia,50,2010-06-30
Hawaii,0,2010-06-30
Idaho,0,2010-06-30
Illinois,32,2010-06-30
Indiana,0,2010-06-30
Iowa,0,2010-06-30
Kansas,40,2010-06-30
Kentucky,34,2010-06-30
Louisiana,35,2010-06-30
Maine,0,2010-06-30
Maryland,19,2010-06-30
Massachusetts,17,2010-06-30
Michigan,15,2010-06-30
Minnesota,65,2010-06-30
Mississippi,67,2010-06-30
Missouri,69,2010-06-30
Montana,0,2010-06-30
Nebraska,0,2010-06-30
Nevada,41,2010-06-30
New Hampshire,0,2010-06-30
New Jersey,51,2010-06-30
New Mexico,100,2010-06-30
New York,36,2010-06-30
North Carolina,23,2010-06-30
North Dakota,0,2010-06-30
Ohio,58,2010-06-30
Oklahoma,82,2010-06-30
Oregon,25,2010-06-30
Pennsylvania,26,2010-06-30
Rhode Island,0,2010-06-30
South Carolina,0,2010-06-30
South Dakota,0,2010-06-30
Tennessee,23,2010-06-30
Texas,27,2010-06-30
Utah,0,2010-06-30
Vermont,48,2010-06-30
Virginia,14,2010-06-30
Washington,45,2010-06-30
West Virginia,0,2010-06-30
Wisconsin,21,2010-06-30
Wyoming,0,2010-06-30
Alabama,36,2010-07-31
Alaska,0,2010-07-31
Arizona,0,2010-07-31
Arkansas,0,2010-07-31
California,29,2010-07-31
Colorado,96,2010-07-31
Connecticut,0,2010-07-31
Delaware,0,2010-07-31
District of Columbia,14,2010-07-31
Florida,55,2010-07-31
Georgia,89,2010-07-31
Hawaii,0,2010-07-31
Idaho,0,2010-07-31
Illinois,75,2010-07-31
Indiana,0,2010-07-31
Iowa,0,2010-07-31
Kansas,40,2010-07-31
Kentucky,0,2010-07-31
Louisiana,35,2010-07-31
Maine,0,2010-07-31
Maryland,58,2010-07-31
Massachusetts,18,2010-07-31
Michigan,15,2010-07-31
Minnesota,50,2010-07-31
Mississippi,0,2010-07-31
Missouri,96,2010-07-31
Montana,0,2010-07-31
Nebraska,0,2010-07-31
Nevada,42,2010-07-31
New Hampshire,0,2010-07-31
New Jersey,54,2010-07-31
New Mexico,100,2010-07-31
New York,52,2010-07-31
North Carolina,11,2010-07-31
North Dakota,0,2010-07-31
Ohio,39,2010-07-31
Oklahoma,41,2010-07-31
Oregon,26,2010-07-31
Pennsylvania,44,2010-07-31
Rhode Island,0,2010-07-31
South Carolina,0,2010-07-31
South Dakota,0,2010-07-31
Tennessee,46,2010-07-31
Texas,31,2010-07-31
Utah,0,2010-07-31
Vermont,0,2010-07-31
Virginia,17,2010-07-31
Washington,23,2010-07-31
West Virginia,0,2010-07-31
Wisconsin,0,2010-07-31
Wyoming,0,2010-07-31
Alabama,0,2010-08-31
Alaska,0,2010-08-31
Arizona,9,2010-08-31
Arkansas,0,2010-08-31
California,17,2010-08-31
Colorado,18,2010-08-31
Connecticut,13,2010-08-31
Delaware,0,2010-08-31
District of Columbia,23,2010-08-31
Florida,21,2010-08-31
Georgia,23,2010-08-31
Hawaii,0,2010-08-31
Idaho,58,2010-08-31
Illinois,18,2010-08-31
Indiana,0,2010-08-31
Iowa,65,2010-08-31
Kansas,22,2010-08-31
Kentucky,18,2010-08-31
Louisiana,39,2010-08-31
Maine,0,2010-08-31
Maryland,0,2010-08-31
Massachusetts,15,2010-08-31
Michigan,31,2010-08-31
Minnesota,9,2010-08-31
Mississippi,0,2010-08-31
Missouri,38,2010-08-31
Montana,100,2010-08-31
Nebraska,75,2010-08-31
Nevada,70,2010-08-31
New Hampshire,0,2010-08-31
New Jersey,9,2010-08-31
New Mexico,0,2010-08-31
New York,24,2010-08-31
North Carolina,31,2010-08-31
North Dakota,0,2010-08-31
Ohio,5,2010-08-31
Oklahoma,23,2010-08-31
Oregon,14,2010-08-31
Pennsylvania,5,2010-08-31
Rhode Island,86,2010-08-31
South Carolina,21,2010-08-31
South Dakota,0,2010-08-31
Tennessee,0,2010-08-31
Texas,17,2010-08-31
Utah,0,2010-08-31
Vermont,33,2010-08-31
Virginia,8,2010-08-31
Washington,38,2010-08-31
West Virginia,89,2010-08-31
Wisconsin,23,2010-08-31
Wyoming,0,2010-08-31
Alabama,0,2010-09-30
Alaska,69,2010-09-30
Arizona,19,2010-09-30
Arkansas,0,2010-09-30
California,16,2010-09-30
Colorado,29,2010-09-30
Connecticut,0,2010-09-30
Delaware,0,2010-09-30
District of Columbia,26,2010-09-30
Florida,14,2010-09-30
Georgia,25,2010-09-30
Hawaii,40,2010-09-30
Idaho,59,2010-09-30
Illinois,30,2010-09-30
Indiana,17,2010-09-30
Iowa,36,2010-09-30
Kansas,0,2010-09-30
Kentucky,0,2010-09-30
Louisiana,0,2010-09-30
Maine,100,2010-09-30
Maryland,58,2010-09-30
Massachusetts,11,2010-09-30
Michigan,0,2010-09-30
Minnesota,10,2010-09-30
Mississippi,41,2010-09-30
Missouri,17,2010-09-30
Montana,0,2010-09-30
Nebraska,0,2010-09-30
Nevada,0,2010-09-30
New Hampshire,0,2010-09-30
New Jersey,25,2010-09-30
New Mexico,0,2010-09-30
New York,20,2010-09-30
North Carolina,14,2010-09-30
North Dakota,0,2010-09-30
Ohio,24,2010-09-30
Oklahoma,26,2010-09-30
Oregon,0,2010-09-30
Pennsylvania,15,2010-09-30
Rhode Island,0,2010-09-30
South Carolina,24,2010-09-30
South Dakota,0,2010-09-30
Tennessee,0,2010-09-30
Texas,25,2010-09-30
Utah,87,2010-09-30
Vermont,0,2010-09-30
Virginia,13,2010-09-30
Washington,20,2010-09-30
West Virginia,0,2010-09-30
Wisconsin,37,2010-09-30
Wyoming,0,2010-09-30
Alabama,20,2010-10-31
Alaska,0,2010-10-31
Arizona,8,2010-10-31
Arkansas,0,2010-10-31
California,12,2010-10-31
Colorado,17,2010-10-31
Connecticut,0,2010-10-31
Delaware,100,2010-10-31
District of Columbia,22,2010-10-31
Florida,15,2010-10-31
Georgia,8,2010-10-31
Hawaii,35,2010-10-31
Idaho,0,2010-10-31
Illinois,9,2010-10-31
Indiana,15,2010-10-31
Iowa,31,2010-10-31
Kansas,64,2010-10-31
Kentucky,0,2010-10-31
Louisiana,19,2010-10-31
Maine,0,2010-10-31
Maryland,10,2010-10-31
Massachusetts,0,2010-10-31
Michigan,7,2010-10-31
Minnesota,17,2010-10-31
Mississippi,0,2010-10-31
Missouri,29,2010-10-31
Montana,92,2010-10-31
Nebraska,0,2010-10-31
Nevada,44,2010-10-31
New Hampshire,78,2010-10-31
New Jersey,35,2010-10-31
New Mexico,0,2010-10-31
New York,19,2010-10-31
North Carolina,18,2010-10-31
North Dakota,0,2010-10-31
Ohio,10,2010-10-31
Oklahoma,45,2010-10-31
Oregon,26,2010-10-31
Pennsylvania,31,2010-10-31
Rhode Island,0,2010-10-31
South Carolina,21,2010-10-31
South Dakota,0,2010-10-31
Tennessee,0,2010-10-31
Texas,14,2010-10-31
Utah,0,2010-10-31
Vermont,0,2010-10-31
Virginia,10,2010-10-31
Washington,29,2010-10-31
West Virginia,0,2010-10-31
Wisconsin,0,2010-10-31
Wyoming,0,2010-10-31
Alabama,0,2010-11-30
Alaska,0,2010-11-30
Arizona,0,2010-11-30
Arkansas,0,2010-11-30
California,7,2010-11-30
Colorado,35,2010-11-30
Connecticut,26,2010-11-30
Delaware,0,2010-11-30
District of Columbia,56,2010-11-30
Florida,31,2010-11-30
Georgia,4,2010-11-30
Hawaii,37,2010-11-30
Idaho,0,2010-11-30
Illinois,14,2010-11-30
Indiana,32,2010-11-30
Iowa,0,2010-11-30
Kansas,23,2010-11-30
Kentucky,18,2010-11-30
Louisiana,20,2010-11-30
Maine,0,2010-11-30
Maryland,32,2010-11-30
Massachusetts,15,2010-11-30
Michigan,0,2010-11-30
Minnesota,27,2010-11-30
Mississippi,0,2010-11-30
Missouri,31,2010-11-30
Montana,0,2010-11-30
Nebraska,72,2010-11-30
Nevada,23,2010-11-30
New Hampshire,42,2010-11-30
New Jersey,32,2010-11-30
New Mexico,0,2010-11-30
New York,18,2010-11-30
North Carolina,33,2010-11-30
North Dakota,0,2010-11-30
Ohio,16,2010-11-30
Oklahoma,23,2010-11-30
Oregon,14,2010-11-30
Pennsylvania,19,2010-11-30
Rhode Island,0,2010-11-30
South Carolina,46,2010-11-30
South Dakota,0,2010-11-30
Tennessee,0,2010-11-30
Texas,21,2010-11-30
Utah,24,2010-11-30
Vermont,0,2010-11-30
Virginia,6,2010-11-30
Washington,12,2010-11-30
West Virginia,100,2010-11-30
Wisconsin,0,2010-11-30
Wyoming,84,2010-11-30
Alabama,18,2010-12-31
Alaska,0,2010-12-31
Arizona,60,2010-12-31
Arkansas,34,2010-12-31
California,46,2010-12-31
Colorado,36,2010-12-31
Connecticut,70,2010-12-31
Delaware,73,2010-12-31
District of Columbia,63,2010-12-31
Florida,56,2010-12-31
Georgia,38,2010-12-31
Hawaii,0,2010-12-31
Idaho,0,2010-12-31
Illinois,42,2010-12-31
Indiana,24,2010-12-31
Iowa,0,2010-12-31
Kansas,23,2010-12-31
Kentucky,19,2010-12-31
Louisiana,38,2010-12-31
Maine,0,2010-12-31
Maryland,54,2010-12-31
Massachusetts,23,2010-12-31
Michigan,25,2010-12-31
Minnesota,8,2010-12-31
Mississippi,38,2010-12-31
Missouri,63,2010-12-31
Montana,0,2010-12-31
Nebraska,0,2010-12-31
Nevada,26,2010-12-31
New Hampshire,76,2010-12-31
New Jersey,46,2010-12-31
New Mexico,85,2010-12-31
New York,27,2010-12-31
North Carolina,17,2010-12-31
North Dakota,0,2010-12-31
Ohio,49,2010-12-31
Oklahoma,0,2010-12-31
Oregon,0,2010-12-31
Pennsylvania,36,2010-12-31
Rhode Island,100,2010-12-31
South Carolina,0,2010-12-31
South Dakota,87,2010-12-31
Tennessee,34,2010-12-31
Texas,33,2010-12-31
Utah,21,2010-12-31
Vermont,0,2010-12-31
Virginia,33,2010-12-31
Washington,40,2010-12-31
West Virginia,45,2010-12-31
Wisconsin,44,2010-12-31
Wyoming,0,2010-12-31
Alabama,30,2011-01-31
Alaska,0,2011-01-31
Arizona,35,2011-01-31
Arkansas,0,2011-01-31
California,27,2011-01-31
Colorado,14,2011-01-31
Connecticut,0,2011-01-31
Delaware,61,2011-01-31
District of Columbia,39,2011-01-31
Florida,14,2011-01-31
Georgia,35,2011-01-31
Hawaii,0,2011-01-31
Idaho,0,2011-01-31
Illinois,29,2011-01-31
Indiana,10,2011-01-31
Iowa,0,2011-01-31
Kansas,37,2011-01-31
Kentucky,16,2011-01-31
Louisiana,46,2011-01-31
Maine,0,2011-01-31
Maryland,45,2011-01-31
Massachusetts,9,2011-01-31
Michigan,5,2011-01-31
Minnesota,0,2011-01-31
Mississippi,0,2011-01-31
Missouri,52,2011-01-31
Montana,61,2011-01-31
Nebraska,51,2011-01-31
Nevada,64,2011-01-31
New Hampshire,64,2011-01-31
New Jersey,20,2011-01-31
New Mexico,100,2011-01-31
New York,26,2011-01-31
North Carolina,34,2011-01-31
North Dakota,0,2011-01-31
Ohio,31,2011-01-31
Oklahoma,38,2011-01-31
Oregon,63,2011-01-31
Pennsylvania,22,2011-01-31
Rhode Island,40,2011-01-31
South Carolina,0,2011-01-31
South Dakota,0,2011-01-31
Tennessee,0,2011-01-31
Texas,22,2011-01-31
Utah,17,2011-01-31
Vermont,70,2011-01-31
Virginia,44,2011-01-31
Washington,33,2011-01-31
West Virginia,0,2011-01-31
Wisconsin,18,2011-01-31
Wyoming,0,2011-01-31
Alabama,12,2011-02-28
Alaska,98,2011-02-28
Arizona,17,2011-02-28
Arkansas,22,2011-02-28
California,23,2011-02-28
Colorado,28,2011-02-28
Connecticut,36,2011-02-28
Delaware,47,2011-02-28
District of Columbia,100,2011-02-28
Florida,25,2011-02-28
Georgia,9,2011-02-28
Hawaii,51,2011-02-28
Idaho,0,2011-02-28
Illinois,26,2011-02-28
Indiana,8,2011-02-28
Iowa,0,2011-02-28
Kansas,0,2011-02-28
Kentucky,12,2011-02-28
Louisiana,12,2011-02-28
Maine,30,2011-02-28
Maryland,17,2011-02-28
Massachusetts,46,2011-02-28
Michigan,8,2011-02-28
Minnesota,21,2011-02-28
Mississippi,0,2011-02-28
Missouri,49,2011-02-28
Montana,47,2011-02-28
Nebraska,19,2011-02-28
Nevada,0,2011-02-28
New Hampshire,0,2011-02-28
New Jersey,11,2011-02-28
New Mexico,27,2011-02-28
New York,21,2011-02-28
North Carolina,30,2011-02-28
North Dakota,0,2011-02-28
Ohio,21,2011-02-28
Oklahoma,30,2011-02-28
Oregon,32,2011-02-28
Pennsylvania,14,2011-02-28
Rhode Island,0,2011-02-28
South Carolina,0,2011-02-28
South Dakota,0,2011-02-28
Tennessee,15,2011-02-28
Texas,11,2011-02-28
Utah,27,2011-02-28
Vermont,54,2011-02-28
Virginia,24,2011-02-28
Washington,8,2011-02-28
West Virginia,0,2011-02-28
Wisconsin,22,2011-02-28
Wyoming,0,2011-02-28
Alabama,49,2011-03-31
Alaska,64,2011-03-31
Arizona,43,2011-03-31
Arkansas,29,2011-03-31
California,34,2011-03-31
Colorado,7,2011-03-31
Connecticut,0,2011-03-31
Delaware,0,2011-03-31
District of Columbia,74,2011-03-31
Florida,14,2011-03-31
Georgia,28,2011-03-31
Hawaii,67,2011-03-31
Idaho,0,2011-03-31
Illinois,30,2011-03-31
Indiana,41,2011-03-31
Iowa,17,2011-03-31
Kansas,0,2011-03-31
Kentucky,16,2011-03-31
Louisiana,16,2011-03-31
Maine,39,2011-03-31
Maryland,16,2011-03-31
Massachusetts,29,2011-03-31
Michigan,26,2011-03-31
Minnesota,26,2011-03-31
Mississippi,33,2011-03-31
Missouri,64,2011-03-31
Montana,64,2011-03-31
Nebraska,54,2011-03-31
Nevada,44,2011-03-31
New Hampshire,100,2011-03-31
New Jersey,21,2011-03-31
New Mexico,0,2011-03-31
New York,32,2011-03-31
North Carolina,20,2011-03-31
North Dakota,79,2011-03-31
Ohio,33,2011-03-31
Oklahoma,20,2011-03-31
Oregon,22,2011-03-31
Pennsylvania,42,2011-03-31
Rhode Island,42,2011-03-31
South Carolina,31,2011-03-31
South Dakota,0,2011-03-31
Tennessee,40,2011-03-31
Texas,27,2011-03-31
Utah,36,2011-03-31
Vermont,0,2011-03-31
Virginia,42,2011-03-31
Washington,28,2011-03-31
West Virginia,0,2011-03-31
Wisconsin,28,2011-03-31
Wyoming,0,2011-03-31
Alabama,12,2011-04-30
Alaska,49,2011-04-30
Arizona,15,2011-04-30
Arkansas,0,2011-04-30
California,27,2011-04-30
Colorado,11,2011-04-30
Connecticut,9,2011-04-30
Delaware,0,2011-04-30
District of Columbia,7,2011-04-30
Florida,18,2011-04-30
Georgia,9,2011-04-30
Hawaii,25,2011-04-30
Idaho,29,2011-04-30
Illinois,16,2011-04-30
Indiana,8,2011-04-30
Iowa,13,2011-04-30
Kansas,14,2011-04-30
Kentucky,24,2011-04-30
Louisiana,24,2011-04-30
Maine,0,2011-04-30
Maryland,28,2011-04-30
Massachusetts,14,2011-04-30
Michigan,11,2011-04-30
Minnesota,10,2011-04-30
Mississippi,24,2011-04-30
Missouri,27,2011-04-30
Montana,0,2011-04-30
Nebraska,22,2011-04-30
Nevada,31,2011-04-30
New Hampshire,0,2011-04-30
New Jersey,22,2011-04-30
New Mexico,0,2011-04-30
New York,22,2011-04-30
North Carolina,29,2011-04-30
North Dakota,0,2011-04-30
Ohio,17,2011-04-30
Oklahoma,29,2011-04-30
Oregon,53,2011-04-30
Pennsylvania,9,2011-04-30
Rhode Island,0,2011-04-30
South Carolina,22,2011-04-30
South Dakota,0,2011-04-30
Tennessee,44,2011-04-30
Texas,21,2011-04-30
Utah,39,2011-04-30
Vermont,0,2011-04-30
Virginia,15,2011-04-30
Washington,34,2011-04-30
West Virginia,0,2011-04-30
Wisconsin,0,2011-04-30
Wyoming,100,2011-04-30
Alabama,22,2011-05-31
Alaska,0,2011-05-31
Arizona,38,2011-05-31
Arkansas,19,2011-05-31
California,20,2011-05-31
Colorado,15,2011-05-31
Connecticut,16,2011-05-31
Delaware,0,2011-05-31
District of Columbia,24,2011-05-31
Florida,22,2011-05-31
Georgia,27,2011-05-31
Hawaii,0,2011-05-31
Idaho,0,2011-05-31
Illinois,16,2011-05-31
Indiana,7,2011-05-31
Iowa,13,2011-05-31
Kansas,14,2011-05-31
Kentucky,11,2011-05-31
Louisiana,0,2011-05-31
Maine,0,2011-05-31
Maryland,20,2011-05-31
Massachusetts,6,2011-05-31
Michigan,3,2011-05-31
Minnesota,35,2011-05-31
Mississippi,21,2011-05-31
Missouri,48,2011-05-31
Montana,0,2011-05-31
Nebraska,0,2011-05-31
Nevada,14,2011-05-31
New Hampshire,0,2011-05-31
New Jersey,16,2011-05-31
New Mexico,0,2011-05-31
New York,23,2011-05-31
North Carolina,26,2011-05-31
North Dakota,0,2011-05-31
Ohio,23,2011-05-31
Oklahoma,13,2011-05-31
Oregon,14,2011-05-31
