Fips,Year,Population,Interest Rate,Month,Unemployment Rate,HPA
40,2010,3760014.0,0.75,12,9.3,669
41,2010,3837614.0,0.75,12,9.3,720
42,2010,12711406.0,0.75,12,9.3,2944
44,2010,1053994.0,0.75,12,9.3,108
45,2010,4635846.0,0.75,12,9.3,886
46,2010,816193.0,0.75,12,9.3,79
47,2010,6355518.0,0.75,12,9.3,914
48,2010,25241897.0,0.75,12,9.3,5613
49,2010,2775413.0,0.75,12,9.3,663
50,2010,625886.0,0.75,12,9.3,98
51,2010,8024004.0,0.75,12,9.3,936
53,2010,6743009.0,0.75,12,9.3,1696
54,2010,1854265.0,0.75,12,9.3,82
55,2010,5690538.0,0.75,12,9.3,567
56,2010,564531.0,0.75,12,9.3,91
1,2011,4799642.0,0.75,1,9.1,992
2,2011,722349.0,0.75,1,9.1,54
4,2011,6473416.0,0.75,1,9.1,697
5,2011,2941038.0,0.75,1,9.1,470
6,2011,37636311.0,0.75,1,9.1,2486
8,2011,5121900.0,0.75,1,9.1,643
9,2011,3588632.0,0.75,1,9.1,133
10,2011,907590.0,0.75,1,9.1,240
11,2011,620290.0,0.75,1,9.1,472
12,2011,19055607.0,0.75,1,9.1,3039
13,2011,9803630.0,0.75,1,9.1,1161
15,2011,1379562.0,0.75,1,9.1,116
16,2011,1584272.0,0.75,1,9.1,173
17,2011,12867783.0,0.75,1,9.1,833
18,2011,6517250.0,0.75,1,9.1,626
19,2011,3066772.0,0.75,1,9.1,173
20,2011,2869677.0,0.75,1,9.1,318
21,2011,4370817.0,0.75,1,9.1,392
22,2011,4576244.0,0.75,1,9.1,821
23,2011,1328473.0,0.75,1,9.1,126
24,2011,5840241.0,0.75,1,9.1,752
25,2011,6614218.0,0.75,1,9.1,368
26,2011,9883053.0,0.75,1,9.1,373
27,2011,5346620.0,0.75,1,9.1,246
28,2011,2979147.0,0.75,1,9.1,307
29,2011,6011182.0,0.75,1,9.1,318
30,2011,997518.0,0.75,1,9.1,57
31,2011,1840914.0,0.75,1,9.1,141
32,2011,2713114.0,0.75,1,9.1,643
33,2011,1320444.0,0.75,1,9.1,103
34,2011,8828552.0,0.75,1,9.1,922
35,2011,2080707.0,0.75,1,9.1,235
36,2011,19499921.0,0.75,1,9.1,1454
37,2011,9658913.0,0.75,1,9.1,2034
38,2011,685526.0,0.75,1,9.1,58
39,2011,11545735.0,0.75,1,9.1,687
40,2011,3788824.0,0.75,1,9.1,526
41,2011,3872672.0,0.75,1,9.1,466
42,2011,12747052.0,0.75,1,9.1,1417
44,2011,1053829.0,0.75,1,9.1,30
45,2011,4672655.0,0.75,1,9.1,915
46,2011,823740.0,0.75,1,9.1,57
47,2011,6400298.0,0.75,1,9.1,697
48,2011,25645504.0,0.75,1,9.1,5310
49,2011,2814797.0,0.75,1,9.1,421
50,2011,627197.0,0.75,1,9.1,30
51,2011,8102437.0,0.75,1,9.1,1677
53,2011,6827479.0,0.75,1,9.1,1090
54,2011,1856606.0,0.75,1,9.1,75
55,2011,5705840.0,0.75,1,9.1,527
56,2011,567491.0,0.75,1,9.1,84
1,2011,4799642.0,0.75,2,9.0,763
2,2011,722349.0,0.75,2,9.0,41
4,2011,6473416.0,0.75,2,9.0,1056
5,2011,2941038.0,0.75,2,9.0,340
6,2011,37636311.0,0.75,2,9.0,2279
8,2011,5121900.0,0.75,2,9.0,569
9,2011,3588632.0,0.75,2,9.0,114
10,2011,907590.0,0.75,2,9.0,169
11,2011,620290.0,0.75,2,9.0,81
12,2011,19055607.0,0.75,2,9.0,2903
13,2011,9803630.0,0.75,2,9.0,1367
15,2011,1379562.0,0.75,2,9.0,197
16,2011,1584272.0,0.75,2,9.0,259
17,2011,12867783.0,0.75,2,9.0,439
18,2011,6517250.0,0.75,2,9.0,518
19,2011,3066772.0,0.75,2,9.0,216
20,2011,2869677.0,0.75,2,9.0,240
21,2011,4370817.0,0.75,2,9.0,487
22,2011,4576244.0,0.75,2,9.0,974
23,2011,1328473.0,0.75,2,9.0,73
24,2011,5840241.0,0.75,2,9.0,674
25,2011,6614218.0,0.75,2,9.0,289
26,2011,9883053.0,0.75,2,9.0,388
27,2011,5346620.0,0.75,2,9.0,272
28,2011,2979147.0,0.75,2,9.0,476
29,2011,6011182.0,0.75,2,9.0,767
30,2011,997518.0,0.75,2,9.0,78
31,2011,1840914.0,0.75,2,9.0,180
32,2011,2713114.0,0.75,2,9.0,312
33,2011,1320444.0,0.75,2,9.0,305
34,2011,8828552.0,0.75,2,9.0,666
35,2011,2080707.0,0.75,2,9.0,212
36,2011,19499921.0,0.75,2,9.0,1028
37,2011,9658913.0,0.75,2,9.0,3031
38,2011,685526.0,0.75,2,9.0,128
39,2011,11545735.0,0.75,2,9.0,719
40,2011,3788824.0,0.75,2,9.0,515
41,2011,3872672.0,0.75,2,9.0,481
42,2011,12747052.0,0.75,2,9.0,1012
44,2011,1053829.0,0.75,2,9.0,25
45,2011,4672655.0,0.75,2,9.0,1122
46,2011,823740.0,0.75,2,9.0,121
47,2011,6400298.0,0.75,2,9.0,950
48,2011,25645504.0,0.75,2,9.0,6406
49,2011,2814797.0,0.75,2,9.0,480
50,2011,627197.0,0.75,2,9.0,110
51,2011,8102437.0,0.75,2,9.0,1634
53,2011,6827479.0,0.75,2,9.0,1079
54,2011,1856606.0,0.75,2,9.0,147
55,2011,5705840.0,0.75,2,9.0,465
56,2011,567491.0,0.75,2,9.0,75
1,2011,4799642.0,0.75,3,9.0,1004
2,2011,722349.0,0.75,3,9.0,41
4,2011,6473416.0,0.75,3,9.0,1241
5,2011,2941038.0,0.75,3,9.0,889
6,2011,37636311.0,0.75,3,9.0,4428
8,2011,5121900.0,0.75,3,9.0,1264
9,2011,3588632.0,0.75,3,9.0,267
10,2011,907590.0,0.75,3,9.0,262
11,2011,620290.0,0.75,3,9.0,161
12,2011,19055607.0,0.75,3,9.0,4229
13,2011,9803630.0,0.75,3,9.0,1654
15,2011,1379562.0,0.75,3,9.0,140
16,2011,1584272.0,0.75,3,9.0,292
17,2011,12867783.0,0.75,3,9.0,904
18,2011,6517250.0,0.75,3,9.0,1123
19,2011,3066772.0,0.75,3,9.0,723
20,2011,2869677.0,0.75,3,9.0,457
21,2011,4370817.0,0.75,3,9.0,571
22,2011,4576244.0,0.75,3,9.0,1076
23,2011,1328473.0,0.75,3,9.0,141
24,2011,5840241.0,0.75,3,9.0,988
25,2011,6614218.0,0.75,3,9.0,433
26,2011,9883053.0,0.75,3,9.0,630
27,2011,5346620.0,0.75,3,9.0,542
28,2011,2979147.0,0.75,3,9.0,417
29,2011,6011182.0,0.75,3,9.0,675
30,2011,997518.0,0.75,3,9.0,155
31,2011,1840914.0,0.75,3,9.0,322
32,2011,2713114.0,0.75,3,9.0,541
33,2011,1320444.0,0.75,3,9.0,184
34,2011,8828552.0,0.75,3,9.0,1231
35,2011,2080707.0,0.75,3,9.0,315
36,2011,19499921.0,0.75,3,9.0,1179
37,2011,9658913.0,0.75,3,9.0,3406
38,2011,685526.0,0.75,3,9.0,251
39,2011,11545735.0,0.75,3,9.0,1290
40,2011,3788824.0,0.75,3,9.0,693
41,2011,3872672.0,0.75,3,9.0,933
42,2011,12747052.0,0.75,3,9.0,1124
44,2011,1053829.0,0.75,3,9.0,75
45,2011,4672655.0,0.75,3,9.0,1532
46,2011,823740.0,0.75,3,9.0,204
47,2011,6400298.0,0.75,3,9.0,1475
48,2011,25645504.0,0.75,3,9.0,8381
49,2011,2814797.0,0.75,3,9.0,656
50,2011,627197.0,0.75,3,9.0,57
51,2011,8102437.0,0.75,3,9.0,2526
53,2011,6827479.0,0.75,3,9.0,1443
54,2011,1856606.0,0.75,3,9.0,142
55,2011,5705840.0,0.75,3,9.0,830
56,2011,567491.0,0.75,3,9.0,153
1,2011,4799642.0,0.75,4,9.1,686
2,2011,722349.0,0.75,4,9.1,153
4,2011,6473416.0,0.75,4,9.1,1007
5,2011,2941038.0,0.75,4,9.1,329
6,2011,37636311.0,0.75,4,9.1,3691
8,2011,5121900.0,0.75,4,9.1,1078
9,2011,3588632.0,0.75,4,9.1,234
10,2011,907590.0,0.75,4,9.1,244
11,2011,620290.0,0.75,4,9.1,30
12,2011,19055607.0,0.75,4,9.1,3214
13,2011,9803630.0,0.75,4,9.1,1361
15,2011,1379562.0,0.75,4,9.1,331
16,2011,1584272.0,0.75,4,9.1,323
17,2011,12867783.0,0.75,4,9.1,836
18,2011,6517250.0,0.75,4,9.1,971
19,2011,3066772.0,0.75,4,9.1,1101
20,2011,2869677.0,0.75,4,9.1,359
21,2011,4370817.0,0.75,4,9.1,593
22,2011,4576244.0,0.75,4,9.1,1154
23,2011,1328473.0,0.75,4,9.1,214
24,2011,5840241.0,0.75,4,9.1,769
25,2011,6614218.0,0.75,4,9.1,455
26,2011,9883053.0,0.75,4,9.1,758
27,2011,5346620.0,0.75,4,9.1,747
28,2011,2979147.0,0.75,4,9.1,307
29,2011,6011182.0,0.75,4,9.1,849
30,2011,997518.0,0.75,4,9.1,114
31,2011,1840914.0,0.75,4,9.1,453
32,2011,2713114.0,0.75,4,9.1,436
33,2011,1320444.0,0.75,4,9.1,139
34,2011,8828552.0,0.75,4,9.1,959
35,2011,2080707.0,0.75,4,9.1,369
36,2011,19499921.0,0.75,4,9.1,1495
37,2011,9658913.0,0.75,4,9.1,2681
38,2011,685526.0,0.75,4,9.1,316
39,2011,11545735.0,0.75,4,9.1,1107
40,2011,3788824.0,0.75,4,9.1,995
41,2011,3872672.0,0.75,4,9.1,707
42,2011,12747052.0,0.75,4,9.1,1225
44,2011,1053829.0,0.75,4,9.1,64
45,2011,4672655.0,0.75,4,9.1,1490
46,2011,823740.0,0.75,4,9.1,267
47,2011,6400298.0,0.75,4,9.1,1078
48,2011,25645504.0,0.75,4,9.1,8184
49,2011,2814797.0,0.75,4,9.1,599
50,2011,627197.0,0.75,4,9.1,143
51,2011,8102437.0,0.75,4,9.1,1516
53,2011,6827479.0,0.75,4,9.1,2255
54,2011,1856606.0,0.75,4,9.1,131
55,2011,5705840.0,0.75,4,9.1,1203
56,2011,567491.0,0.75,4,9.1,152
1,2011,4799642.0,0.75,5,9.0,751
2,2011,722349.0,0.75,5,9.0,83
4,2011,6473416.0,0.75,5,9.0,943
5,2011,2941038.0,0.75,5,9.0,1010
6,2011,37636311.0,0.75,5,9.0,4732
8,2011,5121900.0,0.75,5,9.0,1070
9,2011,3588632.0,0.75,5,9.0,228
10,2011,907590.0,0.75,5,9.0,299
11,2011,620290.0,0.75,5,9.0,70
12,2011,19055607.0,0.75,5,9.0,3334
13,2011,9803630.0,0.75,5,9.0,1791
15,2011,1379562.0,0.75,5,9.0,196
16,2011,1584272.0,0.75,5,9.0,400
17,2011,12867783.0,0.75,5,9.0,1233
18,2011,6517250.0,0.75,5,9.0,1033
19,2011,3066772.0,0.75,5,9.0,691
20,2011,2869677.0,0.75,5,9.0,416
21,2011,4370817.0,0.75,5,9.0,489
22,2011,4576244.0,0.75,5,9.0,1393
23,2011,1328473.0,0.75,5,9.0,233
24,2011,5840241.0,0.75,5,9.0,1281
25,2011,6614218.0,0.75,5,9.0,865
26,2011,9883053.0,0.75,5,9.0,775
27,2011,5346620.0,0.75,5,9.0,703
28,2011,2979147.0,0.75,5,9.0,401
29,2011,6011182.0,0.75,5,9.0,717
30,2011,997518.0,0.75,5,9.0,162
31,2011,1840914.0,0.75,5,9.0,538
32,2011,2713114.0,0.75,5,9.0,598
33,2011,1320444.0,0.75,5,9.0,247
34,2011,8828552.0,0.75,5,9.0,1168
35,2011,2080707.0,0.75,5,9.0,382
36,2011,19499921.0,0.75,5,9.0,2576
37,2011,9658913.0,0.75,5,9.0,2955
38,2011,685526.0,0.75,5,9.0,616
39,2011,11545735.0,0.75,5,9.0,1245
40,2011,3788824.0,0.75,5,9.0,972
41,2011,3872672.0,0.75,5,9.0,523
42,2011,12747052.0,0.75,5,9.0,1714
44,2011,1053829.0,0.75,5,9.0,69
45,2011,4672655.0,0.75,5,9.0,1316
46,2011,823740.0,0.75,5,9.0,383
47,2011,6400298.0,0.75,5,9.0,1049
48,2011,25645504.0,0.75,5,9.0,7414
49,2011,2814797.0,0.75,5,9.0,917
50,2011,627197.0,0.75,5,9.0,135
51,2011,8102437.0,0.75,5,9.0,1951
53,2011,6827479.0,0.75,5,9.0,2618
54,2011,1856606.0,0.75,5,9.0,142
55,2011,5705840.0,0.75,5,9.0,1295
56,2011,567491.0,0.75,5,9.0,150
1,2011,4799642.0,0.75,6,9.1,935
2,2011,722349.0,0.75,6,9.1,95
4,2011,6473416.0,0.75,6,9.1,1187
5,2011,2941038.0,0.75,6,9.1,531
6,2011,37636311.0,0.75,6,9.1,5101
8,2011,5121900.0,0.75,6,9.1,1171
9,2011,3588632.0,0.75,6,9.1,418
10,2011,907590.0,0.75,6,9.1,277
11,2011,620290.0,0.75,6,9.1,617
12,2011,19055607.0,0.75,6,9.1,3872
13,2011,9803630.0,0.75,6,9.1,1866
15,2011,1379562.0,0.75,6,9.1,422
16,2011,1584272.0,0.75,6,9.1,469
17,2011,12867783.0,0.75,6,9.1,1128
18,2011,6517250.0,0.75,6,9.1,1133
19,2011,3066772.0,0.75,6,9.1,768
20,2011,2869677.0,0.75,6,9.1,373
21,2011,4370817.0,0.75,6,9.1,703
22,2011,4576244.0,0.75,6,9.1,1201
23,2011,1328473.0,0.75,6,9.1,219
24,2011,5840241.0,0.75,6,9.1,751
25,2011,6614218.0,0.75,6,9.1,930
26,2011,9883053.0,0.75,6,9.1,865
27,2011,5346620.0,0.75,6,9.1,941
28,2011,2979147.0,0.75,6,9.1,352
29,2011,6011182.0,0.75,6,9.1,1021
30,2011,997518.0,0.75,6,9.1,361
31,2011,1840914.0,0.75,6,9.1,529
32,2011,2713114.0,0.75,6,9.1,1190
33,2011,1320444.0,0.75,6,9.1,165
34,2011,8828552.0,0.75,6,9.1,1557
35,2011,2080707.0,0.75,6,9.1,405
36,2011,19499921.0,0.75,6,9.1,3281
37,2011,9658913.0,0.75,6,9.1,3037
38,2011,685526.0,0.75,6,9.1,481
39,2011,11545735.0,0.75,6,9.1,1331
40,2011,3788824.0,0.75,6,9.1,944
41,2011,3872672.0,0.75,6,9.1,686
42,2011,12747052.0,0.75,6,9.1,1471
44,2011,1053829.0,0.75,6,9.1,63
45,2011,4672655.0,0.75,6,9.1,1326
46,2011,823740.0,0.75,6,9.1,285
47,2011,6400298.0,0.75,6,9.1,1397
48,2011,25645504.0,0.75,6,9.1,9943
49,2011,2814797.0,0.75,6,9.1,1240
50,2011,627197.0,0.75,6,9.1,85
51,2011,8102437.0,0.75,6,9.1,1991
53,2011,6827479.0,0.75,6,9.1,1775
54,2011,1856606.0,0.75,6,9.1,187
55,2011,5705840.0,0.75,6,9.1,1072
56,2011,567491.0,0.75,6,9.1,288
1,2011,4799642.0,0.75,7,9.0,851
2,2011,722349.0,0.75,7,9.0,112
4,2011,6473416.0,0.75,7,9.0,1490
5,2011,2941038.0,0.75,7,9.0,662
6,2011,37636311.0,0.75,7,9.0,2548
8,2011,5121900.0,0.75,7,9.0,1532
9,2011,3588632.0,0.75,7,9.0,276
10,2011,907590.0,0.75,7,9.0,246
11,2011,620290.0,0.75,7,9.0,19
12,2011,19055607.0,0.75,7,9.0,4149
13,2011,9803630.0,0.75,7,9.0,1228
15,2011,1379562.0,0.75,7,9.0,178
16,2011,1584272.0,0.75,7,9.0,434
17,2011,12867783.0,0.75,7,9.0,825
18,2011,6517250.0,0.75,7,9.0,1162
19,2011,3066772.0,0.75,7,9.0,559
20,2011,2869677.0,0.75,7,9.0,715
21,2011,4370817.0,0.75,7,9.0,466
22,2011,4576244.0,0.75,7,9.0,853
23,2011,1328473.0,0.75,7,9.0,238
24,2011,5840241.0,0.75,7,9.0,1092
25,2011,6614218.0,0.75,7,9.0,449
26,2011,9883053.0,0.75,7,9.0,869
27,2011,5346620.0,0.75,7,9.0,865
28,2011,2979147.0,0.75,7,9.0,320
29,2011,6011182.0,0.75,7,9.0,701
30,2011,997518.0,0.75,7,9.0,184
31,2011,1840914.0,0.75,7,9.0,448
32,2011,2713114.0,0.75,7,9.0,368
33,2011,1320444.0,0.75,7,9.0,187
34,2011,8828552.0,0.75,7,9.0,950
35,2011,2080707.0,0.75,7,9.0,322
36,2011,19499921.0,0.75,7,9.0,1469
37,2011,9658913.0,0.75,7,9.0,2583
38,2011,685526.0,0.75,7,9.0,397
39,2011,11545735.0,0.75,7,9.0,1205
40,2011,3788824.0,0.75,7,9.0,589
41,2011,3872672.0,0.75,7,9.0,868
42,2011,12747052.0,0.75,7,9.0,1205
44,2011,1053829.0,0.75,7,9.0,71
45,2011,4672655.0,0.75,7,9.0,1229
46,2011,823740.0,0.75,7,9.0,273
47,2011,6400298.0,0.75,7,9.0,949
48,2011,25645504.0,0.75,7,9.0,8316
49,2011,2814797.0,0.75,7,9.0,899
50,2011,627197.0,0.75,7,9.0,149
51,2011,8102437.0,0.75,7,9.0,2729
53,2011,6827479.0,0.75,7,9.0,1771
54,2011,1856606.0,0.75,7,9.0,185
55,2011,5705840.0,0.75,7,9.0,862
56,2011,567491.0,0.75,7,9.0,201
1,2011,4799642.0,0.75,8,9.0,853
2,2011,722349.0,0.75,8,9.0,83
4,2011,6473416.0,0.75,8,9.0,1439
5,2011,2941038.0,0.75,8,9.0,406
6,2011,37636311.0,0.75,8,9.0,4185
8,2011,5121900.0,0.75,8,9.0,1676
9,2011,3588632.0,0.75,8,9.0,250
10,2011,907590.0,0.75,8,9.0,306
11,2011,620290.0,0.75,8,9.0,656
12,2011,19055607.0,0.75,8,9.0,4173
13,2011,9803630.0,0.75,8,9.0,2153
15,2011,1379562.0,0.75,8,9.0,248
16,2011,1584272.0,0.75,8,9.0,452
17,2011,12867783.0,0.75,8,9.0,1440
18,2011,6517250.0,0.75,8,9.0,1526
19,2011,3066772.0,0.75,8,9.0,925
20,2011,2869677.0,0.75,8,9.0,509
21,2011,4370817.0,0.75,8,9.0,687
22,2011,4576244.0,0.75,8,9.0,1089
23,2011,1328473.0,0.75,8,9.0,209
24,2011,5840241.0,0.75,8,9.0,1347
25,2011,6614218.0,0.75,8,9.0,530
26,2011,9883053.0,0.75,8,9.0,1001
27,2011,5346620.0,0.75,8,9.0,775
28,2011,2979147.0,0.75,8,9.0,424
29,2011,6011182.0,0.75,8,9.0,786
30,2011,997518.0,0.75,8,9.0,209
31,2011,1840914.0,0.75,8,9.0,490
32,2011,2713114.0,0.75,8,9.0,459
33,2011,1320444.0,0.75,8,9.0,183
34,2011,8828552.0,0.75,8,9.0,1124
35,2011,2080707.0,0.75,8,9.0,650
36,2011,19499921.0,0.75,8,9.0,1968
37,2011,9658913.0,0.75,8,9.0,3040
38,2011,685526.0,0.75,8,9.0,636
39,2011,11545735.0,0.75,8,9.0,1444
40,2011,3788824.0,0.75,8,9.0,572
41,2011,3872672.0,0.75,8,9.0,582
42,2011,12747052.0,0.75,8,9.0,1412
44,2011,1053829.0,0.75,8,9.0,69
45,2011,4672655.0,0.75,8,9.0,1331
46,2011,823740.0,0.75,8,9.0,374
47,2011,6400298.0,0.75,8,9.0,1189
48,2011,25645504.0,0.75,8,9.0,9822
49,2011,2814797.0,0.75,8,9.0,1069
50,2011,627197.0,0.75,8,9.0,85
51,2011,8102437.0,0.75,8,9.0,1876
53,2011,6827479.0,0.75,8,9.0,2632
54,2011,1856606.0,0.75,8,9.0,167
55,2011,5705840.0,0.75,8,9.0,1218
56,2011,567491.0,0.75,8,9.0,216
1,2011,4799642.0,0.75,9,9.0,814
2,2011,722349.0,0.75,9,9.0,69
4,2011,6473416.0,0.75,9,9.0,1199
5,2011,2941038.0,0.75,9,9.0,363
6,2011,37636311.0,0.75,9,9.0,3401
8,2011,5121900.0,0.75,9,9.0,1180
9,2011,3588632.0,0.75,9,9.0,441
10,2011,907590.0,0.75,9,9.0,250
11,2011,620290.0,0.75,9,9.0,214
12,2011,19055607.0,0.75,9,9.0,3541
13,2011,9803630.0,0.75,9,9.0,1471
15,2011,1379562.0,0.75,9,9.0,721
16,2011,1584272.0,0.75,9,9.0,487
17,2011,12867783.0,0.75,9,9.0,993
18,2011,6517250.0,0.75,9,9.0,1372
19,2011,3066772.0,0.75,9,9.0,652
20,2011,2869677.0,0.75,9,9.0,701
21,2011,4370817.0,0.75,9,9.0,655
22,2011,4576244.0,0.75,9,9.0,855
23,2011,1328473.0,0.75,9,9.0,201
24,2011,5840241.0,0.75,9,9.0,789
25,2011,6614218.0,0.75,9,9.0,486
26,2011,9883053.0,0.75,9,9.0,870
27,2011,5346620.0,0.75,9,9.0,894
28,2011,2979147.0,0.75,9,9.0,341
29,2011,6011182.0,0.75,9,9.0,714
30,2011,997518.0,0.75,9,9.0,172
31,2011,1840914.0,0.75,9,9.0,733
32,2011,2713114.0,0.75,9,9.0,353
33,2011,1320444.0,0.75,9,9.0,309
34,2011,8828552.0,0.75,9,9.0,996
35,2011,2080707.0,0.75,9,9.0,312
36,2011,19499921.0,0.75,9,9.0,1541
37,2011,9658913.0,0.75,9,9.0,2221
38,2011,685526.0,0.75,9,9.0,617
39,2011,11545735.0,0.75,9,9.0,1185
40,2011,3788824.0,0.75,9,9.0,562
41,2011,3872672.0,0.75,9,9.0,762
42,2011,12747052.0,0.75,9,9.0,1621
44,2011,1053829.0,0.75,9,9.0,76
45,2011,4672655.0,0.75,9,9.0,1078
46,2011,823740.0,0.75,9,9.0,466
47,2011,6400298.0,0.75,9,9.0,1678
48,2011,25645504.0,0.75,9,9.0,7789
49,2011,2814797.0,0.75,9,9.0,753
50,2011,627197.0,0.75,9,9.0,160
51,2011,8102437.0,0.75,9,9.0,1558
53,2011,6827479.0,0.75,9,9.0,1777
54,2011,1856606.0,0.75,9,9.0,165
55,2011,5705840.0,0.75,9,9.0,1094
56,2011,567491.0,0.75,9,9.0,184
1,2011,4799642.0,0.75,10,8.8,953
2,2011,722349.0,0.75,10,8.8,50
4,2011,6473416.0,0.75,10,8.8,943
5,2011,2941038.0,0.75,10,8.8,511
6,2011,37636311.0,0.75,10,8.8,3135
8,2011,5121900.0,0.75,10,8.8,1344
9,2011,3588632.0,0.75,10,8.8,187
10,2011,907590.0,0.75,10,8.8,223
11,2011,620290.0,0.75,10,8.8,240
12,2011,19055607.0,0.75,10,8.8,3418
13,2011,9803630.0,0.75,10,8.8,1660
15,2011,1379562.0,0.75,10,8.8,178
16,2011,1584272.0,0.75,10,8.8,342
17,2011,12867783.0,0.75,10,8.8,1514
18,2011,6517250.0,0.75,10,8.8,856
19,2011,3066772.0,0.75,10,8.8,657
20,2011,2869677.0,0.75,10,8.8,346
21,2011,4370817.0,0.75,10,8.8,639
22,2011,4576244.0,0.75,10,8.8,942
23,2011,1328473.0,0.75,10,8.8,227
24,2011,5840241.0,0.75,10,8.8,775
25,2011,6614218.0,0.75,10,8.8,826
26,2011,9883053.0,0.75,10,8.8,846
27,2011,5346620.0,0.75,10,8.8,835
28,2011,2979147.0,0.75,10,8.8,315
29,2011,6011182.0,0.75,10,8.8,611
30,2011,997518.0,0.75,10,8.8,356
31,2011,1840914.0,0.75,10,8.8,433
32,2011,2713114.0,0.75,10,8.8,289
33,2011,1320444.0,0.75,10,8.8,149
34,2011,8828552.0,0.75,10,8.8,1058
35,2011,2080707.0,0.75,10,8.8,310
36,2011,19499921.0,0.75,10,8.8,1616
37,2011,9658913.0,0.75,10,8.8,2469
38,2011,685526.0,0.75,10,8.8,535
39,2011,11545735.0,0.75,10,8.8,1796
40,2011,3788824.0,0.75,10,8.8,575
41,2011,3872672.0,0.75,10,8.8,810
42,2011,12747052.0,0.75,10,8.8,1380
44,2011,1053829.0,0.75,10,8.8,56
45,2011,4672655.0,0.75,10,8.8,1623
46,2011,823740.0,0.75,10,8.8,268
47,2011,6400298.0,0.75,10,8.8,908
48,2011,25645504.0,0.75,10,8.8,8174
49,2011,2814797.0,0.75,10,8.8,943
50,2011,627197.0,0.75,10,8.8,80
51,2011,8102437.0,0.75,10,8.8,1359
53,2011,6827479.0,0.75,10,8.8,1337
54,2011,1856606.0,0.75,10,8.8,137
55,2011,5705840.0,0.75,10,8.8,1158
56,2011,567491.0,0.75,10,8.8,103
1,2011,4799642.0,0.75,11,8.6,829
2,2011,722349.0,0.75,11,8.6,35
4,2011,6473416.0,0.75,11,8.6,1159
5,2011,2941038.0,0.75,11,8.6,571
6,2011,37636311.0,0.75,11,8.6,4251
8,2011,5121900.0,0.75,11,8.6,933
9,2011,3588632.0,0.75,11,8.6,270
10,2011,907590.0,0.75,11,8.6,269
11,2011,620290.0,0.75,11,8.6,866
12,2011,19055607.0,0.75,11,8.6,3844
13,2011,9803630.0,0.75,11,8.6,1499
15,2011,1379562.0,0.75,11,8.6,384
16,2011,1584272.0,0.75,11,8.6,335
17,2011,12867783.0,0.75,11,8.6,1294
18,2011,6517250.0,0.75,11,8.6,1038
19,2011,3066772.0,0.75,11,8.6,579
20,2011,2869677.0,0.75,11,8.6,270
21,2011,4370817.0,0.75,11,8.6,595
22,2011,4576244.0,0.75,11,8.6,834
23,2011,1328473.0,0.75,11,8.6,223
24,2011,5840241.0,0.75,11,8.6,778
25,2011,6614218.0,0.75,11,8.6,830
26,2011,9883053.0,0.75,11,8.6,808
27,2011,5346620.0,0.75,11,8.6,747
28,2011,2979147.0,0.75,11,8.6,426
29,2011,6011182.0,0.75,11,8.6,619
30,2011,997518.0,0.75,11,8.6,117
31,2011,1840914.0,0.75,11,8.6,584
32,2011,2713114.0,0.75,11,8.6,360
33,2011,1320444.0,0.75,11,8.6,151
34,2011,8828552.0,0.75,11,8.6,1293
35,2011,2080707.0,0.75,11,8.6,256
36,2011,19499921.0,0.75,11,8.6,1803
37,2011,9658913.0,0.75,11,8.6,3089
38,2011,685526.0,0.75,11,8.6,345
39,2011,11545735.0,0.75,11,8.6,1087
40,2011,3788824.0,0.75,11,8.6,897
41,2011,3872672.0,0.75,11,8.6,548
42,2011,12747052.0,0.75,11,8.6,1556
44,2011,1053829.0,0.75,11,8.6,92
45,2011,4672655.0,0.75,11,8.6,1095
46,2011,823740.0,0.75,11,8.6,106
47,2011,6400298.0,0.75,11,8.6,1397
48,2011,25645504.0,0.75,11,8.6,5953
49,2011,2814797.0,0.75,11,8.6,1071
50,2011,627197.0,0.75,11,8.6,69
51,2011,8102437.0,0.75,11,8.6,1369
53,2011,6827479.0,0.75,11,8.6,1535
54,2011,1856606.0,0.75,11,8.6,75
55,2011,5705840.0,0.75,11,8.6,838
56,2011,567491.0,0.75,11,8.6,356
1,2011,4799642.0,0.75,12,8.5,854
2,2011,722349.0,0.75,12,8.5,27
4,2011,6473416.0,0.75,12,8.5,1025
5,2011,2941038.0,0.75,12,8.5,243
6,2011,37636311.0,0.75,12,8.5,4970
8,2011,5121900.0,0.75,12,8.5,1090
9,2011,3588632.0,0.75,12,8.5,253
10,2011,907590.0,0.75,12,8.5,242
11,2011,620290.0,0.75,12,8.5,427
12,2011,19055607.0,0.75,12,8.5,3961
13,2011,9803630.0,0.75,12,8.5,1142
15,2011,1379562.0,0.75,12,8.5,229
16,2011,1584272.0,0.75,12,8.5,235
17,2011,12867783.0,0.75,12,8.5,1056
18,2011,6517250.0,0.75,12,8.5,946
19,2011,3066772.0,0.75,12,8.5,504
20,2011,2869677.0,0.75,12,8.5,255
21,2011,4370817.0,0.75,12,8.5,428
22,2011,4576244.0,0.75,12,8.5,900
23,2011,1328473.0,0.75,12,8.5,127
24,2011,5840241.0,0.75,12,8.5,1555
25,2011,6614218.0,0.75,12,8.5,894
26,2011,9883053.0,0.75,12,8.5,579
27,2011,5346620.0,0.75,12,8.5,742
28,2011,2979147.0,0.75,12,8.5,247
29,2011,6011182.0,0.75,12,8.5,442
30,2011,997518.0,0.75,12,8.5,116
