LOGRECNO,B24011_001,B24011_002,B24011_003,B24011_004,B24011_005,B24011_006,B24011_007,B24011_008,B24011_009,B24011_010,B24011_011,B24011_012,B24011_013,B24011_014,B24011_015,B24011_016,B24011_017,B24011_018,B24011_019,B24011_020,B24011_021,B24011_022,B24011_023,B24011_024,B24011_025,B24011_026,B24011_027,B24011_028,B24011_029,B24011_030,B24011_031,B24011_032,B24011_033,B24011_034,B24011_035,B24011_036,NAME,CBSACode
500,29085,45698,52086,62250,50534,61126,85677,61031,.,36906,35748,120560,32166,48179,46851,58050,28920,16703,19899,44230,90992,42544,13959,19517,15296,21957,24534,21662,38931,.,40470,32221,32212,39392,32340,30547,"Muskogee, OK Micro Area",34780
501,25298,40854,42354,49708,39868,49970,44876,56522,61369,36614,38154,42332,36812,29228,40330,49897,31817,16618,25084,33995,23383,41442,15668,16154,12698,23470,24658,22523,27878,21597,25578,29888,25494,30857,26702,15541,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",34820
502,26780,46528,51568,50999,61199,56100,31161,.,56273,41576,36197,14807,45447,45990,45215,47293,26261,11516,10063,40183,40334,.,9887,11525,11158,17131,16432,18073,21750,10591,21379,35888,30500,22399,51319,18196,"Nacogdoches, TX Micro Area",34860
503,31950,60222,66071,72388,52500,49574,30737,50333,93250,47169,57511,128232,41654,40495,81997,100508,36279,19813,21863,81192,61154,95383,18274,18684,17183,26167,25670,26581,31413,25959,36212,29995,31266,34208,41329,18768,"Napa, CA Metro Area",34900
504,27254,51918,63753,64681,56825,51512,51637,75329,50448,42307,35569,80129,39220,48429,50278,66059,36607,16660,25502,24710,23474,52853,15025,17455,12171,25863,27318,25194,28970,19708,35076,32183,21630,31863,25340,11962,"Naples-Immokalee-Marco Island, FL Metro Area",34940
505,32361,50267,59015,66451,50076,62359,61313,71713,50522,38343,36936,73251,36963,35105,50760,59425,36978,17095,25754,35769,30292,42180,12842,17803,14259,29150,29280,29124,30611,16333,25260,36864,26989,30038,31662,20775,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",34980
506,30103,46238,51132,50591,51946,71187,71587,72336,31141,30490,32381,.,30922,2499,50169,55679,31217,14492,16430,37722,43821,37511,11859,14385,9777,22985,26928,22446,36244,31067,30961,37782,29414,28096,31725,13457,"New Bern, NC Metro Area",35100
507,31316,48563,51802,61382,35486,75132,50192,77223,50576,39920,36606,36776,44157,21789,47680,53943,35692,16705,21306,31540,19500,48201,11181,18909,16547,23799,17990,26285,40194,.,39127,40726,39303,40789,40412,21783,"New Castle, PA Micro Area",35260
508,38396,60485,71214,73241,66394,68865,73145,74886,47512,43745,38274,61793,45023,39622,64997,73519,39831,21230,25947,51264,26183,75577,13475,21725,19356,32096,28060,34480,45392,16169,40475,51248,30968,31481,32469,20488,"New Haven-Milford, CT Metro Area",35300
509,32146,50088,52986,55647,51199,62057,51614,75448,44134,40431,35326,62008,39532,31325,58712,65417,32114,17307,23667,40690,27034,46157,15483,14635,16449,26730,26190,27038,31963,22352,30498,36834,35622,37610,35849,26082,"New Orleans-Metairie, LA Metro Area",35380
510,29248,41480,46203,44366,50000,47409,60220,46898,.,31230,28920,24555,48838,7772,42782,52348,32268,15630,16880,55491,.,43816,6776,24119,20102,20274,12482,25399,36833,.,41343,35151,31315,31702,41545,22436,"New Philadelphia-Dover, OH Micro Area",35420
511,40811,66650,79600,82671,70730,79326,81961,77236,65271,50854,42854,95701,46276,50929,67398,78691,41887,21702,24704,50136,30013,86177,17736,22140,17251,32369,31161,34041,39862,22847,36405,45306,29470,30099,32068,22303,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",35620
512,30148,46079,56319,60839,51392,63630,51046,82381,55965,33542,39023,90495,33944,16977,42216,47257,35756,12878,21709,56195,56152,67699,8523,15848,15765,21350,18659,23796,40052,15804,38706,45953,32960,36512,25492,26645,"Niles-Benton Harbor, MI Metro Area",35660
513,29350,49134,60453,66344,46169,59382,49624,67167,55304,36919,31345,49976,40547,31198,51407,61690,36944,18219,23508,36133,19856,50303,13900,18313,19289,26455,25580,26800,28786,26381,27538,31353,23769,26247,26180,14985,"North Port-Sarasota-Bradenton, FL Metro Area",35840
514,22766,37106,58966,50747,59627,32029,.,.,.,23715,32400,14502,30449,19536,41869,40705,42899,12110,14991,30577,20139,31978,7172,12733,6581,24642,22053,24774,25962,30558,21711,35185,21773,22139,10857,22342,"North Wilkesboro, NC Micro Area",35900
515,36791,61876,76743,80766,62304,75277,63041,81523,73907,42220,34349,90881,45927,40999,58891,69852,45619,21202,26019,49514,23784,75565,15547,20371,21978,30941,21913,33600,39877,16467,34981,49553,40578,41853,40189,26245,"Norwich-New London, CT Metro Area",35980
516,32455,50998,49832,46667,51052,71500,52183,71708,.,36552,34601,32349,36542,41037,62197,66618,40809,18114,24807,56554,21947,72563,13676,11758,11235,25950,14375,30986,36881,7255,28782,51969,41923,45422,46664,7249,"Oak Harbor, WA Micro Area",36020
517,25867,41618,42042,43464,41133,45179,61574,45661,22304,39114,31203,24514,39759,46172,45801,61560,35773,18685,20379,32278,11063,44250,13959,21118,16927,23357,22407,24149,21949,16195,21387,37194,26853,26657,26877,30264,"Ocala, FL Metro Area",36100
518,34192,52160,57059,60536,52721,40947,32388,54036,26574,49000,52490,44130,50131,32630,59380,67652,21752,19886,19683,47374,19265,86413,10941,27909,13681,26759,28375,26160,36843,.,45288,33045,23764,26497,24387,14781,"Ocean City, NJ Metro Area",36140
519,34170,47339,71059,74879,49788,64934,36263,67238,63421,40203,34563,41265,40731,7377,46137,59299,28206,17651,16797,42923,40278,44536,14870,19886,7987,25347,20066,28945,48906,.,49764,46661,40849,38179,46765,38408,"Odessa, TX Metro Area",36220
520,31947,50180,55258,61437,45274,65005,63591,71061,46347,36592,45013,78884,35238,35919,42320,52226,31881,13761,17001,40230,30177,49704,11680,14419,7270,24419,25398,23981,40671,7167,35425,44567,28143,30329,36089,23236,"Ogden-Clearfield, UT Metro Area",36260
521,29800,41483,32571,32244,35013,71354,56987,95179,23958,41711,42464,21527,49787,35728,42397,55441,34074,21747,22062,63387,41537,65632,8113,20279,11055,21368,18865,23527,33294,9882,40293,33890,31061,45732,30654,25183,"Ogdensburg-Massena, NY Micro Area",36300
522,31106,45850,52340,59268,47298,59343,61143,58764,45902,33980,32453,59284,32176,30766,47412,60381,31723,16317,19928,41014,31185,51286,11902,16757,15101,27827,28049,27744,33999,20394,30699,41110,28552,30575,30789,22479,"Oklahoma City, OK Metro Area",36420
523,30088,42605,41851,42235,41162,44669,40391,100527,38438,42069,31502,86176,47046,42083,44610,71667,36418,18287,27688,54645,22083,70750,11466,13068,15573,26425,30191,25657,33170,25513,34911,34310,28323,31121,30658,23672,"Olean, NY Micro Area",36460
524,39784,57663,65682,72303,51164,64300,70009,74012,44149,43062,38891,60063,40052,42906,61570,66587,42211,20005,30629,46331,35000,63727,17020,15495,18373,31794,31952,31737,41875,27717,39534,47828,35828,38926,38230,16002,"Olympia-Tumwater, WA Metro Area",36500
525,32246,49525,56212,63642,50074,65132,66514,65363,46357,35621,35856,60413,34919,29674,48870,56512,30842,16482,22983,46556,26680,64583,11730,19523,15023,27241,26817,27441,36798,31119,33650,41011,27389,28380,32408,20805,"Omaha-Council Bluffs, NE-IA Metro Area",36540
526,28375,42520,51683,54353,35490,60341,49239,86279,46623,28400,32234,.,26607,4583,42800,49082,41063,15429,13371,33804,40639,27042,15021,11953,17395,23919,21954,24888,39574,26036,41984,35764,37240,39688,43802,22150,"Opelousas, LA Micro Area",36660
527,22434,37511,39330,37868,54683,52956,52679,14846,.,32183,35286,.,41004,4589,26867,30476,26237,13740,16708,30907,30324,33939,13336,11720,12319,19250,15992,22544,24978,21733,25224,26691,23993,22383,24734,22016,"Orangeburg, SC Micro Area",36700
528,28803,46136,51945,60204,43089,60938,59393,68559,49393,36525,32389,60942,38044,29076,51023,61691,31384,17640,22434,35665,26522,44205,15214,16903,16904,25695,24736,26058,26506,20202,25614,31085,25031,25039,27993,19070,"Orlando-Kissimmee-Sanford, FL Metro Area",36740
529,31573,50004,56428,60997,39583,51675,47311,56885,56938,37728,26446,51500,40238,36863,51117,64335,27090,11994,16898,39060,23932,51712,8173,14520,20550,26925,22032,28561,36691,28240,40210,37399,32003,37005,40083,20074,"Oshkosh-Neenah, WI Metro Area",36780
530,31414,49144,52267,54288,50704,63750,80526,61655,62271,37804,61853,70410,36201,18644,45957,51040,27190,15258,20604,33565,17234,56477,10977,14282,13806,24373,21751,25047,46869,27298,50215,46582,31639,33490,26885,31341,"Ottawa-Peru, IL Micro Area",36860
531,31450,42470,51635,58571,35610,60245,85973,70440,38935,37756,35860,102074,38562,36225,41250,49668,30305,14343,20929,7231,6500,.,8757,19650,17294,25738,24335,26015,36208,8832,35071,40342,39964,42346,30031,32222,"Owensboro, KY Metro Area",36980
532,28809,44871,48621,52757,27335,47096,47721,44030,.,35424,14773,36743,30086,52525,56050,60402,36797,15743,20942,60242,26394,61169,8271,25348,15076,21363,16118,28871,33052,17277,33720,32264,31800,31670,37914,24549,"Owosso, MI Micro Area",37020
533,35863,67448,75674,81874,66637,82267,90155,78018,71176,46592,50094,101336,41586,40586,71875,81662,40822,20738,25633,77301,57413,91180,14159,21679,17981,30125,30424,29804,22253,15924,33941,43365,25459,30466,29613,19328,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",37100
534,29391,46983,46589,45503,90794,61994,124067,56721,.,40068,32272,46674,44755,7873,45589,51167,31333,11743,20945,41014,27024,48239,9683,9589,24352,19863,19144,20920,46232,.,70658,35097,26459,46543,25727,19264,"Paducah, KY-IL Micro Area",37140
535,21844,40555,41862,37267,42265,52406,.,.,.,36604,30554,120136,41888,.,20366,65199,14194,15277,9908,16373,16180,40688,20210,11628,26022,19710,10011,26162,18849,15865,26645,28786,31603,41092,31789,26906,"Palatka, FL Micro Area",37260
536,29855,49733,56388,60619,50185,77441,77543,81054,41000,34711,35511,46725,34521,30401,50569,60052,31883,16513,23041,39770,18727,42451,12187,16877,11159,24178,21200,26014,30134,37173,28011,31117,27206,31156,23582,20574,"Palm Bay-Melbourne-Titusville, FL Metro Area",37340
537,25623,41406,56409,60137,55483,65597,50875,82329,61596,26113,40027,54477,16409,25877,42357,56854,28718,17358,23653,36524,30770,38750,13124,17985,14450,22887,22818,22971,27962,.,31693,25228,22172,27464,22047,11849,"Panama City, FL Metro Area",37460
538,30123,41942,43610,43954,41558,61881,76824,65133,61201,35047,28739,65445,32583,43672,38634,43150,31366,15639,20660,35802,32083,36174,11620,11010,13739,21912,23750,21882,42270,.,41342,50939,35964,43457,28917,23243,"Parkersburg-Vienna, WV Metro Area",37620
539,29179,41684,49338,51301,41923,56008,52644,56551,60425,29866,30845,27588,30256,28534,46003,55804,37507,17332,23401,32818,31619,38059,14767,17190,12111,25014,24088,25409,31571,21158,30197,37844,26303,26097,37115,13833,"Pensacola-Ferry Pass-Brent, FL Metro Area",37860
540,33952,49646,53623,61680,48066,76111,71758,81093,57169,35732,31019,71722,35011,35381,42771,50287,31131,17832,22436,34195,24029,59664,11868,22388,16710,27967,30985,27050,39364,17366,46976,35917,35237,40054,34641,28480,"Peoria, IL Metro Area",37900
541,40011,60703,70267,76669,61637,72549,73984,76102,61284,43040,40688,75671,41513,40833,60487,70491,40910,19840,24800,45972,27154,71688,13760,21898,15556,31672,30658,32056,41142,25958,40691,45452,31816,35741,33364,22792,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",37980
542,32455,52010,60492,65481,52122,70379,69075,80054,50577,37403,37933,75058,35735,32497,54900,65249,37214,18906,24836,39603,30566,53396,14609,18314,16783,29815,30520,28984,30913,17950,28623,36493,26678,27871,33098,19781,"Phoenix-Mesa-Scottsdale, AZ Metro Area",38060
543,28798,42303,51558,56361,40396,59265,46722,75181,.,40034,36879,.,39402,50500,39961,47332,36355,14662,16745,35517,17973,47997,10707,21097,9014,25793,22992,26043,31241,19489,34130,42154,31259,28494,46557,19164,"Pine Bluff, AR Metro Area",38220
544,30429,47993,56049,56121,44848,67165,76119,48630,.,40450,37178,.,36404,50823,51211,55458,32460,18328,32766,95445,42266,100117,11169,16690,20130,23018,21310,25218,30633,.,26631,40878,18426,16441,25250,18821,"Pinehurst-Southern Pines, NC Micro Area",38240
545,35295,52242,60905,66276,52309,63274,64637,67460,48466,40752,34812,62360,41683,36453,50222,57244,32281,16365,24379,43720,21726,63538,11562,18337,13709,28871,27212,29372,40588,16419,40406,41651,31661,36635,28145,26455,"Pittsburgh, PA Metro Area",38300
546,33558,50235,62717,61866,68031,59641,68483,74118,45278,32355,40407,36505,31189,21718,61834,72484,42636,19261,24955,54122,25639,62604,16016,18225,17722,30595,29340,31805,35647,.,36430,34800,25947,33397,20696,28226,"Pittsfield, MA Metro Area",38340
547,30857,47433,45221,43057,46467,50908,56491,48811,67438,50021,45091,86853,55164,23986,48430,69079,32388,19855,24653,62520,25144,64756,14275,12119,30978,23895,17346,31171,37161,13095,36939,42421,24235,31374,15066,16734,"Plattsburgh, NY Micro Area",38460
548,25885,40863,42093,47917,32350,54850,51549,58655,60022,22300,30366,110485,19194,11955,54511,70000,29696,12855,19916,36020,34365,50462,7042,15448,10677,24645,23672,24970,24154,23004,22802,41743,31436,34680,45045,15007,"Pocatello, ID Metro Area",38540
549,30683,42769,52619,56303,45549,50026,.,50969,32440,39235,36382,27012,41900,30459,52533,85029,39612,19947,12473,37432,7231,55735,15791,24762,12262,29449,30483,28472,25855,15669,27428,22423,30244,21232,35564,26607,"Port Angeles, WA Micro Area",38820
550,33203,50439,60607,66041,53108,66404,66951,72086,49269,34681,35994,110177,32140,24680,52133,60472,37569,18590,23218,39076,27342,55690,12630,20222,19772,26985,29683,26586,32236,16521,30924,41163,31484,35240,30088,23594,"Portland-South Portland, ME Metro Area",38860
551,35695,57105,61898,66300,55187,72131,71093,77935,51632,37111,39427,66011,31193,31650,65377,72323,41435,18055,25513,38026,25393,77946,15701,18528,15236,30168,29978,30245,35597,17865,35973,44407,31363,32283,35974,21136,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",38900
552,28564,46114,50042,57828,45455,55359,51531,72773,42276,36996,32227,51601,36508,16033,50854,65042,32064,19806,25986,72150,76172,70827,13394,20819,20297,23106,20967,27168,30914,23543,22320,38583,21900,25512,23502,9608,"Port St. Lucie, FL Metro Area",38940
553,30419,45841,42793,52253,40684,65791,66392,64667,2499,33493,31166,39000,41738,31699,46976,52135,27397,15397,17731,41266,51438,41120,11947,10815,15534,20671,18314,25136,46342,.,55595,21067,34216,43735,20527,20659,"Portsmouth, OH Micro Area",39020
554,31481,46306,51372,56437,45789,46250,45733,55816,19519,39422,40305,135693,39723,17653,47810,56608,38142,15473,24529,39328,13532,51034,8348,20039,11210,26103,22192,26875,31716,11704,32020,34939,34927,36387,41056,30303,"Pottsville, PA Micro Area",39060
555,24354,40542,46929,47548,34967,54203,66048,41751,48214,23980,23718,23766,31442,12018,51283,55832,38922,13972,23534,39700,35474,60581,8436,16601,12236,23001,21711,23802,25901,13433,26374,27343,21807,25025,21501,11769,"Prescott, AZ Metro Area",39140
556,36129,60366,66041,71321,59019,70053,71359,70638,61050,45123,40484,76667,45334,36592,57166,65545,40920,19765,24771,54235,33217,70785,13554,20759,16139,30640,31042,30514,40293,23294,39343,41662,30841,31883,31767,22924,"Providence-Warwick, RI-MA Metro Area",39300
557,25655,42459,60433,65188,51382,52360,55886,56421,11540,24509,42402,77487,17268,20362,40041,47582,23644,12226,18943,35200,20653,50978,9875,12770,8436,19000,18489,19352,33524,10069,31776,40743,26015,26548,31455,16962,"Provo-Orem, UT Metro Area",39340
558,29664,41550,42607,47746,39128,58406,51745,58750,63472,36791,40153,36516,35435,36148,49045,51196,44783,20621,24090,37150,31900,40111,10654,10188,16934,22713,22312,23080,24946,23385,21417,32472,36052,41260,36856,27048,"Pueblo, CO Metro Area",39380
559,26732,45898,40116,42135,30820,59448,59291,53246,61447,41107,50722,26797,42163,19858,66158,72094,32398,12244,23051,36330,10295,38435,10448,4938,18920,26378,29367,25803,29099,16373,25950,47387,25511,26051,30700,21515,"Punta Gorda, FL Metro Area",39460
560,29157,41219,55253,60635,46108,56236,55673,85778,.,33692,30552,100714,33377,35763,41953,46918,38116,14875,19268,53770,53777,47472,11447,12036,13517,21613,16149,24085,37015,21607,35437,42286,28860,30581,21425,22052,"Quincy, IL-MO Micro Area",39500
561,35722,55496,62696,71606,56020,71242,72207,70674,60144,37315,23296,35617,46637,35415,50959,55299,31688,17159,23069,48538,26136,51945,9858,16545,17700,29326,32088,27545,41245,31001,41380,45610,33710,40136,36186,11081,"Racine, WI Metro Area",39540
562,36934,55266,63766,74925,52171,72388,80465,71424,52812,37494,38196,63095,36463,35621,51014,56700,41403,17835,22254,37669,37608,40155,11989,17937,15636,29503,28941,29749,28878,30833,24077,39254,26027,28228,26749,18663,"Raleigh, NC Metro Area",39580
563,27216,40907,37527,36704,40455,59966,61091,48757,58966,35585,36669,27228,31653,35501,51724,65587,31745,15529,15413,55429,55240,56347,11842,20355,11896,25083,26864,24483,35985,27879,32389,37402,23915,21141,41660,20546,"Rapid City, SD Metro Area",39660
564,35526,51775,57399,65098,50082,59484,59587,64898,42418,42682,38792,60750,48229,35679,50243,57434,35460,16899,24804,50405,16316,56536,10811,17027,16405,28540,28885,28181,40782,12004,40257,47595,35968,38424,28216,31148,"Reading, PA Metro Area",39740
565,30008,41503,46029,50179,39003,41987,40253,89131,30000,31346,35325,47361,31627,11732,61875,73009,41250,16329,20365,39896,48459,36522,14570,15718,13513,27341,32277,26657,37955,13142,41753,36879,31949,37035,34520,20703,"Redding, CA Metro Area",39820
566,31722,53507,60224,61013,52304,62195,63750,73262,39535,39182,49682,56218,37244,27078,62850,76100,40842,20054,25978,44539,28888,69750,17951,22061,15107,28897,26410,29993,35875,31924,25804,45996,26587,26894,32188,19637,"Reno, NV Metro Area",39900
567,26747,46537,51158,50986,67083,45708,60260,49295,31410,37736,38229,.,45140,26107,46671,60152,26239,14405,25958,45327,46231,43368,10136,23173,11778,20241,17182,21083,26653,11486,32604,26326,31577,31910,33497,30078,"Richmond, IN Micro Area",39980
568,35390,52254,61328,69822,55251,70094,71289,69175,60939,40479,38846,62819,40046,30291,50790,60795,30793,18105,22978,39581,32950,47316,12695,16892,12487,30708,29714,31067,34477,19260,29467,41441,30163,32507,28230,24975,"Richmond, VA Metro Area",40060
569,27147,40848,42831,50364,36721,63813,48464,64913,.,28913,35810,150527,25717,40745,43809,50706,24641,12686,23463,31534,32003,27190,9750,5438,13690,25846,16187,27006,35470,40755,36042,32554,31491,34774,20121,30531,"Richmond-Berea, KY Micro Area",40080
570,30669,52709,57497,61714,49696,69363,66153,73851,60016,41388,41382,64798,42124,30918,57641,75368,35969,17067,22277,60975,30053,82086,12821,18194,13002,26866,24117,28724,33310,15663,32069,40307,27441,27291,37107,20599,"Riverside-San Bernardino-Ontario, CA Metro Area",40140
571,30175,45982,53572,57590,47229,51337,55593,60038,34456,36097,35769,95504,35438,22255,51162,60603,27265,16030,21203,40280,25480,42451,11686,17475,11988,25979,23856,26936,29655,29642,27424,38281,29600,33039,31344,21925,"Roanoke, VA Metro Area",40220
572,25408,37973,39467,38435,52193,33083,34278,.,.,27330,36920,.,27382,11735,49455,49343,50083,16733,8166,31836,20127,32130,12326,20503,14400,17840,10981,22186,34746,28155,40291,34548,26012,26072,31509,17447,"Roanoke Rapids, NC Micro Area",40260
573,36972,57127,52403,60377,46205,75663,91469,68878,53482,40319,40743,52287,38240,36042,61140,68190,45332,18145,24475,14890,7423,66728,11932,23504,18395,30339,22491,31213,36302,28940,37119,37137,31842,33643,35337,23920,"Rochester, MN Metro Area",40340
574,32416,51624,60116,61930,51052,61674,55924,66363,52329,42891,35735,92065,43054,41131,50286,59690,33987,15710,21446,31639,20420,63321,10022,16827,16645,27094,25833,27668,35168,16336,37047,35807,29303,31282,28968,21032,"Rochester, NY Metro Area",40380
575,31195,47402,52085,59303,41219,52232,43306,55822,64028,40512,39281,60694,38140,37828,43448,59730,31753,14501,20021,60505,21882,70865,9268,15995,12478,25469,23389,26199,32316,16374,31901,38958,32261,33114,36372,23865,"Rockford, IL Metro Area",40420
576,26302,38621,40614,54890,35743,50601,50824,61732,31912,34041,31380,115467,34280,4683,38568,54548,31794,18319,18510,33821,32398,33837,15797,12216,17547,24530,23379,24907,30654,20974,26877,40644,24696,25413,26153,16931,"Rocky Mount, NC Metro Area",40580
577,22802,41284,49963,47761,62957,34951,64120,29612,.,31226,21932,.,31691,32443,50232,53106,24882,15607,15383,42000,46796,36974,11265,17005,15306,21167,15328,21961,21492,.,21132,26160,26223,28177,21840,21306,"Rome, GA Metro Area",40660
578,26165,40079,50777,47679,51918,36128,19271,36692,47389,21382,27428,.,16851,30587,70458,71482,34079,17109,19443,70909,75543,54256,11280,17818,16508,22399,27574,21200,30258,25612,30989,32430,35000,35435,41734,26209,"Roseburg, OR Micro Area",40700
579,30074,46943,58859,55000,63830,61202,.,72210,32439,45538,48209,30944,45757,73616,50680,49878,62746,12548,21517,39583,39167,50138,8452,11468,8893,21591,16764,30409,31871,22316,40375,31899,36068,37039,45401,7401,"Roswell, NM Micro Area",40740
580,26069,41371,45943,42615,49399,49028,39017,49740,.,37542,51488,36225,40672,11339,42493,57529,14064,10089,15773,26048,.,.,5355,27710,4597,22523,23404,21840,27314,12404,38080,31993,26444,27045,26558,20788,"Russellville, AR Micro Area",40780
581,35679,59598,60751,67337,54079,68813,65534,82446,56458,41358,42156,75322,38572,26368,80196,92271,44172,17676,25479,60884,27065,77112,12344,17530,15844,30688,27405,31470,32245,17001,32151,39477,28593,30477,35962,19813,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",40900
582,25589,48491,47444,50375,47090,68182,71607,68788,45524,35713,35022,28065,41280,26577,47763,55788,35983,11459,12042,27472,18533,55367,8198,9855,12781,20009,17240,21042,41576,7034,42129,41816,31271,35069,35743,20938,"Saginaw, MI Metro Area",40980
583,30448,45688,51417,52359,46186,48259,56003,41918,33304,36284,33494,63824,37356,30452,50521,71102,32031,12189,15745,34476,21706,45966,8258,11956,17683,26210,22955,27612,36120,21750,37569,36425,30550,30966,37592,18434,"St. Cloud, MN Metro Area",41060
584,27025,44705,43132,41831,48444,49297,47543,62428,.,37866,33333,170233,39608,18888,57203,63333,24321,15278,24648,34647,11870,65469,10787,15888,10738,22190,21199,24006,34806,37794,34115,35907,31292,35000,32127,16665,"St. George, UT Metro Area",41100
585,29165,43612,50176,49951,50419,52226,49280,75057,82971,26683,29340,22942,27359,19500,51104,52464,33375,17136,24872,29592,24091,30319,10787,16636,16400,24149,23919,24254,29201,20597,27191,31245,32068,32255,31957,27078,"St. Joseph, MO-KS Metro Area",41140
586,35307,52448,61414,66103,52343,70351,72007,80116,51387,39485,36966,61981,36742,33298,50815,59201,31541,16756,20749,46274,33491,50657,11572,20258,14414,30009,27475,30369,41047,28290,40200,42286,31225,31953,35861,22347,"St. Louis, MO-IL Metro Area",41180
587,26988,41891,41169,40572,56294,42217,41296,47548,.,37903,32660,.,47389,25296,53280,60377,28490,14615,11218,28955,11626,30240,14884,14550,16886,21215,20630,21483,35212,26077,35980,40070,32038,32935,31365,29898,"Salem, OH Micro Area",41400
588,27206,47085,51010,52246,46094,58176,58447,57965,46949,36982,37065,64904,41290,10072,60960,62039,40571,17606,26525,28281,20354,65982,15088,18259,18436,25359,19921,26641,25656,17626,31065,44895,27408,24856,32245,20175,"Salem, OR Metro Area",41420
589,28648,51732,49535,53333,41001,76741,80825,59663,111373,50476,41234,100690,52750,35826,55836,72333,41744,19674,28824,72046,36800,81858,15589,21081,15589,26363,20032,30805,20681,16029,31129,42173,26886,28013,41835,19819,"Salinas, CA Metro Area",41500
590,30006,49055,50768,53167,47998,66763,85150,71597,39712,36514,31126,83370,39089,26503,56269,70584,32091,17769,25322,50684,22446,53985,13362,20372,13650,21803,18294,24956,32704,32880,31375,36832,25801,26834,30836,16103,"Salisbury, MD-DE Metro Area",41540
591,32075,50609,55802,64827,46042,61753,65098,61678,50449,35463,34747,60105,31049,32107,53046,60290,30960,15962,21808,37117,31563,47718,13402,14031,12367,27451,29536,27014,35883,20173,32047,41616,27442,28885,35106,22180,"Salt Lake City, UT Metro Area",41620
592,30190,40315,45505,41830,51595,46188,33705,75746,40811,35237,38241,181681,31873,37374,36258,51600,25026,19602,20965,36545,42333,35811,15480,15352,13165,21581,21061,22204,40313,23945,40455,41995,26528,22316,31664,23252,"San Angelo, TX Metro Area",41660
593,30372,50349,52658,57135,50116,60840,61340,62125,57092,40451,35545,47059,43007,26915,53502,66284,37313,15860,21266,36739,30959,40445,12166,16778,11598,25724,23431,26726,30027,17492,26561,36223,26918,26562,34483,21785,"San Antonio-New Braunfels, TX Metro Area",41700
594,35313,60702,61826,67611,54199,76058,80166,80999,57609,45128,38158,81673,42368,39411,65613,77093,36745,19304,24013,47185,30786,81994,16580,19081,15210,28957,26688,30481,31794,21159,30723,40501,27063,30065,29775,19058,"San Diego-Carlsbad, CA Metro Area",41740
595,29651,47121,47329,46353,61429,82482,90379,85606,.,40938,39550,48849,51414,5441,47047,55368,45741,17236,18873,12841,5891,42353,17344,15946,19638,23923,16755,26425,39982,.,45314,30313,36875,36596,41779,26516,"Sandusky, OH Micro Area",41780
596,45629,75824,85095,94185,71853,91659,98582,91261,68601,49981,44475,100814,40692,51053,80789,95532,42357,20456,30051,42088,30092,100291,17315,20942,16933,36653,34496,37660,35523,18010,32355,40940,30615,33381,33277,21852,"San Francisco-Oakland-Hayward, CA Metro Area",41860
597,50019,87070,95146,111016,71749,102253,111779,100940,70367,50006,50247,95035,40289,55300,75723,90687,45801,19758,31620,47476,31758,92849,15779,21454,14831,31540,31283,31697,35041,20209,32197,47134,30746,36309,30830,20495,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",41940
598,30927,52986,60893,60971,60735,60285,40746,91366,15607,35049,53620,46947,22177,24515,72995,96310,60148,17109,22005,70546,46955,75149,14117,15753,13103,25171,23544,25391,30633,22747,35462,37197,30212,30407,37661,17979,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",42020
599,31639,56786,62497,66158,60819,75750,65885,98864,59583,39714,40504,80597,39274,17494,60898,67500,34797,19982,26176,41562,21250,81168,15427,21806,17558,28557,26042,29460,27343,17371,41037,36978,25900,23584,35096,18478,"Santa Cruz-Watsonville, CA Metro Area",42100
600,33057,52403,59423,61940,52040,61264,72422,63170,49719,43489,31936,71484,40955,44206,62039,66923,38786,17514,25869,35008,25889,47759,15964,19056,14211,26066,20647,30229,24274,17917,23175,35275,27092,30650,25376,19325,"Santa Fe, NM Metro Area",42140
601,29975,60016,66851,67596,66165,63271,62270,81000,43167,46152,48095,98090,36927,30901,61994,70188,45299,19738,25565,51651,32256,78516,15536,20927,17976,25446,24257,26378,22188,16997,35169,41461,23669,24399,26936,16605,"Santa Maria-Santa Barbara, CA Metro Area",42200
602,36046,60480,62290,66124,60426,66270,62051,77668,64278,46530,48903,80343,44531,32744,71383,81585,53974,20892,30642,76174,41117,80938,15837,22058,15050,30536,31299,29206,35234,21321,37845,38664,29730,30290,49984,24359,"Santa Rosa, CA Metro Area",42220
603,31143,48854,56411,62438,50887,64580,70339,75727,51761,40474,45589,85490,40370,26662,46065,61776,29355,16915,22230,36482,32420,42847,14345,15328,13764,22646,19339,25433,39125,26563,25815,48132,26661,30230,28983,22335,"Savannah, GA Metro Area",42340
604,30622,46663,50336,51770,46550,60837,61806,64659,45717,40225,37049,51569,41932,30755,50344,60944,35917,17203,21294,47367,33409,57296,10546,19255,16716,25745,21325,26880,37108,30658,32379,44415,28958,30324,31604,24260,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",42540
